set j job /0*199/;
set i machine /0*4/;
parameter c(i,j)/
0. 0 87
0. 1 139
0. 2 996
0. 3 109
0. 4 141
0. 5 31
0. 6 122
0. 7 58
0. 8 326
0. 9 997
0. 10 139
0. 11 195
0. 12 65
0. 13 101
0. 14 58
0. 15 497
0. 16 74
0. 17 242
0. 18 58
0. 19 193
0. 20 124
0. 21 494
0. 22 69
0. 23 119
0. 24 192
0. 25 48
0. 26 998
0. 27 329
0. 28 325
0. 29 249
0. 30 164
0. 31 995
0. 32 197
0. 33 243
0. 34 18
0. 35 86
0. 36 493
0. 37 249
0. 38 993
0. 39 92
0. 40 60
0. 41 492
0. 42 70
0. 43 84
0. 44 96
0. 45 104
0. 46 996
0. 47 999
0. 48 75
0. 49 328
0. 50 135
0. 51 198
0. 52 61
0. 53 246
0. 54 495
0. 55 36
0. 56 33
0. 57 999
0. 58 41
0. 59 194
0. 60 996
0. 61 164
0. 62 14
0. 63 125
0. 64 995
0. 65 66
0. 66 492
0. 67 161
0. 68 96
0. 69 69
0. 70 65
0. 71 64
0. 72 33
0. 73 493
0. 74 106
0. 75 326
0. 76 996
0. 77 115
0. 78 328
0. 79 136
0. 80 197
0. 81 991
0. 82 86
0. 83 326
0. 84 156
0. 85 54
0. 86 52
0. 87 140
0. 88 24
0. 89 67
0. 90 36
0. 91 161
0. 92 57
0. 93 25
0. 94 327
0. 95 49
0. 96 193
0. 97 53
0. 98 241
0. 99 69
0. 100 245
0. 101 997
0. 102 45
0. 103 165
0. 104 196
0. 105 332
0. 106 35
0. 107 106
0. 108 248
0. 109 997
0. 110 247
0. 111 494
0. 112 25
0. 113 71
0. 114 98
0. 115 332
0. 116 324
0. 117 51
0. 118 36
0. 119 135
0. 120 26
0. 121 996
0. 122 191
0. 123 199
0. 124 20
0. 125 42
0. 126 38
0. 127 117
0. 128 248
0. 129 245
0. 130 244
0. 131 56
0. 132 496
0. 133 121
0. 134 190
0. 135 994
0. 136 331
0. 137 158
0. 138 137
0. 139 246
0. 140 332
0. 141 193
0. 142 993
0. 143 103
0. 144 326
0. 145 56
0. 146 76
0. 147 495
0. 148 199
0. 149 16
0. 150 118
0. 151 133
0. 152 72
0. 153 53
0. 154 101
0. 155 161
0. 156 101
0. 157 60
0. 158 33
0. 159 120
0. 160 241
0. 161 77
0. 162 48
0. 163 73
0. 164 136
0. 165 193
0. 166 159
0. 167 329
0. 168 995
0. 169 328
0. 170 999
0. 171 325
0. 172 19
0. 173 106
0. 174 496
0. 175 65
0. 176 195
0. 177 108
0. 178 994
0. 179 38
0. 180 325
0. 181 63
0. 182 89
0. 183 491
0. 184 124
0. 185 196
0. 186 74
0. 187 997
0. 188 19
0. 189 992
0. 190 990
0. 191 56
0. 192 249
0. 193 23
0. 194 96
0. 195 996
0. 196 992
0. 197 332
0. 198 27
0. 199 70
1. 0 29
1. 1 27
1. 2 498
1. 3 242
1. 4 326
1. 5 198
1. 6 159
1. 7 72
1. 8 18
1. 9 26
1. 10 53
1. 11 164
1. 12 33
1. 13 324
1. 14 491
1. 15 191
1. 16 490
1. 17 28
1. 18 43
1. 19 54
1. 20 995
1. 21 53
1. 22 48
1. 23 140
1. 24 73
1. 25 993
1. 26 323
1. 27 141
1. 28 996
1. 29 90
1. 30 44
1. 31 124
1. 32 324
1. 33 106
1. 34 161
1. 35 55
1. 36 35
1. 37 993
1. 38 121
1. 39 52
1. 40 491
1. 41 89
1. 42 997
1. 43 996
1. 44 49
1. 45 332
1. 46 995
1. 47 328
1. 48 57
1. 49 323
1. 50 995
1. 51 123
1. 52 493
1. 53 90
1. 54 29
1. 55 17
1. 56 491
1. 57 245
1. 58 327
1. 59 63
1. 60 330
1. 61 80
1. 62 13
1. 63 40
1. 64 33
1. 65 55
1. 66 165
1. 67 998
1. 68 90
1. 69 74
1. 70 19
1. 71 140
1. 72 195
1. 73 12
1. 74 67
1. 75 494
1. 76 40
1. 77 498
1. 78 999
1. 79 5
1. 80 8
1. 81 54
1. 82 196
1. 83 491
1. 84 38
1. 85 19
1. 86 23
1. 87 51
1. 88 15
1. 89 994
1. 90 993
1. 91 29
1. 92 101
1. 93 323
1. 94 498
1. 95 992
1. 96 240
1. 97 23
1. 98 92
1. 99 73
1. 100 196
1. 101 498
1. 102 249
1. 103 191
1. 104 109
1. 105 26
1. 106 45
1. 107 242
1. 108 242
1. 109 242
1. 110 41
1. 111 498
1. 112 52
1. 113 31
1. 114 88
1. 115 61
1. 116 119
1. 117 26
1. 118 247
1. 119 51
1. 120 61
1. 121 996
1. 122 992
1. 123 328
1. 124 95
1. 125 74
1. 126 994
1. 127 92
1. 128 993
1. 129 992
1. 130 191
1. 131 199
1. 132 192
1. 133 65
1. 134 26
1. 135 242
1. 136 492
1. 137 242
1. 138 246
1. 139 192
1. 140 52
1. 141 158
1. 142 243
1. 143 323
1. 144 59
1. 145 191
1. 146 51
1. 147 42
1. 148 93
1. 149 247
1. 150 134
1. 151 43
1. 152 80
1. 153 30
1. 154 60
1. 155 25
1. 156 195
1. 157 138
1. 158 249
1. 159 240
1. 160 115
1. 161 40
1. 162 997
1. 163 993
1. 164 108
1. 165 95
1. 166 199
1. 167 246
1. 168 43
1. 169 158
1. 170 29
1. 171 197
1. 172 75
1. 173 496
1. 174 31
1. 175 991
1. 176 66
1. 177 69
1. 178 76
1. 179 34
1. 180 495
1. 181 124
1. 182 46
1. 183 990
1. 184 496
1. 185 28
1. 186 193
1. 187 47
1. 188 498
1. 189 248
1. 190 121
1. 191 998
1. 192 330
1. 193 60
1. 194 42
1. 195 20
1. 196 324
1. 197 97
1. 198 53
1. 199 92
2. 0 19
2. 1 194
2. 2 163
2. 3 192
2. 4 139
2. 5 110
2. 6 240
2. 7 54
2. 8 992
2. 9 243
2. 10 24
2. 11 106
2. 12 85
2. 13 58
2. 14 90
2. 15 77
2. 16 325
2. 17 35
2. 18 992
2. 19 115
2. 20 59
2. 21 53
2. 22 240
2. 23 41
2. 24 247
2. 25 45
2. 26 499
2. 27 248
2. 28 19
2. 29 324
2. 30 109
2. 31 90
2. 32 329
2. 33 28
2. 34 116
2. 35 47
2. 36 326
2. 37 53
2. 38 34
2. 39 122
2. 40 99
2. 41 996
2. 42 195
2. 43 45
2. 44 990
2. 45 34
2. 46 996
2. 47 242
2. 48 245
2. 49 122
2. 50 494
2. 51 993
2. 52 89
2. 53 332
2. 54 992
2. 55 326
2. 56 330
2. 57 15
2. 58 27
2. 59 84
2. 60 29
2. 61 97
2. 62 38
2. 63 32
2. 64 84
2. 65 101
2. 66 40
2. 67 245
2. 68 132
2. 69 242
2. 70 246
2. 71 90
2. 72 105
2. 73 118
2. 74 161
2. 75 57
2. 76 83
2. 77 165
2. 78 191
2. 79 110
2. 80 492
2. 81 490
2. 82 123
2. 83 162
2. 84 195
2. 85 120
2. 86 495
2. 87 165
2. 88 24
2. 89 108
2. 90 197
2. 91 86
2. 92 62
2. 93 74
2. 94 46
2. 95 240
2. 96 35
2. 97 156
2. 98 995
2. 99 159
2. 100 990
2. 101 139
2. 102 89
2. 103 75
2. 104 109
2. 105 996
2. 106 46
2. 107 75
2. 108 242
2. 109 107
2. 110 81
2. 111 198
2. 112 490
2. 113 100
2. 114 197
2. 115 498
2. 116 491
2. 117 164
2. 118 990
2. 119 328
2. 120 33
2. 121 56
2. 122 160
2. 123 324
2. 124 195
2. 125 997
2. 126 94
2. 127 82
2. 128 34
2. 129 194
2. 130 137
2. 131 325
2. 132 135
2. 133 331
2. 134 164
2. 135 102
2. 136 49
2. 137 62
2. 138 16
2. 139 999
2. 140 498
2. 141 327
2. 142 26
2. 143 62
2. 144 38
2. 145 69
2. 146 80
2. 147 86
2. 148 138
2. 149 493
2. 150 39
2. 151 156
2. 152 31
2. 153 132
2. 154 497
2. 155 199
2. 156 332
2. 157 55
2. 158 494
2. 159 328
2. 160 498
2. 161 33
2. 162 73
2. 163 67
2. 164 165
2. 165 327
2. 166 37
2. 167 997
2. 168 58
2. 169 323
2. 170 195
2. 171 165
2. 172 47
2. 173 995
2. 174 247
2. 175 21
2. 176 85
2. 177 45
2. 178 248
2. 179 74
2. 180 138
2. 181 76
2. 182 990
2. 183 495
2. 184 325
2. 185 494
2. 186 191
2. 187 190
2. 188 327
2. 189 11
2. 190 190
2. 191 249
2. 192 163
2. 193 330
2. 194 996
2. 195 192
2. 196 329
2. 197 29
2. 198 492
2. 199 156
3. 0 158
3. 1 37
3. 2 242
3. 3 53
3. 4 99
3. 5 332
3. 6 123
3. 7 164
3. 8 24
3. 9 18
3. 10 999
3. 11 996
3. 12 125
3. 13 52
3. 14 105
3. 15 105
3. 16 141
3. 17 493
3. 18 13
3. 19 81
3. 20 66
3. 21 325
3. 22 495
3. 23 160
3. 24 497
3. 25 331
3. 26 45
3. 27 141
3. 28 161
3. 29 242
3. 30 196
3. 31 38
3. 32 329
3. 33 70
3. 34 494
3. 35 493
3. 36 45
3. 37 65
3. 38 118
3. 39 55
3. 40 42
3. 41 39
3. 42 41
3. 43 22
3. 44 110
3. 45 26
3. 46 90
3. 47 491
3. 48 42
3. 49 329
3. 50 72
3. 51 33
3. 52 163
3. 53 49
3. 54 132
3. 55 245
3. 56 24
3. 57 119
3. 58 157
3. 59 54
3. 60 324
3. 61 996
3. 62 105
3. 63 997
3. 64 996
3. 65 82
3. 66 998
3. 67 95
3. 68 84
3. 69 243
3. 70 495
3. 71 51
3. 72 57
3. 73 9
3. 74 193
3. 75 95
3. 76 23
3. 77 998
3. 78 495
3. 79 162
3. 80 991
3. 81 490
3. 82 242
3. 83 28
3. 84 133
3. 85 50
3. 86 26
3. 87 45
3. 88 493
3. 89 192
3. 90 47
3. 91 329
3. 92 326
3. 93 80
3. 94 48
3. 95 119
3. 96 995
3. 97 23
3. 98 243
3. 99 62
3. 100 190
3. 101 331
3. 102 991
3. 103 120
3. 104 73
3. 105 164
3. 106 324
3. 107 136
3. 108 157
3. 109 999
3. 110 332
3. 111 328
3. 112 44
3. 113 996
3. 114 190
3. 115 66
3. 116 94
3. 117 49
3. 118 192
3. 119 493
3. 120 323
3. 121 73
3. 122 193
3. 123 56
3. 124 197
3. 125 331
3. 126 991
3. 127 247
3. 128 326
3. 129 43
3. 130 24
3. 131 996
3. 132 55
3. 133 120
3. 134 993
3. 135 495
3. 136 30
3. 137 19
3. 138 992
3. 139 490
3. 140 492
3. 141 240
3. 142 79
3. 143 115
3. 144 42
3. 145 995
3. 146 117
3. 147 158
3. 148 45
3. 149 331
3. 150 199
3. 151 139
3. 152 191
3. 153 323
3. 154 991
3. 155 77
3. 156 990
3. 157 132
3. 158 994
3. 159 247
3. 160 136
3. 161 323
3. 162 498
3. 163 195
3. 164 247
3. 165 24
3. 166 101
3. 167 28
3. 168 324
3. 169 499
3. 170 192
3. 171 123
3. 172 43
3. 173 40
3. 174 195
3. 175 137
3. 176 29
3. 177 75
3. 178 249
3. 179 159
3. 180 81
3. 181 493
3. 182 136
3. 183 247
3. 184 999
3. 185 332
3. 186 51
3. 187 162
3. 188 495
3. 189 992
3. 190 65
3. 191 32
3. 192 119
3. 193 162
3. 194 66
3. 195 86
3. 196 107
3. 197 39
3. 198 323
3. 199 104
4. 0 46
4. 1 491
4. 2 79
4. 3 101
4. 4 109
4. 5 66
4. 6 491
4. 7 134
4. 8 160
4. 9 158
4. 10 499
4. 11 199
4. 12 992
4. 13 246
4. 14 329
4. 15 247
4. 16 498
4. 17 56
4. 18 80
4. 19 123
4. 20 23
4. 21 25
4. 22 43
4. 23 95
4. 24 139
4. 25 73
4. 26 66
4. 27 991
4. 28 54
4. 29 161
4. 30 101
4. 31 72
4. 32 199
4. 33 61
4. 34 165
4. 35 102
4. 36 47
4. 37 247
4. 38 99
4. 39 990
4. 40 994
4. 41 495
4. 42 159
4. 43 32
4. 44 156
4. 45 998
4. 46 493
4. 47 324
4. 48 9
4. 49 119
4. 50 118
4. 51 50
4. 52 245
4. 53 493
4. 54 995
4. 55 38
4. 56 74
4. 57 991
4. 58 997
4. 59 36
4. 60 115
4. 61 198
4. 62 19
4. 63 198
4. 64 26
4. 65 93
4. 66 28
4. 67 46
4. 68 87
4. 69 45
4. 70 135
4. 71 29
4. 72 4
4. 73 63
4. 74 115
4. 75 999
4. 76 132
4. 77 80
4. 78 133
4. 79 328
4. 80 115
4. 81 34
4. 82 499
4. 83 243
4. 84 330
4. 85 491
4. 86 34
4. 87 68
4. 88 499
4. 89 43
4. 90 156
4. 91 61
4. 92 38
4. 93 329
4. 94 50
4. 95 108
4. 96 494
4. 97 24
4. 98 137
4. 99 22
4. 100 246
4. 101 324
4. 102 164
4. 103 992
4. 104 26
4. 105 104
4. 106 74
4. 107 26
4. 108 104
4. 109 48
4. 110 73
4. 111 163
4. 112 36
4. 113 12
4. 114 245
4. 115 327
4. 116 140
4. 117 496
4. 118 994
4. 119 9
4. 120 328
4. 121 117
4. 122 96
4. 123 244
4. 124 329
4. 125 996
4. 126 196
4. 127 67
4. 128 52
4. 129 83
4. 130 195
4. 131 53
4. 132 73
4. 133 11
4. 134 49
4. 135 139
4. 136 21
4. 137 69
4. 138 327
4. 139 47
4. 140 195
4. 141 496
4. 142 996
4. 143 331
4. 144 40
4. 145 110
4. 146 72
4. 147 55
4. 148 990
4. 149 992
4. 150 996
4. 151 23
4. 152 72
4. 153 31
4. 154 248
4. 155 116
4. 156 107
4. 157 79
4. 158 42
4. 159 326
4. 160 156
4. 161 191
4. 162 96
4. 163 330
4. 164 497
4. 165 162
4. 166 242
4. 167 140
4. 168 110
4. 169 30
4. 170 496
4. 171 330
4. 172 31
4. 173 73
4. 174 83
4. 175 249
4. 176 139
4. 177 494
4. 178 991
4. 179 73
4. 180 193
4. 181 86
4. 182 326
4. 183 998
4. 184 53
4. 185 60
4. 186 497
4. 187 165
4. 188 326
4. 189 63
4. 190 120
4. 191 44
4. 192 49
4. 193 192
4. 194 156
4. 195 199
4. 196 330
4. 197 116
4. 198 496
4. 199 90
/;
parameter a(i,j)/
0. 0 11
0. 1 7
0. 2 1
0. 3 9
0. 4 7
0. 5 27
0. 6 8
0. 7 15
0. 8 3
0. 9 1
0. 10 7
0. 11 5
0. 12 14
0. 13 9
0. 14 17
0. 15 2
0. 16 12
0. 17 4
0. 18 16
0. 19 5
0. 20 8
0. 21 2
0. 22 13
0. 23 8
0. 24 5
0. 25 19
0. 26 1
0. 27 3
0. 28 3
0. 29 4
0. 30 6
0. 31 1
0. 32 5
0. 33 4
0. 34 45
0. 35 11
0. 36 2
0. 37 4
0. 38 1
0. 39 10
0. 40 15
0. 41 2
0. 42 13
0. 43 11
0. 44 10
0. 45 9
0. 46 1
0. 47 1
0. 48 13
0. 49 3
0. 50 7
0. 51 5
0. 52 14
0. 53 4
0. 54 2
0. 55 27
0. 56 26
0. 57 1
0. 58 23
0. 59 5
0. 60 1
0. 61 6
0. 62 50
0. 63 8
0. 64 1
0. 65 14
0. 66 2
0. 67 6
0. 68 10
0. 69 13
0. 70 14
0. 71 14
0. 72 24
0. 73 2
0. 74 9
0. 75 3
0. 76 1
0. 77 8
0. 78 3
0. 79 7
0. 80 5
0. 81 1
0. 82 11
0. 83 3
0. 84 6
0. 85 18
0. 86 16
0. 87 7
0. 88 36
0. 89 14
0. 90 23
0. 91 6
0. 92 16
0. 93 32
0. 94 3
0. 95 17
0. 96 5
0. 97 18
0. 98 4
0. 99 14
0. 100 4
0. 101 1
0. 102 18
0. 103 6
0. 104 5
0. 105 3
0. 106 25
0. 107 9
0. 108 4
0. 109 1
0. 110 4
0. 111 2
0. 112 31
0. 113 13
0. 114 10
0. 115 3
0. 116 3
0. 117 18
0. 118 25
0. 119 7
0. 120 30
0. 121 1
0. 122 5
0. 123 5
0. 124 36
0. 125 20
0. 126 24
0. 127 8
0. 128 4
0. 129 4
0. 130 4
0. 131 15
0. 132 2
0. 133 8
0. 134 5
0. 135 1
0. 136 3
0. 137 6
0. 138 7
0. 139 4
0. 140 3
0. 141 5
0. 142 1
0. 143 9
0. 144 3
0. 145 17
0. 146 12
0. 147 2
0. 148 5
0. 149 48
0. 150 8
0. 151 7
0. 152 13
0. 153 18
0. 154 9
0. 155 6
0. 156 9
0. 157 16
0. 158 27
0. 159 8
0. 160 4
0. 161 12
0. 162 19
0. 163 13
0. 164 7
0. 165 5
0. 166 6
0. 167 3
0. 168 1
0. 169 3
0. 170 1
0. 171 3
0. 172 47
0. 173 9
0. 174 2
0. 175 14
0. 176 5
0. 177 9
0. 178 1
0. 179 22
0. 180 3
0. 181 15
0. 182 11
0. 183 2
0. 184 8
0. 185 5
0. 186 13
0. 187 1
0. 188 47
0. 189 1
0. 190 1
0. 191 17
0. 192 4
0. 193 33
0. 194 10
0. 195 1
0. 196 1
0. 197 3
0. 198 31
0. 199 13
1. 0 26
1. 1 29
1. 2 2
1. 3 4
1. 4 3
1. 5 5
1. 6 6
1. 7 13
1. 8 38
1. 9 34
1. 10 16
1. 11 6
1. 12 26
1. 13 3
1. 14 2
1. 15 5
1. 16 2
1. 17 26
1. 18 19
1. 19 18
1. 20 1
1. 21 16
1. 22 17
1. 23 7
1. 24 12
1. 25 1
1. 26 3
1. 27 7
1. 28 1
1. 29 10
1. 30 20
1. 31 8
1. 32 3
1. 33 9
1. 34 6
1. 35 17
1. 36 23
1. 37 1
1. 38 8
1. 39 18
1. 40 2
1. 41 11
1. 42 1
1. 43 1
1. 44 19
1. 45 3
1. 46 1
1. 47 3
1. 48 16
1. 49 3
1. 50 1
1. 51 8
1. 52 2
1. 53 10
1. 54 28
1. 55 42
1. 56 2
1. 57 4
1. 58 3
1. 59 15
1. 60 3
1. 61 11
1. 62 59
1. 63 21
1. 64 27
1. 65 17
1. 66 6
1. 67 1
1. 68 10
1. 69 13
1. 70 36
1. 71 7
1. 72 5
1. 73 47
1. 74 13
1. 75 2
1. 76 20
1. 77 2
1. 78 1
1. 79 91
1. 80 54
1. 81 18
1. 82 5
1. 83 2
1. 84 26
1. 85 35
1. 86 30
1. 87 19
1. 88 40
1. 89 1
1. 90 1
1. 91 28
1. 92 9
1. 93 3
1. 94 2
1. 95 1
1. 96 4
1. 97 33
1. 98 10
1. 99 12
1. 100 5
1. 101 2
1. 102 4
1. 103 5
1. 104 9
1. 105 35
1. 106 20
1. 107 4
1. 108 4
1. 109 4
1. 110 22
1. 111 2
1. 112 18
1. 113 24
1. 114 11
1. 115 16
1. 116 8
1. 117 28
1. 118 4
1. 119 18
1. 120 16
1. 121 1
1. 122 1
1. 123 3
1. 124 10
1. 125 13
1. 126 1
1. 127 10
1. 128 1
1. 129 1
1. 130 5
1. 131 5
1. 132 5
1. 133 14
1. 134 33
1. 135 4
1. 136 2
1. 137 4
1. 138 4
1. 139 5
1. 140 17
1. 141 6
1. 142 4
1. 143 3
1. 144 15
1. 145 5
1. 146 18
1. 147 21
1. 148 10
1. 149 4
1. 150 7
1. 151 19
1. 152 12
1. 153 32
1. 154 15
1. 155 37
1. 156 5
1. 157 7
1. 158 4
1. 159 4
1. 160 8
1. 161 21
1. 162 1
1. 163 1
1. 164 9
1. 165 10
1. 166 5
1. 167 4
1. 168 19
1. 169 6
1. 170 28
1. 171 5
1. 172 12
1. 173 2
1. 174 26
1. 175 1
1. 176 13
1. 177 14
1. 178 12
1. 179 23
1. 180 2
1. 181 8
1. 182 18
1. 183 1
1. 184 2
1. 185 27
1. 186 5
1. 187 18
1. 188 2
1. 189 4
1. 190 8
1. 191 1
1. 192 3
1. 193 16
1. 194 22
1. 195 35
1. 196 3
1. 197 10
1. 198 17
1. 199 10
2. 0 39
2. 1 5
2. 2 6
2. 3 5
2. 4 7
2. 5 9
2. 6 4
2. 7 16
2. 8 1
2. 9 4
2. 10 31
2. 11 9
2. 12 11
2. 13 16
2. 14 10
2. 15 12
2. 16 3
2. 17 26
2. 18 1
2. 19 8
2. 20 16
2. 21 16
2. 22 4
2. 23 23
2. 24 4
2. 25 22
2. 26 2
2. 27 4
2. 28 35
2. 29 3
2. 30 9
2. 31 10
2. 32 3
2. 33 26
2. 34 8
2. 35 19
2. 36 3
2. 37 16
2. 38 27
2. 39 8
2. 40 10
2. 41 1
2. 42 5
2. 43 19
2. 44 1
2. 45 26
2. 46 1
2. 47 4
2. 48 4
2. 49 8
2. 50 2
2. 51 1
2. 52 11
2. 53 3
2. 54 1
