iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,10972.0,47973,10972.0,100000,0.89,_171_178_207_216_223_225_231_235_257_263_276_278_282_284_323_336_338_341_344_350_351_374_396_399_412_429_442_443_448_461_477_479_482_502_507_508_511_512_520_521_546_549_566_574_580_610_616_621_649_652_663_690_695_700_705_706_713_745_746_747_748_783_787_799_801_806_816_827_839_841_844_870_887_897_898,
1,10674.0,45945,10972.0,45945,0.761,_48_51_66_94_115_118_140_142_146_147_150_179_183_197_202_208_226_249_260_267_271_274_289_298_329_330_339_340_345_356_357_358_365_368_402_404_450_452_459_478_490_501_541_560_571_600_603_611_622_628_629_642_674_683_715_727_792_793_807_808_813_815_818_833_835_840_855_860_883_888_892,
2,10401.0,40696,10972.0,40696,0.73,_108_130_144_192_198_210_221_222_227_229_246_281_285_292_294_300_320_326_328_333_344_354_361_362_366_383_398_426_428_446_471_472_476_481_491_506_550_557_577_584_586_590_608_620_627_632_648_659_669_722_731_737_739_740_769_770_817_869_882_894,
3,10269.0,39643,10972.0,39643,0.723,_41_54_67_69_111_117_167_212_230_248_254_272_277_296_307_310_313_322_346_381_386_411_432_464_479_494_499_503_517_539_561_579_598_602_619_624_633_657_688_689_694_704_714_716_736_752_755_780_786_810_811_837_840_855_856_864_876_889,
4,10166.0,40070,10972.0,39643,0.723,_30_37_50_57_70_121_128_136_154_156_165_184_196_206_211_232_275_278_280_297_309_325_354_367_376_382_390_394_400_401_437_466_475_497_514_526_555_563_578_614_617_625_637_638_660_662_668_670_685_692_702_710_711_772_790_809_838_847_859,
5,10144.0,32464,10972.0,32464,0.662,_60_101_126_137_224_233_252_264_269_316_334_343_355_417_451_465_485_510_513_523_531_532_558_568_570_581_606_626_631_645_656_676_684_703_707_712_724_728_779_823_849_872_885,
6,10179.0,34250,10972.0,32464,0.662,_2_36_49_54_81_95_99_116_127_155_187_199_237_286_288_299_304_317_324_331_342_377_378_416_420_423_462_472_474_486_559_563_618_623_653_732_764_766_777_803_812_824_826_834_861_880_897,
7,10244.0,28572,10972.0,28572,0.616,_250_290_335_364_371_413_419_427_434_484_487_495_556_564_569_592_597_646_647_654_682_686_698_726_729_742_743_748_754_765_791_836_843_867_874,
8,10294.0,26625,10972.0,26625,0.588,_189_218_243_270_283_304_332_416_433_449_529_534_566_580_604_612_615_625_640_655_735_764_774_819_821_829_832_862_866_868_880,
9,10349.0,27584,10972.0,26625,0.588,_54_87_164_211_216_249_258_261_276_308_370_373_395_406_438_460_500_530_573_696_733_756_760_788_795_820_826_834_847_848_853_863_895,
10,10392.0,27636,10972.0,26625,0.588,_76_83_85_102_169_170_247_253_263_318_337_396_440_447_488_537_547_594_604_647_661_666_671_679_717_730_745_759_799_814_842_865_890,
11,10444.0,22845,10972.0,22845,0.52,_231_349_408_416_418_424_467_477_498_515_592_599_616_634_641_649_677_748_782_796_844_852_873,
12,10469.0,22817,10972.0,22817,0.519,_209_241_244_336_413_469_482_520_589_639_643_650_651_664_667_680_691_718_745_750_808_846_895,
13,10485.0,20368,10972.0,20368,0.461,_308_314_422_431_455_502_509_518_536_552_673_678_697_730_793_850_871_890,
14,10520.0,19828,10972.0,19828,0.447,_190_242_315_402_544_562_607_616_636_691_734_738_758_774_795_799_827,
15,10527.0,18415,10972.0,18415,0.404,_76_175_300_347_372_436_444_519_671_687_718_719_721_798,
16,10530.0,13151,10972.0,13151,0.166,_603_767_816,
17,10547.0,15131,10972.0,13151,0.166,_649_709_741_744_768_798_884,
18,10557.0,15565,10972.0,13151,0.166,_424_592_681_687_693_774_806_858,
19,10585.0,13200,10972.0,13151,0.166,_546_738_741,
20,10598.0,12638,10972.0,12638,0.132,_785_799,
21,10582.0,13123,10972.0,12638,0.132,_508_520_650,
22,10597.0,12583,10972.0,12583,0.128,_616_767,
23,10600.0,13606,10972.0,12583,0.128,_649_783_795_867,
24,10602.0,14057,10972.0,12583,0.128,_453_461_520_560_745,
25,10608.0,14043,10972.0,12583,0.128,_508_546_585_605_799,
26,10609.0,13567,10972.0,12583,0.128,_319_385_613_783,
27,10616.0,13098,10972.0,12583,0.128,_508_649_795,
28,10584.0,12582,10972.0,12582,0.128,_585_674,
29,10600.0,12649,10972.0,12582,0.128,_649_781,
30,10602.0,12108,10972.0,12108,0.094,_674,
31,10616.0,13581,10972.0,12108,0.094,_339_540_645_771,
32,10609.0,11609,10972.0,11609,0.055,,
33,10594.0,35530,10972.0,11609,0.055,_715_723_752_753_763_767_769_770_773_775_776_778_784_787_794_797_799_800_801_802_805_806_809_813_822_825_828_830_833_841_845_851_854_855_857_870_875_877_878_879_881_883_886_887_891_893_896_898_899,
34,11061.0,27200,11061.0,11609,0.047,_520_525_527_535_543_575_588_591_593_615_658_672_699_701_705_708_714_730_763_767_773_775_784_799_822_851_854_857_886_893_896_899,
35,11177.0,17820,11177.0,11609,0.037,_392_427_439_504_539_582_660_664_667_677_689_717_871,
36,11140.0,16791,11177.0,11609,0.037,_339_387_574_614_649_663_681_794_799_830_887,
37,11169.0,14851,11177.0,11609,0.037,_123_125_356_357_706_811_871,
38,11138.0,14885,11177.0,11609,0.037,_297_485_616_749_806_840_841,
39,11107.0,13382,11177.0,11609,0.037,_626_649_687_738,
40,11065.0,11979,11177.0,11609,0.037,_768,
41,11055.0,11493,11177.0,11493,0.027,,
42,11047.0,18826,11177.0,11493,0.027,_757_762_770_801_810_840_842_843_877_878_879_881_891_895_898,
43,11225.0,15469,11225.0,11493,0.023,_496_551_661_664_773_782_803_872,
44,11231.0,11519,11231.0,11493,0.023,,
45,11230.0,11940,11231.0,11493,0.023,_887,
46,11276.0,11949,11276.0,11493,0.019,_699,
47,11272.0,12392,11276.0,11493,0.019,_551_767,
48,11264.0,12853,11276.0,11493,0.019,_361_629_647,
49,11250.0,11883,11276.0,11493,0.019,_579,
50,11245.0,11869,11276.0,11493,0.019,_895,
51,11248.0,11865,11276.0,11493,0.019,_240,
52,11229.0,11864,11276.0,11493,0.019,_296,
53,11216.0,11868,11276.0,11493,0.019,_773,
54,11205.0,11872,11276.0,11493,0.019,_221,
55,11183.0,11871,11276.0,11493,0.019,_225,
56,11179.0,11402,11276.0,11402,0.011,,
57,11154.0,12462,11276.0,11402,0.011,_840_887,
58,11247.0,11966,11276.0,11402,0.011,_673,
59,11268.0,12458,11276.0,11402,0.011,_477_671,
60,11270.0,13357,11276.0,11402,0.011,_328_647_719_895,
61,11253.0,12413,11276.0,11402,0.011,_587_705,
62,11246.0,11931,11276.0,11402,0.011,_688,
63,11237.0,11433,11276.0,11402,0.011,,
64,11246.0,11481,11276.0,11402,0.011,,
65,11283.0,11928,11283.0,11402,0.01,_895,
66,11297.0,11431,11297.0,11402,0.009,,
Running time: 47.95 sec
