set j job /0*899/;
set i machine /0*14/;
parameter c(i,j)/
0. 0 49
0. 1 10
0. 2 39
0. 3 15
0. 4 40
0. 5 14
0. 6 31
0. 7 11
0. 8 11
0. 9 39
0. 10 23
0. 11 31
0. 12 28
0. 13 12
0. 14 11
0. 15 22
0. 16 38
0. 17 29
0. 18 25
0. 19 36
0. 20 12
0. 21 26
0. 22 36
0. 23 10
0. 24 11
0. 25 33
0. 26 10
0. 27 19
0. 28 11
0. 29 41
0. 30 33
0. 31 34
0. 32 46
0. 33 13
0. 34 33
0. 35 41
0. 36 23
0. 37 30
0. 38 20
0. 39 43
0. 40 31
0. 41 29
0. 42 24
0. 43 11
0. 44 26
0. 45 41
0. 46 36
0. 47 13
0. 48 36
0. 49 27
0. 50 14
0. 51 11
0. 52 14
0. 53 14
0. 54 33
0. 55 47
0. 56 31
0. 57 44
0. 58 31
0. 59 15
0. 60 17
0. 61 12
0. 62 23
0. 63 39
0. 64 35
0. 65 19
0. 66 49
0. 67 27
0. 68 44
0. 69 13
0. 70 40
0. 71 43
0. 72 17
0. 73 21
0. 74 31
0. 75 25
0. 76 31
0. 77 45
0. 78 18
0. 79 37
0. 80 24
0. 81 33
0. 82 26
0. 83 38
0. 84 15
0. 85 37
0. 86 15
0. 87 25
0. 88 18
0. 89 43
0. 90 22
0. 91 28
0. 92 22
0. 93 10
0. 94 37
0. 95 30
0. 96 27
0. 97 12
0. 98 24
0. 99 32
0. 100 10
0. 101 39
0. 102 32
0. 103 50
0. 104 48
0. 105 21
0. 106 13
0. 107 17
0. 108 29
0. 109 10
0. 110 19
0. 111 30
0. 112 44
0. 113 17
0. 114 37
0. 115 49
0. 116 17
0. 117 10
0. 118 27
0. 119 44
0. 120 40
0. 121 24
0. 122 34
0. 123 41
0. 124 21
0. 125 27
0. 126 36
0. 127 43
0. 128 16
0. 129 30
0. 130 21
0. 131 25
0. 132 18
0. 133 29
0. 134 18
0. 135 15
0. 136 19
0. 137 50
0. 138 22
0. 139 49
0. 140 30
0. 141 14
0. 142 22
0. 143 43
0. 144 41
0. 145 44
0. 146 31
0. 147 50
0. 148 46
0. 149 28
0. 150 31
0. 151 29
0. 152 27
0. 153 33
0. 154 38
0. 155 27
0. 156 37
0. 157 27
0. 158 26
0. 159 21
0. 160 17
0. 161 39
0. 162 22
0. 163 50
0. 164 24
0. 165 45
0. 166 26
0. 167 46
0. 168 14
0. 169 18
0. 170 31
0. 171 48
0. 172 26
0. 173 30
0. 174 15
0. 175 37
0. 176 21
0. 177 26
0. 178 31
0. 179 42
0. 180 28
0. 181 33
0. 182 35
0. 183 21
0. 184 11
0. 185 48
0. 186 10
0. 187 34
0. 188 32
0. 189 28
0. 190 14
0. 191 25
0. 192 30
0. 193 20
0. 194 13
0. 195 21
0. 196 46
0. 197 34
0. 198 44
0. 199 35
0. 200 18
0. 201 11
0. 202 16
0. 203 17
0. 204 32
0. 205 39
0. 206 26
0. 207 49
0. 208 16
0. 209 11
0. 210 24
0. 211 14
0. 212 34
0. 213 22
0. 214 49
0. 215 15
0. 216 10
0. 217 18
0. 218 49
0. 219 22
0. 220 33
0. 221 19
0. 222 10
0. 223 26
0. 224 35
0. 225 10
0. 226 21
0. 227 47
0. 228 46
0. 229 41
0. 230 22
0. 231 34
0. 232 36
0. 233 46
0. 234 37
0. 235 36
0. 236 44
0. 237 38
0. 238 48
0. 239 24
0. 240 37
0. 241 21
0. 242 40
0. 243 32
0. 244 38
0. 245 46
0. 246 44
0. 247 35
0. 248 20
0. 249 29
0. 250 11
0. 251 22
0. 252 47
0. 253 44
0. 254 29
0. 255 27
0. 256 35
0. 257 13
0. 258 38
0. 259 26
0. 260 47
0. 261 40
0. 262 34
0. 263 44
0. 264 18
0. 265 31
0. 266 33
0. 267 50
0. 268 42
0. 269 36
0. 270 32
0. 271 24
0. 272 38
0. 273 48
0. 274 30
0. 275 32
0. 276 33
0. 277 44
0. 278 36
0. 279 18
0. 280 22
0. 281 14
0. 282 43
0. 283 19
0. 284 24
0. 285 35
0. 286 44
0. 287 23
0. 288 17
0. 289 49
0. 290 15
0. 291 13
0. 292 15
0. 293 20
0. 294 35
0. 295 19
