set j job /0*99/;
set i machine /0*9/;
parameter c(i,j)/
0. 0 18
0. 1 72
0. 2 27
0. 3 31
0. 4 56
0. 5 116
0. 6 98
0. 7 86
0. 8 76
0. 9 37
0. 10 116
0. 11 26
0. 12 71
0. 13 21
0. 14 50
0. 15 61
0. 16 74
0. 17 64
0. 18 37
0. 19 79
0. 20 69
0. 21 69
0. 22 100
0. 23 46
0. 24 11
0. 25 67
0. 26 56
0. 27 14
0. 28 24
0. 29 98
0. 30 46
0. 31 105
0. 32 28
0. 33 95
0. 34 31
0. 35 47
0. 36 35
0. 37 96
0. 38 84
0. 39 19
0. 40 43
0. 41 100
0. 42 56
0. 43 83
0. 44 75
0. 45 78
0. 46 70
0. 47 55
0. 48 23
0. 49 20
0. 50 30
0. 51 9
0. 52 38
0. 53 81
0. 54 111
0. 55 101
0. 56 59
0. 57 60
0. 58 28
0. 59 54
0. 60 96
0. 61 60
0. 62 88
0. 63 29
0. 64 42
0. 65 36
0. 66 59
0. 67 59
0. 68 17
0. 69 91
0. 70 71
0. 71 34
0. 72 91
0. 73 61
0. 74 118
0. 75 57
0. 76 43
0. 77 47
0. 78 67
0. 79 55
0. 80 97
0. 81 20
0. 82 30
0. 83 103
0. 84 14
0. 85 75
0. 86 19
0. 87 32
0. 88 49
0. 89 81
0. 90 64
0. 91 96
0. 92 80
0. 93 71
0. 94 86
0. 95 36
0. 96 69
0. 97 30
0. 98 103
0. 99 68
1. 0 45
1. 1 26
1. 2 48
1. 3 76
1. 4 65
1. 5 105
1. 6 13
1. 7 22
1. 8 106
1. 9 113
1. 10 21
1. 11 30
1. 12 96
1. 13 82
1. 14 87
1. 15 91
1. 16 108
1. 17 77
1. 18 30
1. 19 77
1. 20 71
1. 21 37
1. 22 10
1. 23 26
1. 24 89
1. 25 100
1. 26 37
1. 27 88
1. 28 49
1. 29 93
1. 30 33
1. 31 33
1. 32 75
1. 33 90
1. 34 16
1. 35 74
1. 36 39
1. 37 95
1. 38 66
1. 39 99
1. 40 99
1. 41 89
1. 42 62
1. 43 14
1. 44 26
1. 45 41
1. 46 84
1. 47 46
1. 48 82
1. 49 80
1. 50 62
1. 51 94
1. 52 85
1. 53 35
1. 54 31
1. 55 92
1. 56 91
1. 57 78
1. 58 90
1. 59 9
1. 60 102
1. 61 105
1. 62 85
1. 63 103
1. 64 17
1. 65 94
1. 66 35
1. 67 55
1. 68 102
1. 69 105
1. 70 16
1. 71 43
1. 72 58
1. 73 23
1. 74 75
1. 75 82
1. 76 48
1. 77 59
1. 78 95
1. 79 46
1. 80 32
1. 81 75
1. 82 68
1. 83 64
1. 84 46
1. 85 28
1. 86 56
1. 87 66
1. 88 64
1. 89 98
1. 90 23
1. 91 84
1. 92 33
1. 93 26
1. 94 32
1. 95 1
1. 96 33
1. 97 93
