set j job /0*899/;
set i machine /0*29/;
parameter c(i,j)/
0. 0 76
0. 1 57
0. 2 7
0. 3 76
0. 4 52
0. 5 111
0. 6 56
0. 7 82
0. 8 25
0. 9 29
0. 10 66
0. 11 42
0. 12 76
0. 13 62
0. 14 91
0. 15 14
0. 16 75
0. 17 37
0. 18 84
0. 19 39
0. 20 70
0. 21 24
0. 22 89
0. 23 67
0. 24 53
0. 25 86
0. 26 18
0. 27 28
0. 28 32
0. 29 34
0. 30 48
0. 31 15
0. 32 43
0. 33 31
0. 34 114
0. 35 85
0. 36 24
0. 37 28
0. 38 19
0. 39 75
0. 40 93
0. 41 32
0. 42 73
0. 43 73
0. 44 66
0. 45 79
0. 46 22
0. 47 10
0. 48 81
0. 49 38
0. 50 67
0. 51 58
0. 52 77
0. 53 33
0. 54 29
0. 55 96
0. 56 106
0. 57 7
0. 58 108
0. 59 40
0. 60 10
0. 61 50
0. 62 109
0. 63 66
0. 64 8
0. 65 82
0. 66 23
0. 67 56
0. 68 67
0. 69 90
0. 70 85
0. 71 91
0. 72 100
0. 73 32
0. 74 62
0. 75 41
0. 76 18
0. 77 56
0. 78 44
0. 79 69
0. 80 53
0. 81 11
0. 82 75
0. 83 33
0. 84 57
0. 85 93
0. 86 83
0. 87 67
0. 88 106
0. 89 80
0. 90 96
0. 91 45
0. 92 100
0. 93 110
0. 94 37
0. 95 85
0. 96 45
0. 97 103
0. 98 47
0. 99 76
0. 100 41
0. 101 15
0. 102 87
0. 103 61
0. 104 40
0. 105 44
0. 106 94
0. 107 69
0. 108 50
0. 109 20
0. 110 36
0. 111 14
0. 112 103
0. 113 76
0. 114 78
0. 115 23
0. 116 45
0. 117 90
0. 118 104
0. 119 56
0. 120 102
0. 121 9
0. 122 43
0. 123 51
0. 124 118
0. 125 102
0. 126 109
0. 127 62
0. 128 44
0. 129 39
0. 130 33
0. 131 87
0. 132 21
0. 133 57
0. 134 53
0. 135 6
0. 136 40
0. 137 61
0. 138 69
0. 139 32
0. 140 34
0. 141 46
0. 142 18
0. 143 65
0. 144 37
0. 145 88
0. 146 79
0. 147 36
0. 148 53
0. 149 111
0. 150 55
0. 151 55
0. 152 82
0. 153 95
0. 154 60
0. 155 60
0. 156 71
0. 157 93
0. 158 100
0. 159 63
0. 160 49
0. 161 77
0. 162 86
0. 163 88
0. 164 55
0. 165 48
0. 166 43
0. 167 30
0. 168 25
0. 169 27
0. 170 14
0. 171 22
0. 172 120
0. 173 71
0. 174 17
0. 175 93
0. 176 38
0. 177 76
0. 178 23
0. 179 97
0. 180 27
0. 181 87
0. 182 76
0. 183 32
0. 184 66
0. 185 50
0. 186 80
0. 187 12
0. 188 108
0. 189 23
0. 190 21
0. 191 89
0. 192 40
0. 193 113
0. 194 63
0. 195 8
0. 196 6
0. 197 30
0. 198 97
0. 199 84
0. 200 112
0. 201 106
0. 202 17
0. 203 45
0. 204 27
0. 205 41
0. 206 63
0. 207 87
0. 208 102
0. 209 106
0. 210 80
0. 211 45
0. 212 111
0. 213 36
0. 214 21
0. 215 46
0. 216 29
0. 217 101
0. 218 105
0. 219 101
0. 220 27
0. 221 89
0. 222 92
0. 223 56
0. 224 71
0. 225 19
0. 226 36
0. 227 60
0. 228 14
0. 229 64
0. 230 107
0. 231 59
0. 232 35
0. 233 74
0. 234 42
0. 235 82
0. 236 96
0. 237 21
0. 238 54
0. 239 89
0. 240 23
0. 241 79
0. 242 5
0. 243 18
0. 244 98
0. 245 41
0. 246 20
0. 247 37
0. 248 83
0. 249 37
0. 250 13
0. 251 55
0. 252 23
0. 253 81
0. 254 114
0. 255 115
0. 256 32
0. 257 42
0. 258 34
0. 259 81
0. 260 33
0. 261 85
0. 262 118
0. 263 99
0. 264 101
0. 265 102
0. 266 43
0. 267 10
0. 268 79
0. 269 88
0. 270 109
0. 271 59
0. 272 46
0. 273 110
0. 274 82
0. 275 23
0. 276 101
0. 277 25
0. 278 20
0. 279 115
0. 280 114
0. 281 93
0. 282 41
0. 283 19
0. 284 108
0. 285 106
0. 286 97
0. 287 88
0. 288 108
0. 289 6
0. 290 21
0. 291 111
0. 292 72
0. 293 22
0. 294 35
0. 295 23
0. 296 34
0. 297 116
0. 298 74
0. 299 79
0. 300 41
0. 301 14
0. 302 35
0. 303 48
0. 304 73
0. 305 108
0. 306 91
0. 307 46
0. 308 46
0. 309 46
0. 310 98
0. 311 28
0. 312 101
0. 313 105
0. 314 76
0. 315 91
0. 316 65
0. 317 104
0. 318 33
0. 319 101
0. 320 97
0. 321 10
0. 322 10
0. 323 21
0. 324 73
0. 325 80
0. 326 12
0. 327 64
0. 328 13
0. 329 17
0. 330 40
0. 331 56
0. 332 47
0. 333 93
0. 334 102
0. 335 46
0. 336 23
0. 337 40
0. 338 47
0. 339 47
0. 340 94
0. 341 55
0. 342 49
0. 343 37
0. 344 80
0. 345 41
0. 346 83
0. 347 103
0. 348 76
0. 349 31
0. 350 66
0. 351 84
0. 352 74
0. 353 106
0. 354 80
0. 355 102
0. 356 36
0. 357 59
0. 358 45
0. 359 35
0. 360 71
0. 361 104
0. 362 24
0. 363 22
0. 364 76
0. 365 62
0. 366 49
0. 367 35
0. 368 85
0. 369 46
0. 370 102
0. 371 41
0. 372 82
0. 373 21
0. 374 105
0. 375 18
0. 376 83
0. 377 86
0. 378 81
0. 379 107
0. 380 35
0. 381 58
0. 382 92
0. 383 12
0. 384 29
0. 385 100
0. 386 57
0. 387 92
0. 388 17
0. 389 32
0. 390 59
0. 391 17
0. 392 36
0. 393 86
0. 394 100
0. 395 114
0. 396 37
0. 397 63
0. 398 93
0. 399 72
0. 400 109
0. 401 39
0. 402 61
0. 403 58
0. 404 61
0. 405 65
0. 406 49
0. 407 85
0. 408 15
0. 409 38
0. 410 105
0. 411 64
0. 412 71
0. 413 92
0. 414 66
0. 415 68
0. 416 26
0. 417 97
0. 418 22
0. 419 51
0. 420 81
0. 421 91
0. 422 38
0. 423 89
0. 424 50
0. 425 91
0. 426 23
0. 427 41
0. 428 99
0. 429 28
0. 430 63
0. 431 73
0. 432 35
0. 433 93
0. 434 62
0. 435 103
0. 436 38
0. 437 84
0. 438 101
0. 439 64
0. 440 77
0. 441 12
0. 442 42
0. 443 94
0. 444 10
0. 445 112
0. 446 16
0. 447 35
0. 448 45
0. 449 74
0. 450 13
0. 451 13
0. 452 76
0. 453 39
0. 454 18
0. 455 28
0. 456 33
0. 457 101
0. 458 96
0. 459 71
0. 460 107
0. 461 68
0. 462 109
0. 463 104
0. 464 80
0. 465 71
0. 466 104
0. 467 35
0. 468 53
0. 469 51
0. 470 36
0. 471 76
0. 472 63
0. 473 57
0. 474 60
0. 475 90
0. 476 74
0. 477 54
0. 478 46
0. 479 66
0. 480 20
0. 481 24
0. 482 67
0. 483 61
0. 484 57
0. 485 55
0. 486 31
0. 487 43
0. 488 118
0. 489 72
0. 490 45
0. 491 66
0. 492 96
0. 493 82
0. 494 108
0. 495 28
0. 496 97
0. 497 55
0. 498 15
0. 499 50
0. 500 24
0. 501 51
0. 502 85
0. 503 78
0. 504 67
0. 505 15
0. 506 93
0. 507 82
0. 508 36
0. 509 71
0. 510 74
0. 511 53
0. 512 21
0. 513 73
0. 514 47
0. 515 21
0. 516 20
0. 517 56
0. 518 5
0. 519 37
0. 520 112
0. 521 94
0. 522 65
0. 523 20
0. 524 37
0. 525 12
0. 526 78
0. 527 84
0. 528 93
0. 529 57
0. 530 61
0. 531 39
0. 532 61
0. 533 28
0. 534 51
0. 535 62
0. 536 93
0. 537 89
0. 538 99
0. 539 11
0. 540 26
0. 541 27
0. 542 114
0. 543 81
0. 544 92
0. 545 86
0. 546 79
0. 547 68
0. 548 53
0. 549 31
0. 550 103
0. 551 49
0. 552 98
0. 553 55
0. 554 25
0. 555 46
0. 556 43
0. 557 90
0. 558 30
0. 559 24
0. 560 31
0. 561 110
0. 562 83
0. 563 85
0. 564 52
0. 565 41
0. 566 93
0. 567 16
0. 568 81
0. 569 29
0. 570 48
0. 571 60
0. 572 90
0. 573 3
0. 574 33
0. 575 111
0. 576 73
0. 577 101
0. 578 39
0. 579 77
0. 580 61
0. 581 82
0. 582 21
0. 583 35
0. 584 37
0. 585 37
0. 586 56
0. 587 50
0. 588 31
0. 589 103
0. 590 50
0. 591 38
0. 592 43
0. 593 38
0. 594 15
0. 595 48
0. 596 36
0. 597 97
0. 598 30
0. 599 61
0. 600 49
0. 601 106
0. 602 40
0. 603 98
0. 604 69
0. 605 37
0. 606 58
0. 607 59
0. 608 98
0. 609 108
0. 610 22
0. 611 14
0. 612 62
0. 613 91
0. 614 72
0. 615 62
0. 616 60
0. 617 15
0. 618 117
0. 619 71
0. 620 83
0. 621 38
0. 622 18
0. 623 47
0. 624 28
0. 625 42
0. 626 89
0. 627 64
0. 628 51
0. 629 28
0. 630 48
0. 631 93
0. 632 25
0. 633 83
0. 634 18
0. 635 17
0. 636 95
0. 637 76
0. 638 65
0. 639 95
0. 640 97
0. 641 98
0. 642 95
0. 643 101
0. 644 69
0. 645 113
0. 646 62
0. 647 17
0. 648 96
0. 649 43
0. 650 85
0. 651 108
0. 652 49
0. 653 90
0. 654 52
0. 655 51
0. 656 107
0. 657 57
0. 658 50
0. 659 83
0. 660 28
0. 661 14
0. 662 73
0. 663 4
0. 664 16
0. 665 81
0. 666 14
0. 667 80
0. 668 83
0. 669 29
0. 670 28
0. 671 83
0. 672 94
0. 673 111
0. 674 39
0. 675 78
0. 676 113
0. 677 17
0. 678 37
0. 679 58
0. 680 8
0. 681 24
0. 682 31
0. 683 111
0. 684 57
0. 685 95
0. 686 101
0. 687 101
0. 688 26
0. 689 54
0. 690 99
0. 691 29
0. 692 35
0. 693 71
0. 694 83
0. 695 64
0. 696 24
0. 697 112
0. 698 39
0. 699 84
0. 700 54
0. 701 37
0. 702 16
0. 703 67
0. 704 89
0. 705 46
0. 706 36
0. 707 54
0. 708 57
0. 709 7
0. 710 30
0. 711 39
0. 712 94
0. 713 22
0. 714 43
0. 715 87
0. 716 70
0. 717 99
0. 718 53
0. 719 25
0. 720 40
0. 721 77
0. 722 50
0. 723 82
0. 724 51
0. 725 34
0. 726 17
0. 727 29
0. 728 21
0. 729 106
0. 730 115
0. 731 26
0. 732 88
0. 733 53
0. 734 11
0. 735 19
0. 736 94
0. 737 117
0. 738 15
0. 739 18
0. 740 19
0. 741 45
0. 742 75
0. 743 70
0. 744 108
0. 745 12
0. 746 64
0. 747 56
0. 748 106
0. 749 26
0. 750 48
0. 751 70
0. 752 41
0. 753 26
0. 754 15
0. 755 79
0. 756 13
0. 757 69
0. 758 22
0. 759 41
0. 760 62
0. 761 26
0. 762 23
0. 763 52
0. 764 43
0. 765 113
0. 766 75
0. 767 114
0. 768 44
0. 769 30
0. 770 46
0. 771 54
0. 772 93
0. 773 101
0. 774 40
0. 775 55
0. 776 97
0. 777 88
0. 778 48
0. 779 54
0. 780 77
0. 781 16
0. 782 61
0. 783 49
0. 784 18
0. 785 39
0. 786 98
0. 787 47
0. 788 33
0. 789 17
0. 790 82
0. 791 111
0. 792 71
0. 793 53
0. 794 75
0. 795 66
0. 796 67
0. 797 97
0. 798 37
0. 799 74
0. 800 98
0. 801 29
0. 802 71
0. 803 78
0. 804 70
0. 805 90
0. 806 26
0. 807 53
0. 808 46
0. 809 54
0. 810 27
0. 811 54
0. 812 10
0. 813 41
0. 814 25
0. 815 38
0. 816 10
0. 817 83
0. 818 80
0. 819 53
0. 820 116
0. 821 96
0. 822 99
0. 823 62
0. 824 48
0. 825 79
0. 826 83
0. 827 7
0. 828 86
0. 829 49
0. 830 69
0. 831 78
0. 832 38
0. 833 91
0. 834 48
0. 835 61
0. 836 90
0. 837 33
0. 838 71
0. 839 21
0. 840 11
0. 841 33
0. 842 49
0. 843 101
0. 844 49
0. 845 10
0. 846 26
0. 847 46
0. 848 118
0. 849 66
0. 850 56
0. 851 97
0. 852 44
0. 853 18
0. 854 6
0. 855 100
0. 856 91
0. 857 15
0. 858 9
0. 859 90
0. 860 58
0. 861 45
0. 862 113
0. 863 47
