set j job /0*99/;
set i machine /0*4/;
parameter c(i,j)/
0. 0 80
0. 1 136
0. 2 996
0. 3 108
0. 4 137
0. 5 27
0. 6 123
0. 7 62
0. 8 325
0. 9 995
0. 10 138
0. 11 193
0. 12 62
0. 13 107
0. 14 51
0. 15 491
0. 16 74
0. 17 243
0. 18 52
0. 19 192
0. 20 124
0. 21 497
0. 22 70
0. 23 116
0. 24 193
0. 25 42
0. 26 996
0. 27 329
0. 28 332
0. 29 243
0. 30 160
0. 31 992
0. 32 194
0. 33 242
0. 34 16
0. 35 85
0. 36 498
0. 37 247
0. 38 999
0. 39 90
0. 40 57
0. 41 492
0. 42 75
0. 43 87
0. 44 99
0. 45 108
0. 46 996
0. 47 996
0. 48 70
0. 49 324
0. 50 141
0. 51 194
0. 52 70
0. 53 244
0. 54 491
0. 55 30
0. 56 30
0. 57 997
0. 58 34
0. 59 192
0. 60 991
0. 61 165
0. 62 16
0. 63 122
0. 64 994
0. 65 63
0. 66 498
0. 67 156
0. 68 97
0. 69 68
0. 70 64
0. 71 65
0. 72 39
0. 73 490
0. 74 103
0. 75 332
0. 76 996
0. 77 123
0. 78 325
0. 79 138
0. 80 194
0. 81 996
0. 82 80
0. 83 324
0. 84 158
0. 85 46
0. 86 55
0. 87 135
0. 88 19
0. 89 71
0. 90 36
0. 91 158
0. 92 56
0. 93 23
0. 94 323
0. 95 51
0. 96 191
0. 97 54
0. 98 241
0. 99 65
1. 0 244
1. 1 998
1. 2 47
1. 3 163
1. 4 196
1. 5 324
1. 6 35
1. 7 105
1. 8 249
1. 9 999
1. 10 240
1. 11 490
1. 12 27
1. 13 74
1. 14 95
1. 15 328
1. 16 327
1. 17 46
1. 18 39
1. 19 138
1. 20 30
1. 21 992
1. 22 191
1. 23 194
1. 24 18
1. 25 42
1. 26 39
1. 27 119
1. 28 244
1. 29 242
1. 30 243
1. 31 65
1. 32 492
1. 33 122
1. 34 191
1. 35 991
1. 36 331
1. 37 163
1. 38 137
1. 39 247
1. 40 331
1. 41 198
1. 42 998
1. 43 110
1. 44 328
1. 45 57
1. 46 79
1. 47 491
1. 48 199
1. 49 12
1. 50 122
1. 51 141
1. 52 70
1. 53 53
1. 54 105
1. 55 159
1. 56 110
1. 57 57
1. 58 30
1. 59 123
1. 60 242
1. 61 73
1. 62 47
1. 63 66
1. 64 132
1. 65 196
1. 66 156
1. 67 329
1. 68 996
1. 69 325
1. 70 991
1. 71 331
1. 72 19
1. 73 111
1. 74 493
1. 75 67
1. 76 199
1. 77 101
1. 78 991
1. 79 38
1. 80 323
1. 81 57
1. 82 82
1. 83 499
1. 84 120
1. 85 198
1. 86 75
1. 87 998
1. 88 12
1. 89 993
1. 90 998
1. 91 50
1. 92 242
1. 93 26
1. 94 98
1. 95 995
1. 96 990
1. 97 332
