iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,-11,-16,-19,-23,-17,-25,-12,-13,-23,-14,-20,-22,-21,-19,-14,-20,-15,-11,-13,-20,-15,-16,-17,-15,-14,-13,-12,-21,-27,-12,-21,-18,-13,-15,-20,-10,-25,-21,-12,-11,-19,-12,-27,-11,-10,-17,-10,-13,-10,-11,-15,-27,-10,-17,-11,-11,-12,-12,-20,-14,-20,-17,-10,-23,-15,-19,-14,-15,-11,-34,-19,-12,-12,-14,-14,-11,-14,-16,-28,-25,-15,-10,-11,-17,-19,-12,-16,-10,-19,-31,-26,-20,-13,-15,-18,-19,-22,-10,-20,-10,-10,-10,-15,-13,-19,-32,-10,-18,-13,-22,-11,-10,-13,-14,-17,-17,-25,-19,-11,-25,-10,-14,-25,-11,-16,-20,-21,-10,-15,-27,-13,-16,-11,-17,-10,-10,-25,-14,-10,-26,-35,-14,-11,-28,-21,-10,-11,-10,-12,-10,-20,-21,-10,-15,-11,-16,-32,-10,-17,-11,-13,-10,-12,-11,-14,-15,-13,-13,-13,-26,-12,-10,-23,-10,-19,-12,-19,-11,-13,-26,-24,-25,-23,-17,-10,-14,-11,-36,-10,-30,-12,-20,-12,-19,-14,-13,-10,-20,-20,-17
1,-11,-16,-19,-23,-17,-25,-12,-13,-23,-14,-20,-22,-21,-19,-14,-20,-15,-11,-13,-20,-15,-17,-17,-15,-14,-13,-12,-21,-28,-12,-21,-19,-13,-15,-20,-10,-26,-21,-12,-12,-19,-12,-27,-12,-11,-17,-10,-13,-10,-12,-15,-27,-11,-17,-11,-12,-12,-12,-20,-14,-20,-17,-10,-23,-15,-19,-14,-15,-11,-34,-19,-12,-12,-15,-14,-11,-14,-17,-28,-25,-16,-10,-11,-18,-19,-12,-16,-11,-19,-31,-26,-20,-13,-15,-18,-20,-23,-10,-20,-10,-11,-11,-16,-13,-19,-32,-10,-18,-14,-23,-11,-10,-14,-14,-17,-17,-25,-20,-11,-25,-10,-14,-25,-11,-16,-20,-21,-10,-15,-27,-13,-16,-11,-17,-10,-10,-25,-14,-10,-26,-35,-14,-11,-29,-21,-10,-11,-10,-12,-10,-20,-21,-10,-15,-11,-16,-32,-10,-18,-11,-13,-10,-12,-12,-15,-15,-13,-13,-13,-26,-12,-10,-23,-10,-19,-12,-20,-11,-13,-26,-24,-25,-23,-17,-10,-14,-11,-36,-10,-30,-13,-20,-12,-19,-14,-13,-11,-21,-20,-17
2,-12,-16,-19,-23,-17,-25,-13,-14,-24,-14,-20,-22,-22,-20,-14,-21,-15,-11,-13,-21,-15,-17,-17,-15,-14,-13,-12,-21,-28,-12,-21,-19,-13,-16,-20,-10,-26,-22,-12,-12,-19,-13,-27,-12,-11,-18,-10,-13,-10,-12,-15,-27,-11,-17,-11,-12,-12,-13,-20,-15,-21,-17,-10,-23,-15,-19,-15,-15,-11,-34,-20,-12,-13,-15,-15,-11,-14,-17,-28,-25,-16,-11,-11,-18,-19,-12,-16,-11,-20,-31,-26,-20,-13,-15,-18,-20,-23,-10,-20,-10,-11,-11,-16,-13,-19,-32,-10,-18,-14,-23,-12,-10,-14,-14,-17,-17,-25,-20,-11,-25,-10,-14,-25,-11,-16,-20,-22,-10,-15,-28,-14,-16,-11,-18,-11,-10,-25,-15,-10,-27,-35,-14,-11,-29,-21,-11,-11,-10,-12,-10,-20,-21,-10,-16,-12,-16,-32,-10,-18,-11,-14,-10,-12,-12,-15,-15,-13,-13,-13,-26,-12,-10,-23,-10,-20,-12,-20,-11,-14,-27,-24,-25,-24,-17,-10,-14,-11,-36,-11,-30,-13,-21,-12,-19,-14,-13,-11,-21,-20,-18
3,-12,-16,-19,-23,-18,-25,-13,-14,-24,-14,-20,-22,-22,-20,-14,-21,-15,-11,-14,-21,-16,-17,-17,-16,-14,-13,-12,-21,-28,-13,-22,-20,-13,-16,-20,-10,-27,-22,-12,-12,-19,-13,-27,-12,-11,-18,-10,-13,-10,-12,-15,-27,-11,-18,-11,-13,-12,-13,-21,-15,-21,-17,-10,-23,-15,-19,-15,-16,-11,-34,-20,-12,-13,-15,-15,-11,-14,-17,-28,-25,-16,-11,-12,-19,-19,-12,-16,-11,-20,-31,-27,-20,-14,-15,-19,-20,-23,-10,-20,-10,-11,-11,-16,-13,-19,-32,-10,-19,-14,-24,-12,-10,-14,-15,-17,-17,-26,-20,-11,-25,-11,-14,-25,-11,-16,-20,-22,-10,-16,-28,-14,-16,-12,-18,-11,-10,-26,-15,-10,-27,-35,-15,-11,-30,-21,-11,-11,-11,-13,-10,-20,-21,-10,-16,-12,-16,-32,-10,-19,-11,-14,-10,-12,-12,-16,-15,-13,-13,-13,-27,-12,-10,-23,-10,-20,-12,-21,-12,-14,-27,-24,-25,-24,-17,-10,-15,-11,-36,-11,-31,-14,-21,-13,-19,-14,-13,-11,-21,-20,-18
4,-13,-16,-19,-23,-18,-26,-14,-14,-24,-14,-20,-22,-22,-21,-14,-21,-15,-11,-14,-21,-16,-17,-17,-16,-15,-13,-12,-21,-29,-13,-22,-20,-13,-16,-20,-10,-27,-22,-12,-12,-19,-13,-28,-12,-12,-18,-10,-14,-10,-13,-15,-28,-12,-18,-12,-13,-12,-13,-21,-15,-22,-17,-10,-23,-15,-19,-15,-16,-11,-35,-20,-12,-13,-15,-15,-11,-14,-18,-28,-26,-16,-12,-12,-19,-19,-12,-16,-11,-20,-31,-27,-20,-14,-16,-19,-20,-24,-10,-20,-10,-11,-12,-16,-14,-19,-32,-10,-19,-14,-24,-12,-11,-15,-15,-17,-17,-26,-20,-12,-25,-11,-14,-25,-12,-16,-21,-22,-10,-16,-28,-15,-16,-12,-18,-11,-10,-26,-16,-10,-27,-35,-15,-12,-30,-21,-12,-12,-11,-13,-11,-20,-21,-11,-16,-12,-16,-32,-10,-19,-11,-14,-10,-13,-12,-16,-15,-13,-14,-13,-27,-12,-11,-23,-10,-21,-12,-21,-12,-14,-27,-24,-25,-24,-18,-10,-15,-11,-36,-12,-31,-14,-21,-13,-19,-14,-14,-11,-21,-20,-18
5,-13,-17,-20,-23,-18,-26,-14,-14,-24,-14,-20,-22,-22,-21,-14,-21,-15,-11,-14,-21,-16,-17,-17,-16,-15,-13,-12,-21,-29,-13,-22,-21,-13,-16,-20,-10,-28,-23,-12,-12,-19,-14,-28,-12,-12,-18,-10,-14,-11,-13,-15,-28,-12,-18,-12,-14,-12,-14,-21,-15,-22,-17,-10,-23,-16,-20,-15,-16,-11,-35,-20,-12,-13,-15,-16,-11,-14,-18,-28,-26,-17,-12,-12,-19,-19,-12,-16,-12,-20,-31,-27,-20,-14,-16,-19,-20,-24,-10,-20,-10,-12,-12,-16,-14,-19,-33,-11,-19,-14,-25,-12,-11,-15,-15,-18,-17,-26,-21,-12,-25,-11,-15,-25,-12,-17,-21,-22,-10,-16,-28,-15,-16,-12,-18,-11,-10,-26,-16,-11,-27,-35,-15,-12,-30,-21,-12,-12,-11,-13,-11,-21,-21,-11,-16,-13,-16,-32,-10,-20,-11,-14,-11,-13,-13,-17,-15,-13,-14,-13,-27,-13,-11,-24,-11,-21,-13,-22,-12,-14,-27,-24,-25,-24,-18,-10,-15,-11,-36,-12,-31,-15,-21,-13,-19,-14,-14,-11,-21,-20,-18
6,-13,-17,-20,-23,-18,-26,-14,-15,-25,-14,-20,-22,-22,-22,-15,-22,-15,-11,-14,-22,-16,-17,-18,-16,-15,-14,-12,-21,-30,-13,-22,-21,-14,-16,-20,-10,-28,-23,-12,-12,-20,-14,-28,-12,-13,-18,-10,-14,-11,-14,-15,-28,-13,-18,-12,-14,-12,-14,-21,-16,-23,-17,-10,-24,-16,-20,-16,-16,-12,-35,-20,-12,-13,-15,-16,-11,-15,-18,-29,-26,-17,-12,-12,-20,-19,-12,-16,-12,-20,-31,-27,-21,-14,-16,-19,-20,-25,-10,-21,-11,-12,-12,-16,-14,-19,-33,-11,-19,-15,-25,-13,-11,-16,-15,-18,-17,-26,-21,-12,-25,-11,-15,-25,-12,-17,-21,-22,-11,-16,-28,-16,-16,-12,-18,-12,-10,-26,-16,-11,-27,-35,-15,-12,-30,-21,-13,-12,-11,-13,-11,-21,-22,-11,-16,-13,-16,-32,-10,-20,-11,-14,-11,-13,-13,-17,-16,-13,-14,-14,-27,-13,-11,-24,-11,-21,-13,-22,-12,-15,-27,-24,-25,-24,-18,-10,-15,-12,-37,-13,-31,-15,-21,-13,-19,-15,-14,-11,-21,-20,-18
7,-14,-17,-20,-24,-19,-26,-15,-15,-25,-15,-21,-23,-22,-22,-15,-22,-15,-11,-14,-22,-16,-18,-18,-17,-15,-14,-12,-21,-30,-14,-22,-22,-14,-16,-21,-10,-28,-23,-12,-13,-20,-14,-28,-12,-13,-18,-10,-14,-11,-14,-16,-28,-13,-18,-12,-14,-12,-14,-21,-16,-23,-17,-10,-24,-16,-20,-16,-17,-12,-35,-21,-12,-13,-15,-16,-12,-15,-18,-29,-26,-17,-13,-12,-20,-19,-13,-16,-12,-21,-31,-27,-21,-15,-16,-19,-21,-25,-10,-21,-11,-12,-12,-16,-14,-19,-33,-11,-19,-15,-26,-13,-11,-16,-16,-18,-17,-27,-21,-12,-25,-11,-15,-25,-12,-17,-21,-23,-11,-17,-28,-16,-16,-12,-19,-12,-10,-27,-17,-11,-27,-35,-15,-12,-30,-22,-13,-12,-11,-13,-11,-21,-22,-11,-16,-13,-16,-32,-10,-20,-12,-15,-11,-13,-13,-18,-16,-14,-14,-14,-28,-13,-11,-24,-11,-21,-13,-23,-13,-15,-28,-24,-26,-24,-18,-10,-15,-12,-37,-13,-31,-15,-21,-13,-19,-15,-14,-11,-21,-20,-18
8,-14,-17,-20,-24,-19,-26,-15,-15,-25,-15,-21,-23,-22,-22,-15,-22,-15,-12,-14,-22,-16,-18,-18,-17,-15,-14,-12,-22,-31,-14,-22,-22,-14,-17,-21,-10,-29,-24,-12,-13,-20,-15,-28,-13,-13,-19,-11,-14,-11,-15,-16,-28,-14,-18,-12,-15,-12,-14,-21,-16,-23,-17,-11,-24,-16,-20,-16,-17,-12,-35,-21,-12,-13,-15,-17,-12,-15,-19,-29,-27,-18,-13,-12,-21,-19,-13,-16,-12,-21,-31,-27,-21,-15,-16,-19,-21,-25,-10,-21,-11,-12,-13,-17,-14,-19,-33,-11,-19,-15,-26,-13,-11,-17,-16,-18,-18,-27,-21,-12,-26,-11,-15,-25,-12,-17,-21,-23,-11,-17,-28,-16,-17,-12,-19,-12,-10,-27,-17,-11,-28,-35,-16,-12,-31,-22,-13,-12,-11,-13,-11,-21,-22,-11,-16,-13,-16,-32,-10,-21,-12,-15,-11,-13,-14,-18,-16,-14,-14,-14,-28,-13,-11,-24,-11,-22,-13,-23,-13,-15,-28,-24,-26,-24,-18,-10,-15,-12,-37,-13,-31,-16,-22,-13,-19,-15,-14,-11,-21,-20,-19
9,-14,-17,-20,-24,-19,-26,-15,-15,-25,-15,-21,-23,-22,-23,-15,-23,-16,-12,-14,-22,-16,-18,-18,-17,-15,-14,-13,-22,-31,-14,-22,-23,-14,-17,-21,-11,-29,-24,-12,-13,-20,-15,-28,-13,-13,-19,-11,-14,-11,-15,-16,-28,-14,-19,-12,-15,-12,-15,-21,-16,-23,-18,-11,-24,-16,-20,-16,-17,-12,-35,-21,-12,-14,-15,-17,-12,-15,-19,-29,-27,-18,-13,-12,-21,-19,-13,-17,-13,-21,-31,-28,-21,-15,-16,-19,-21,-26,-10,-21,-11,-13,-13,-17,-14,-20,-33,-11,-20,-15,-27,-14,-11,-17,-16,-18,-18,-27,-22,-12,-26,-11,-15,-25,-12,-17,-21,-23,-11,-17,-29,-17,-17,-13,-19,-12,-10,-27,-17,-11,-28,-35,-16,-12,-31,-22,-14,-12,-12,-13,-11,-21,-22,-11,-16,-14,-16,-33,-10,-21,-12,-15,-11,-13,-14,-19,-16,-14,-14,-14,-28,-13,-11,-24,-11,-22,-13,-24,-13,-15,-28,-25,-26,-25,-18,-10,-15,-12,-37,-14,-32,-16,-22,-13,-20,-15,-14,-12,-21,-20,-19
