iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-14,-20,-13,-11,-10,-12,-13,-19,-19,-16,-11,-10,-24,-14,-17,-19,-18,-26,-14,-11,-14,-15,-10,-14,-15,-13,-17,-23,-12,-21,-13,-12,-12,-26,-13,-12,-10,-13,-17,-11,-24,-23,-10,-31,-10,-16,-14,-16,-16,-12,-13,-14,-16,-10,-27,-14,-15,-22,-11,-21,-13,-17,-16,-24,-12,-10,-17,-14,-12,-30,-10,-16,-15,-18,-16,-22,-15,-34,-12,-15,-12,-13,-13,-17,-10,-19,-13,-18,-10,-25,-11,-14,-25,-19,-15,-12,-12,-12,-12,-10
1,-14,-20,-13,-11,-10,-12,-13,-19,-19,-16,-11,-10,-24,-19,-17,-24,-18,-26,-14,-16,-14,-15,-15,-14,-15,-13,-17,-23,-12,-26,-13,-17,-17,-26,-13,-12,-10,-13,-17,-11,-24,-23,-10,-31,-10,-16,-14,-16,-16,-17,-13,-14,-16,-10,-27,-14,-15,-22,-11,-26,-13,-17,-16,-29,-12,-15,-17,-14,-12,-30,-10,-21,-15,-18,-16,-22,-15,-34,-12,-15,-12,-13,-13,-17,-10,-19,-13,-18,-10,-25,-11,-14,-25,-19,-15,-12,-17,-12,-17,-15
2,-14,-20,-18,-11,-10,-12,-13,-19,-24,-16,-11,-10,-29,-19,-17,-24,-23,-26,-14,-16,-14,-20,-10,-14,-15,-13,-22,-23,-12,-26,-13,-17,-17,-26,-13,-12,-15,-18,-22,-16,-29,-23,-10,-31,-10,-16,-14,-16,-21,-17,-18,-14,-21,-10,-27,-14,-15,-22,-11,-26,-13,-17,-21,-29,-12,-15,-22,-14,-12,-30,-10,-21,-15,-23,-16,-22,-15,-34,-12,-15,-12,-13,-13,-17,-10,-19,-13,-18,-10,-25,-11,-14,-25,-19,-15,-12,-17,-12,-17,-15
3,-14,-20,-18,-11,-15,-17,-18,-24,-24,-21,-11,-10,-29,-19,-17,-24,-23,-26,-14,-16,-19,-20,-15,-14,-15,-18,-22,-23,-12,-26,-13,-17,-17,-26,-13,-17,-15,-18,-22,-16,-29,-23,-15,-31,-15,-21,-14,-16,-21,-17,-18,-19,-21,-10,-27,-14,-15,-22,-11,-26,-18,-22,-21,-29,-12,-15,-22,-14,-12,-30,-10,-21,-20,-23,-16,-22,-20,-34,-12,-20,-17,-18,-13,-17,-10,-19,-13,-18,-10,-30,-11,-14,-25,-19,-15,-12,-17,-12,-17,-15
4,-14,-25,-18,-16,-15,-17,-18,-24,-24,-21,-11,-10,-29,-24,-22,-24,-23,-26,-14,-16,-19,-20,-15,-14,-20,-18,-22,-23,-12,-31,-18,-17,-17,-26,-18,-17,-15,-18,-22,-16,-29,-23,-15,-36,-15,-21,-14,-16,-21,-17,-18,-19,-21,-10,-27,-14,-15,-22,-11,-31,-18,-22,-21,-29,-12,-15,-22,-14,-17,-30,-10,-21,-20,-23,-21,-22,-20,-39,-12,-20,-17,-18,-13,-22,-15,-19,-18,-18,-15,-30,-11,-14,-30,-24,-20,-12,-17,-17,-17,-15
5,-19,-25,-23,-16,-15,-17,-18,-24,-24,-21,-11,-10,-29,-24,-22,-29,-23,-26,-14,-16,-19,-20,-15,-14,-20,-18,-22,-28,-12,-31,-18,-17,-22,-26,-18,-17,-15,-18,-22,-21,-29,-23,-15,-36,-15,-21,-19,-16,-21,-22,-18,-19,-21,-10,-27,-14,-20,-22,-11,-31,-18,-22,-26,-29,-12,-15,-27,-14,-17,-30,-10,-21,-20,-28,-21,-22,-20,-39,-17,-20,-17,-18,-13,-22,-15,-19,-18,-18,-15,-30,-11,-19,-30,-24,-20,-17,-17,-17,-17,-20
6,-19,-25,-23,-16,-15,-17,-18,-24,-29,-21,-11,-15,-29,-24,-22,-29,-28,-26,-19,-16,-24,-20,-15,-19,-20,-18,-27,-28,-12,-31,-18,-22,-22,-26,-18,-17,-20,-18,-22,-21,-34,-28,-15,-36,-15,-21,-19,-16,-26,-22,-18,-19,-21,-15,-27,-19,-20,-22,-16,-31,-18,-22,-26,-29,-17,-15,-27,-14,-17,-30,-15,-21,-20,-28,-21,-22,-20,-39,-17,-20,-17,-23,-13,-22,-15,-24,-18,-18,-15,-30,-11,-19,-30,-24,-20,-17,-17,-17,-17,-20
7,-19,-25,-23,-16,-15,-17,-23,-24,-29,-21,-16,-15,-34,-24,-22,-29,-28,-31,-19,-16,-24,-25,-15,-19,-20,-18,-27,-28,-12,-36,-18,-22,-22,-31,-18,-17,-20,-18,-27,-21,-34,-28,-15,-36,-15,-21,-19,-16,-26,-22,-18,-19,-21,-15,-32,-19,-20,-22,-16,-36,-18,-22,-26,-29,-17,-15,-27,-14,-17,-35,-15,-26,-20,-33,-21,-27,-25,-39,-17,-25,-17,-23,-18,-22,-15,-24,-18,-23,-15,-30,-11,-19,-30,-24,-20,-17,-17,-17,-17,-25
8,-19,-25,-23,-16,-15,-17,-23,-29,-29,-21,-16,-15,-34,-24,-22,-29,-28,-31,-19,-16,-24,-25,-15,-19,-20,-18,-32,-28,-12,-36,-18,-22,-22,-31,-18,-22,-20,-23,-27,-21,-34,-28,-15,-36,-15,-26,-19,-16,-26,-17,-23,-19,-26,-15,-32,-19,-20,-22,-16,-36,-23,-22,-26,-34,-17,-15,-32,-19,-17,-35,-15,-26,-20,-33,-21,-27,-25,-39,-17,-25,-22,-23,-18,-22,-15,-24,-18,-23,-15,-30,-11,-19,-30,-24,-20,-17,-22,-17,-17,-25
9,-19,-25,-23,-16,-20,-22,-23,-29,-29,-26,-16,-15,-34,-24,-22,-29,-28,-31,-19,-21,-24,-25,-20,-19,-25,-23,-32,-28,-12,-36,-18,-22,-22,-31,-18,-22,-20,-23,-27,-21,-34,-28,-20,-41,-15,-26,-19,-21,-31,-17,-23,-19,-26,-15,-32,-19,-20,-22,-16,-36,-23,-27,-31,-34,-17,-15,-32,-14,-17,-35,-15,-26,-20,-33,-21,-27,-25,-39,-17,-25,-22,-23,-18,-22,-15,-24,-18,-23,-15,-30,-16,-19,-30,-24,-20,-17,-22,-17,-17,-25
10,-19,-25,-23,-21,-20,-22,-23,-29,-29,-26,-16,-15,-34,-24,-27,-29,-33,-31,-19,-21,-29,-25,-20,-19,-25,-23,-32,-28,-12,-36,-23,-22,-27,-31,-18,-22,-20,-23,-27,-21,-34,-28,-20,-41,-20,-26,-19,-21,-31,-22,-23,-19,-26,-15,-32,-19,-20,-22,-16,-36,-23,-27,-31,-34,-17,-15,-32,-14,-17,-35,-15,-26,-20,-33,-21,-27,-25,-39,-17,-25,-22,-23,-18,-22,-20,-24,-18,-23,-20,-30,-16,-19,-30,-29,-20,-17,-22,-17,-22,-25
11,-19,-25,-23,-21,-20,-22,-23,-29,-29,-26,-16,-15,-34,-24,-27,-34,-33,-31,-19,-21,-29,-25,-20,-19,-25,-23,-32,-28,-17,-41,-23,-22,-27,-31,-18,-22,-20,-23,-27,-21,-34,-28,-20,-41,-20,-26,-24,-21,-31,-22,-23,-19,-26,-15,-32,-19,-20,-27,-16,-36,-23,-27,-31,-39,-17,-20,-32,-19,-17,-35,-15,-31,-20,-33,-21,-27,-25,-39,-17,-25,-22,-28,-18,-22,-20,-24,-18,-23,-20,-35,-16,-19,-30,-29,-20,-22,-22,-17,-22,-25
12,-24,-25,-28,-21,-20,-22,-23,-29,-29,-26,-16,-15,-34,-24,-27,-34,-33,-31,-19,-21,-29,-25,-20,-19,-25,-23,-37,-28,-17,-41,-23,-22,-27,-31,-18,-22,-20,-23,-27,-21,-34,-28,-20,-41,-20,-26,-24,-21,-31,-22,-28,-19,-26,-15,-32,-19,-20,-27,-16,-41,-23,-27,-31,-39,-17,-20,-37,-14,-22,-35,-15,-31,-20,-33,-21,-27,-25,-44,-17,-25,-22,-28,-18,-27,-20,-24,-18,-23,-20,-35,-16,-19,-30,-29,-20,-22,-22,-17,-22,-30
13,-24,-25,-28,-21,-20,-22,-23,-29,-34,-26,-16,-15,-34,-24,-27,-34,-38,-31,-19,-21,-29,-25,-20,-19,-25,-23,-37,-28,-17,-41,-23,-22,-27,-31,-18,-22,-20,-28,-27,-26,-39,-28,-20,-41,-20,-26,-24,-21,-36,-22,-28,-24,-26,-15,-32,-24,-25,-27,-16,-41,-23,-27,-31,-39,-17,-20,-37,-19,-22,-35,-15,-31,-20,-33,-21,-27,-25,-44,-17,-25,-22,-28,-18,-27,-20,-24,-18,-23,-20,-35,-16,-19,-30,-29,-20,-22,-27,-17,-22,-30
14,-24,-30,-28,-21,-20,-22,-23,-29,-34,-26,-16,-15,-39,-29,-27,-34,-38,-31,-19,-26,-29,-25,-20,-19,-25,-23,-37,-28,-17,-46,-23,-22,-27,-31,-18,-22,-25,-28,-32,-26,-39,-33,-20,-41,-20,-26,-24,-21,-36,-22,-28,-24,-31,-15,-32,-24,-25,-27,-21,-41,-23,-27,-31,-39,-17,-20,-37,-19,-22,-35,-15,-31,-25,-33,-21,-27,-25,-44,-22,-25,-22,-28,-18,-27,-20,-24,-23,-23,-20,-35,-16,-19,-30,-29,-20,-22,-27,-17,-22,-30
15,-24,-30,-28,-21,-20,-22,-28,-29,-34,-26,-16,-15,-39,-29,-27,-34,-38,-31,-19,-26,-29,-30,-20,-19,-30,-28,-37,-28,-17,-46,-23,-22,-32,-31,-23,-22,-25,-28,-32,-26,-39,-28,-25,-41,-20,-26,-24,-21,-36,-22,-28,-24,-31,-15,-32,-24,-25,-27,-21,-41,-23,-27,-31,-39,-17,-20,-37,-19,-22,-35,-20,-31,-25,-38,-21,-27,-30,-44,-22,-25,-27,-28,-18,-27,-20,-24,-23,-23,-20,-35,-16,-24,-35,-29,-20,-22,-27,-17,-22,-30
