set j job /0*899/;
set i machine /0*14/;
parameter c(i,j)/
0. 0 85
0. 1 50
0. 2 20
0. 3 62
0. 4 64
0. 5 96
0. 6 66
0. 7 77
0. 8 19
0. 9 24
0. 10 54
0. 11 46
0. 12 82
0. 13 58
0. 14 81
0. 15 16
0. 16 83
0. 17 43
0. 18 87
0. 19 47
0. 20 55
0. 21 18
0. 22 85
0. 23 52
0. 24 37
0. 25 97
0. 26 8
0. 27 30
0. 28 24
0. 29 47
0. 30 56
0. 31 19
0. 32 52
0. 33 32
0. 34 110
0. 35 81
0. 36 22
0. 37 37
0. 38 9
0. 39 78
0. 40 87
0. 41 25
0. 42 79
0. 43 64
0. 44 69
0. 45 75
0. 46 19
0. 47 2
0. 48 85
0. 49 31
0. 50 49
0. 51 40
0. 52 78
0. 53 29
0. 54 22
0. 55 112
0. 56 103
0. 57 19
0. 58 101
0. 59 41
0. 60 11
0. 61 44
0. 62 107
0. 63 68
0. 64 18
0. 65 78
0. 66 32
0. 67 48
0. 68 77
0. 69 74
0. 70 90
0. 71 92
0. 72 95
0. 73 19
0. 74 70
0. 75 29
0. 76 13
0. 77 71
0. 78 30
0. 79 63
0. 80 44
0. 81 19
0. 82 73
0. 83 33
0. 84 46
0. 85 96
0. 86 82
0. 87 55
0. 88 102
0. 89 91
0. 90 96
0. 91 50
0. 92 86
0. 93 96
0. 94 34
0. 95 92
0. 96 43
0. 97 84
0. 98 36
0. 99 86
0. 100 30
0. 101 16
0. 102 94
0. 103 62
0. 104 54
0. 105 30
0. 106 93
0. 107 60
0. 108 42
0. 109 2
0. 110 34
0. 111 21
0. 112 113
0. 113 77
0. 114 78
0. 115 43
0. 116 29
0. 117 82
0. 118 99
0. 119 67
0. 120 110
0. 121 16
0. 122 51
0. 123 51
0. 124 103
0. 125 96
0. 126 104
0. 127 72
0. 128 31
0. 129 43
0. 130 35
0. 131 83
0. 132 19
0. 133 63
0. 134 42
0. 135 6
0. 136 24
0. 137 61
0. 138 55
0. 139 48
0. 140 35
0. 141 39
0. 142 7
0. 143 72
0. 144 37
0. 145 98
0. 146 80
0. 147 37
0. 148 52
0. 149 109
0. 150 64
0. 151 58
0. 152 79
0. 153 95
0. 154 73
0. 155 51
0. 156 71
0. 157 89
0. 158 101
0. 159 60
0. 160 33
0. 161 81
0. 162 91
0. 163 92
0. 164 55
0. 165 53
0. 166 51
0. 167 38
0. 168 8
0. 169 25
0. 170 12
0. 171 38
0. 172 108
0. 173 69
0. 174 18
0. 175 87
0. 176 41
0. 177 65
0. 178 14
0. 179 105
0. 180 32
0. 181 88
0. 182 77
0. 183 22
0. 184 54
0. 185 59
0. 186 71
0. 187 17
0. 188 111
0. 189 19
0. 190 3
0. 191 88
0. 192 43
0. 193 102
0. 194 64
0. 195 13
0. 196 24
0. 197 34
0. 198 113
0. 199 84
0. 200 97
0. 201 95
0. 202 15
0. 203 33
0. 204 30
0. 205 51
0. 206 53
0. 207 93
0. 208 101
0. 209 97
0. 210 85
0. 211 45
0. 212 105
0. 213 30
0. 214 39
0. 215 40
0. 216 18
0. 217 96
0. 218 105
0. 219 88
0. 220 21
0. 221 85
0. 222 81
0. 223 57
0. 224 81
0. 225 2
0. 226 29
0. 227 68
0. 228 28
0. 229 77
0. 230 93
0. 231 67
0. 232 39
0. 233 78
0. 234 55
0. 235 94
0. 236 107
0. 237 19
0. 238 72
0. 239 90
0. 240 28
0. 241 72
0. 242 16
0. 243 14
0. 244 99
0. 245 39
0. 246 21
0. 247 38
0. 248 85
0. 249 32
0. 250 6
0. 251 58
0. 252 36
0. 253 79
0. 254 103
0. 255 107
0. 256 30
0. 257 33
0. 258 34
0. 259 85
0. 260 43
0. 261 81
0. 262 112
0. 263 105
0. 264 98
0. 265 93
0. 266 55
0. 267 28
0. 268 80
0. 269 86
0. 270 109
0. 271 56
0. 272 51
0. 273 119
0. 274 82
0. 275 23
0. 276 98
0. 277 34
0. 278 16
0. 279 104
0. 280 106
0. 281 85
0. 282 52
0. 283 17
0. 284 100
0. 285 110
0. 286 112
0. 287 92
0. 288 102
0. 289 25
0. 290 4
0. 291 95
0. 292 60
0. 293 25
0. 294 27
0. 295 10
0. 296 32
0. 297 117
0. 298 71
0. 299 83
0. 300 43
0. 301 15
0. 302 33
0. 303 41
0. 304 71
0. 305 99
0. 306 97
0. 307 36
0. 308 42
0. 309 28
0. 310 105
0. 311 14
0. 312 87
0. 313 108
0. 314 84
0. 315 90
0. 316 59
0. 317 99
0. 318 45
0. 319 101
0. 320 89
0. 321 16
0. 322 19
0. 323 22
0. 324 68
0. 325 78
0. 326 9
0. 327 70
0. 328 15
0. 329 20
0. 330 38
0. 331 41
0. 332 46
0. 333 89
0. 334 112
0. 335 33
0. 336 26
0. 337 37
0. 338 45
0. 339 57
0. 340 82
0. 341 52
0. 342 46
0. 343 31
0. 344 90
0. 345 49
0. 346 103
0. 347 95
0. 348 70
0. 349 47
0. 350 53
0. 351 96
0. 352 75
0. 353 107
0. 354 93
0. 355 103
0. 356 46
0. 357 49
0. 358 44
0. 359 49
0. 360 55
0. 361 89
0. 362 24
0. 363 22
0. 364 78
0. 365 62
0. 366 43
0. 367 32
0. 368 87
0. 369 44
0. 370 111
0. 371 37
0. 372 71
0. 373 10
0. 374 94
0. 375 14
0. 376 89
0. 377 92
0. 378 85
0. 379 109
0. 380 25
0. 381 63
0. 382 87
0. 383 18
0. 384 18
0. 385 109
0. 386 55
0. 387 92
0. 388 32
0. 389 39
0. 390 53
0. 391 22
0. 392 37
0. 393 85
0. 394 90
0. 395 115
0. 396 34
0. 397 65
0. 398 83
0. 399 75
0. 400 101
0. 401 52
0. 402 49
0. 403 51
0. 404 52
0. 405 60
0. 406 38
0. 407 80
0. 408 16
0. 409 35
0. 410 101
0. 411 78
0. 412 71
0. 413 98
0. 414 66
0. 415 79
0. 416 35
0. 417 109
0. 418 29
0. 419 57
0. 420 97
0. 421 84
0. 422 33
0. 423 102
0. 424 36
0. 425 105
0. 426 17
0. 427 47
0. 428 111
0. 429 22
0. 430 61
0. 431 74
0. 432 32
0. 433 105
