set j job /0*1599/;
set i machine /0*79/;
parameter c(i,j)/
0. 0 47
0. 1 20
0. 2 14
0. 3 44
0. 4 40
0. 5 37
0. 6 49
0. 7 33
0. 8 25
0. 9 50
0. 10 44
0. 11 33
0. 12 16
0. 13 47
0. 14 42
0. 15 28
0. 16 30
0. 17 14
0. 18 36
0. 19 49
0. 20 24
0. 21 39
0. 22 20
0. 23 34
0. 24 40
0. 25 10
0. 26 24
0. 27 30
0. 28 16
0. 29 43
0. 30 34
0. 31 40
0. 32 36
0. 33 14
0. 34 17
0. 35 50
0. 36 27
0. 37 36
0. 38 17
0. 39 42
0. 40 39
0. 41 48
0. 42 46
0. 43 31
0. 44 48
0. 45 16
0. 46 44
0. 47 38
0. 48 30
0. 49 39
0. 50 16
0. 51 20
0. 52 40
0. 53 44
0. 54 25
0. 55 32
0. 56 50
0. 57 49
0. 58 20
0. 59 10
0. 60 30
0. 61 16
0. 62 26
0. 63 49
0. 64 14
0. 65 31
0. 66 49
0. 67 20
0. 68 23
0. 69 49
0. 70 22
0. 71 43
0. 72 40
0. 73 37
0. 74 39
0. 75 30
0. 76 38
0. 77 26
0. 78 33
0. 79 48
0. 80 37
0. 81 33
0. 82 13
0. 83 37
0. 84 37
0. 85 11
0. 86 24
0. 87 27
0. 88 50
0. 89 12
0. 90 25
0. 91 48
0. 92 28
0. 93 12
0. 94 19
0. 95 49
0. 96 41
0. 97 30
0. 98 33
0. 99 41
0. 100 50
0. 101 46
0. 102 18
0. 103 24
0. 104 41
0. 105 50
0. 106 28
0. 107 11
0. 108 13
0. 109 12
0. 110 14
0. 111 35
0. 112 36
0. 113 43
0. 114 13
0. 115 36
0. 116 29
0. 117 19
0. 118 11
0. 119 48
0. 120 24
0. 121 19
0. 122 27
0. 123 22
0. 124 28
0. 125 31
0. 126 16
0. 127 12
0. 128 32
0. 129 20
0. 130 20
0. 131 27
0. 132 31
0. 133 12
0. 134 41
0. 135 12
0. 136 35
0. 137 48
0. 138 24
0. 139 31
0. 140 24
0. 141 43
0. 142 35
0. 143 12
0. 144 40
0. 145 45
0. 146 46
0. 147 32
0. 148 11
0. 149 39
0. 150 25
0. 151 31
0. 152 17
0. 153 39
0. 154 15
0. 155 44
0. 156 33
0. 157 47
0. 158 27
0. 159 29
0. 160 50
0. 161 25
0. 162 21
0. 163 50
0. 164 34
0. 165 25
0. 166 50
0. 167 20
0. 168 40
0. 169 49
0. 170 38
0. 171 15
0. 172 23
0. 173 36
0. 174 23
0. 175 24
0. 176 38
0. 177 27
0. 178 23
0. 179 30
0. 180 42
0. 181 12
0. 182 23
0. 183 31
0. 184 18
0. 185 13
0. 186 23
0. 187 16
0. 188 25
0. 189 47
0. 190 21
0. 191 19
0. 192 18
0. 193 40
0. 194 49
0. 195 49
0. 196 27
0. 197 13
0. 198 45
0. 199 18
0. 200 14
0. 201 41
0. 202 44
0. 203 46
0. 204 24
0. 205 46
0. 206 32
0. 207 26
