set j job /0*899/;
set i machine /0*59/;
parameter c(i,j)/
0. 0 82
0. 1 134
0. 2 991
0. 3 107
0. 4 136
0. 5 32
0. 6 117
0. 7 61
0. 8 327
0. 9 992
0. 10 141
0. 11 191
0. 12 61
0. 13 108
0. 14 52
0. 15 490
0. 16 74
0. 17 247
0. 18 52
0. 19 199
0. 20 115
0. 21 493
0. 22 73
0. 23 116
0. 24 190
0. 25 43
0. 26 991
0. 27 325
0. 28 330
0. 29 241
0. 30 160
0. 31 993
0. 32 199
0. 33 248
0. 34 20
0. 35 81
0. 36 498
0. 37 242
0. 38 998
0. 39 98
0. 40 59
0. 41 492
0. 42 66
0. 43 88
0. 44 90
0. 45 110
0. 46 994
0. 47 997
0. 48 74
0. 49 325
0. 50 141
0. 51 195
0. 52 66
0. 53 240
0. 54 496
0. 55 29
0. 56 31
0. 57 997
0. 58 34
0. 59 194
0. 60 993
0. 61 157
0. 62 17
0. 63 122
0. 64 990
0. 65 61
0. 66 499
0. 67 162
0. 68 98
0. 69 71
0. 70 64
0. 71 69
0. 72 40
0. 73 495
0. 74 110
0. 75 326
0. 76 999
0. 77 124
0. 78 328
0. 79 138
0. 80 193
0. 81 997
0. 82 86
0. 83 331
0. 84 160
0. 85 51
0. 86 59
0. 87 136
0. 88 23
0. 89 66
0. 90 34
0. 91 165
0. 92 59
0. 93 31
0. 94 329
0. 95 56
0. 96 199
0. 97 51
0. 98 245
0. 99 62
0. 100 242
0. 101 993
0. 102 49
0. 103 157
0. 104 199
0. 105 323
0. 106 36
0. 107 110
0. 108 243
0. 109 995
0. 110 241
0. 111 497
0. 112 30
0. 113 71
0. 114 96
0. 115 323
0. 116 330
0. 117 48
0. 118 37
0. 119 139
0. 120 25
0. 121 994
0. 122 192
0. 123 197
0. 124 26
0. 125 48
0. 126 35
0. 127 120
0. 128 242
0. 129 241
0. 130 243
0. 131 60
0. 132 493
0. 133 116
0. 134 196
0. 135 996
0. 136 332
0. 137 158
0. 138 139
0. 139 243
0. 140 325
0. 141 191
0. 142 996
0. 143 101
0. 144 330
0. 145 48
0. 146 73
0. 147 499
0. 148 199
0. 149 10
0. 150 116
0. 151 140
0. 152 73
0. 153 52
0. 154 111
0. 155 165
0. 156 101
0. 157 56
0. 158 32
0. 159 117
0. 160 245
0. 161 77
0. 162 43
0. 163 74
0. 164 137
0. 165 191
0. 166 161
0. 167 326
0. 168 996
0. 169 328
0. 170 991
0. 171 323
0. 172 11
0. 173 111
0. 174 492
0. 175 61
0. 176 192
0. 177 101
0. 178 992
0. 179 35
0. 180 331
0. 181 60
0. 182 85
0. 183 490
0. 184 118
0. 185 195
0. 186 70
0. 187 998
0. 188 18
0. 189 993
0. 190 991
0. 191 50
0. 192 242
0. 193 25
0. 194 95
0. 195 996
0. 196 999
0. 197 325
0. 198 28
0. 199 70
0. 200 33
0. 201 30
0. 202 495
0. 203 241
0. 204 331
0. 205 198
0. 206 159
0. 207 66
0. 208 22
0. 209 22
0. 210 54
0. 211 161
0. 212 34
0. 213 329
0. 214 493
0. 215 195
0. 216 493
0. 217 33
0. 218 49
0. 219 54
0. 220 992
0. 221 59
0. 222 53
0. 223 133
0. 224 78
0. 225 996
0. 226 326
0. 227 135
0. 228 992
0. 229 91
0. 230 43
0. 231 117
0. 232 323
0. 233 105
0. 234 160
0. 235 54
0. 236 41
0. 237 993
0. 238 124
0. 239 54
0. 240 496
0. 241 80
0. 242 993
0. 243 993
0. 244 43
0. 245 329
0. 246 990
0. 247 330
0. 248 61
0. 249 327
0. 250 990
0. 251 124
0. 252 490
0. 253 94
0. 254 32
0. 255 20
0. 256 490
0. 257 241
0. 258 323
0. 259 64
0. 260 323
0. 261 80
0. 262 8
0. 263 41
0. 264 35
0. 265 48
0. 266 160
0. 267 998
0. 268 98
0. 269 72
0. 270 18
0. 271 135
0. 272 197
0. 273 14
0. 274 69
0. 275 490
0. 276 44
0. 277 491
0. 278 999
0. 279 4
0. 280 10
0. 281 47
0. 282 192
0. 283 498
0. 284 30
0. 285 18
0. 286 32
0. 287 51
0. 288 22
0. 289 997
0. 290 990
0. 291 34
0. 292 111
0. 293 323
0. 294 493
0. 295 997
0. 296 249
0. 297 25
0. 298 91
0. 299 74
0. 300 191
0. 301 495
0. 302 241
0. 303 195
0. 304 106
0. 305 25
0. 306 44
0. 307 249
0. 308 240
0. 309 244
0. 310 38
0. 311 494
0. 312 48
0. 313 39
0. 314 85
0. 315 56
0. 316 116
0. 317 34
0. 318 241
0. 319 54
0. 320 52
0. 321 999
0. 322 999
0. 323 330
0. 324 97
0. 325 73
0. 326 991
0. 327 91
0. 328 998
0. 329 997
0. 330 198
0. 331 193
0. 332 193
0. 333 69
0. 334 29
0. 335 246
0. 336 491
0. 337 246
0. 338 244
0. 339 199
0. 340 48
0. 341 160
0. 342 243
0. 343 331
0. 344 59
0. 345 197
0. 346 51
0. 347 39
0. 348 97
0. 349 248
0. 350 134
0. 351 42
0. 352 80
0. 353 30
0. 354 57
0. 355 23
0. 356 195
0. 357 137
0. 358 246
0. 359 246
0. 360 121
0. 361 45
0. 362 998
0. 363 992
0. 364 106
0. 365 96
0. 366 192
0. 367 240
0. 368 44
0. 369 157
0. 370 26
0. 371 197
0. 372 83
0. 373 490
0. 374 31
0. 375 997
0. 376 75
0. 377 62
0. 378 77
0. 379 39
0. 380 493
0. 381 119
0. 382 47
0. 383 999
0. 384 493
0. 385 34
0. 386 198
0. 387 45
0. 388 491
0. 389 243
0. 390 116
0. 391 997
0. 392 330
0. 393 61
0. 394 41
0. 395 26
0. 396 326
0. 397 90
0. 398 49
0. 399 95
0. 400 23
0. 401 190
0. 402 160
0. 403 195
0. 404 138
0. 405 106
0. 406 241
0. 407 58
0. 408 993
0. 409 241
0. 410 28
0. 411 102
0. 412 87
0. 413 52
0. 414 98
0. 415 74
0. 416 327
0. 417 37
0. 418 993
0. 419 122
0. 420 58
0. 421 52
0. 422 245
0. 423 40
0. 424 240
0. 425 44
0. 426 494
0. 427 243
0. 428 24
0. 429 329
0. 430 103
0. 431 98
0. 432 326
0. 433 34
0. 434 115
0. 435 48
0. 436 327
0. 437 61
0. 438 27
0. 439 116
0. 440 91
0. 441 991
0. 442 191
0. 443 48
0. 444 999
0. 445 35
0. 446 998
0. 447 245
0. 448 242
0. 449 121
0. 450 498
0. 451 994
0. 452 84
0. 453 323
0. 454 999
0. 455 328
0. 456 330
0. 457 12
0. 458 30
0. 459 81
0. 460 29
0. 461 97
0. 462 37
0. 463 39
0. 464 87
0. 465 102
0. 466 41
0. 467 243
0. 468 132
0. 469 241
0. 470 248
0. 471 90
0. 472 103
0. 473 119
0. 474 159
0. 475 53
0. 476 87
0. 477 158
0. 478 199
0. 479 105
0. 480 494
0. 481 499
0. 482 119
0. 483 158
0. 484 197
0. 485 119
0. 486 493
0. 487 165
0. 488 20
0. 489 108
0. 490 195
0. 491 80
0. 492 65
0. 493 77
0. 494 40
0. 495 249
0. 496 38
0. 497 159
0. 498 997
0. 499 160
0. 500 997
0. 501 136
0. 502 85
0. 503 69
0. 504 103
0. 505 991
0. 506 45
0. 507 81
0. 508 242
0. 509 108
0. 510 89
0. 511 199
0. 512 490
0. 513 94
0. 514 193
0. 515 494
0. 516 498
0. 517 165
0. 518 994
0. 519 323
0. 520 32
0. 521 61
0. 522 166
0. 523 328
0. 524 190
0. 525 994
0. 526 96
0. 527 83
0. 528 42
0. 529 196
0. 530 132
0. 531 329
0. 532 133
0. 533 324
0. 534 165
0. 535 102
0. 536 57
0. 537 64
0. 538 19
0. 539 990
0. 540 497
0. 541 327
0. 542 19
0. 543 61
0. 544 38
0. 545 66
0. 546 84
0. 547 83
0. 548 139
