set j job /0*199/;
set i machine /0*4/;
parameter c(i,j)/
0. 0 46
0. 1 10
0. 2 26
0. 3 45
0. 4 24
0. 5 50
0. 6 15
0. 7 29
0. 8 24
0. 9 31
0. 10 22
0. 11 28
0. 12 17
0. 13 50
0. 14 17
0. 15 11
0. 16 42
0. 17 19
0. 18 49
0. 19 14
0. 20 23
0. 21 27
0. 22 23
0. 23 32
0. 24 27
0. 25 12
0. 26 44
0. 27 34
0. 28 10
0. 29 16
0. 30 37
0. 31 10
0. 32 13
0. 33 11
0. 34 33
0. 35 12
0. 36 20
0. 37 40
0. 38 12
0. 39 11
0. 40 28
0. 41 28
0. 42 34
0. 43 11
0. 44 27
0. 45 50
0. 46 25
0. 47 38
0. 48 44
0. 49 43
0. 50 16
0. 51 26
0. 52 17
0. 53 28
0. 54 14
0. 55 25
0. 56 26
0. 57 45
0. 58 33
0. 59 13
0. 60 42
0. 61 41
0. 62 28
0. 63 30
0. 64 33
0. 65 21
0. 66 14
0. 67 35
0. 68 47
0. 69 47
0. 70 40
0. 71 49
0. 72 50
0. 73 25
0. 74 48
0. 75 42
0. 76 32
0. 77 18
0. 78 19
0. 79 38
0. 80 39
0. 81 33
0. 82 38
0. 83 42
0. 84 31
0. 85 24
0. 86 19
0. 87 48
0. 88 47
0. 89 44
0. 90 25
0. 91 39
0. 92 27
0. 93 18
0. 94 38
0. 95 26
0. 96 45
0. 97 48
0. 98 27
0. 99 29
0. 100 36
0. 101 32
0. 102 15
0. 103 21
0. 104 23
0. 105 36
0. 106 30
0. 107 47
0. 108 12
0. 109 39
0. 110 45
0. 111 21
0. 112 22
0. 113 39
0. 114 25
0. 115 33
0. 116 45
0. 117 47
0. 118 40
0. 119 26
0. 120 17
0. 121 42
0. 122 20
0. 123 34
0. 124 14
0. 125 38
0. 126 14
0. 127 34
0. 128 21
0. 129 17
0. 130 34
0. 131 19
0. 132 15
0. 133 16
0. 134 24
0. 135 21
0. 136 35
0. 137 32
0. 138 16
0. 139 22
0. 140 44
0. 141 49
0. 142 32
0. 143 47
0. 144 25
0. 145 26
0. 146 30
0. 147 37
0. 148 12
0. 149 25
0. 150 40
0. 151 16
0. 152 24
0. 153 30
0. 154 44
0. 155 29
0. 156 25
0. 157 11
0. 158 28
0. 159 16
0. 160 50
0. 161 15
0. 162 20
0. 163 17
0. 164 25
0. 165 39
0. 166 32
0. 167 30
0. 168 48
0. 169 22
0. 170 22
0. 171 34
0. 172 15
0. 173 50
0. 174 34
0. 175 21
0. 176 33
0. 177 39
0. 178 11
0. 179 42
0. 180 20
0. 181 28
0. 182 30
0. 183 43
0. 184 23
0. 185 38
0. 186 24
0. 187 44
0. 188 15
0. 189 25
0. 190 34
0. 191 24
0. 192 13
0. 193 48
0. 194 35
0. 195 24
0. 196 39
0. 197 38
0. 198 10
0. 199 35
1. 0 14
1. 1 17
1. 2 48
1. 3 14
1. 4 29
1. 5 16
1. 6 27
1. 7 21
1. 8 23
1. 9 43
1. 10 31
1. 11 22
1. 12 50
1. 13 24
1. 14 23
1. 15 18
1. 16 47
1. 17 14
1. 18 33
1. 19 45
1. 20 36
1. 21 28
1. 22 32
1. 23 40
1. 24 25
1. 25 36
1. 26 31
1. 27 32
1. 28 46
1. 29 50
1. 30 14
1. 31 35
1. 32 44
1. 33 25
1. 34 36
1. 35 48
1. 36 43
1. 37 28
1. 38 32
1. 39 11
1. 40 48
1. 41 39
1. 42 11
1. 43 24
1. 44 16
1. 45 39
1. 46 36
1. 47 26
1. 48 41
1. 49 27
1. 50 46
1. 51 30
1. 52 28
1. 53 25
1. 54 24
1. 55 10
1. 56 35
1. 57 22
1. 58 26
1. 59 18
1. 60 46
1. 61 10
1. 62 22
1. 63 35
1. 64 40
1. 65 11
1. 66 37
1. 67 44
1. 68 26
1. 69 19
1. 70 34
1. 71 46
1. 72 31
1. 73 29
1. 74 23
1. 75 40
1. 76 48
1. 77 36
1. 78 48
1. 79 36
1. 80 24
1. 81 20
1. 82 24
1. 83 25
1. 84 30
1. 85 41
1. 86 16
1. 87 15
1. 88 26
1. 89 49
1. 90 20
1. 91 32
1. 92 16
1. 93 33
1. 94 16
1. 95 11
1. 96 15
1. 97 22
1. 98 40
1. 99 23
1. 100 42
1. 101 22
1. 102 21
1. 103 25
1. 104 14
1. 105 13
1. 106 38
1. 107 11
1. 108 47
1. 109 41
1. 110 44
1. 111 27
1. 112 49
1. 113 21
1. 114 29
1. 115 44
1. 116 11
1. 117 38
1. 118 18
1. 119 20
1. 120 12
1. 121 34
1. 122 38
1. 123 28
1. 124 26
1. 125 12
1. 126 23
1. 127 27
1. 128 23
1. 129 20
1. 130 21
1. 131 35
1. 132 50
1. 133 12
1. 134 26
1. 135 22
1. 136 30
1. 137 31
1. 138 12
1. 139 32
1. 140 50
1. 141 14
1. 142 11
1. 143 28
1. 144 42
1. 145 11
1. 146 29
1. 147 50
1. 148 39
1. 149 40
1. 150 46
1. 151 42
1. 152 47
1. 153 15
1. 154 47
1. 155 34
1. 156 38
1. 157 19
1. 158 33
1. 159 36
1. 160 25
1. 161 10
1. 162 20
1. 163 37
1. 164 18
1. 165 19
1. 166 43
1. 167 36
1. 168 25
1. 169 39
1. 170 47
1. 171 18
1. 172 27
1. 173 19
1. 174 22
1. 175 37
1. 176 45
1. 177 14
1. 178 15
1. 179 35
1. 180 30
1. 181 47
1. 182 35
1. 183 23
1. 184 10
1. 185 31
1. 186 39
1. 187 21
1. 188 28
1. 189 24
1. 190 37
1. 191 38
1. 192 19
1. 193 34
1. 194 19
1. 195 13
1. 196 16
1. 197 13
1. 198 32
1. 199 36
2. 0 20
2. 1 34
2. 2 24
2. 3 41
2. 4 41
2. 5 14
2. 6 32
2. 7 18
2. 8 50
2. 9 10
2. 10 41
2. 11 20
2. 12 36
2. 13 39
2. 14 48
2. 15 38
2. 16 23
2. 17 37
2. 18 30
2. 19 35
2. 20 28
2. 21 16
2. 22 35
2. 23 44
2. 24 35
2. 25 10
2. 26 25
2. 27 21
2. 28 40
2. 29 24
2. 30 36
2. 31 38
2. 32 30
2. 33 10
2. 34 11
2. 35 36
2. 36 50
2. 37 19
2. 38 41
2. 39 26
2. 40 46
2. 41 19
2. 42 26
2. 43 13
2. 44 43
2. 45 13
2. 46 28
2. 47 48
2. 48 34
2. 49 26
2. 50 20
2. 51 26
2. 52 41
2. 53 45
2. 54 27
2. 55 33
2. 56 18
2. 57 18
2. 58 27
2. 59 23
2. 60 22
2. 61 19
2. 62 23
2. 63 30
2. 64 22
2. 65 44
2. 66 21
2. 67 10
2. 68 24
2. 69 30
2. 70 50
2. 71 46
2. 72 14
2. 73 19
2. 74 32
2. 75 14
2. 76 10
2. 77 28
2. 78 47
2. 79 22
2. 80 30
2. 81 32
2. 82 31
2. 83 14
2. 84 46
2. 85 15
2. 86 17
2. 87 33
2. 88 28
2. 89 17
2. 90 40
2. 91 12
2. 92 31
2. 93 25
2. 94 43
2. 95 45
2. 96 39
2. 97 45
2. 98 48
2. 99 37
2. 100 29
2. 101 23
2. 102 26
2. 103 28
2. 104 50
2. 105 29
2. 106 24
2. 107 50
2. 108 33
2. 109 39
2. 110 14
2. 111 21
2. 112 29
2. 113 48
2. 114 30
2. 115 49
2. 116 33
2. 117 13
2. 118 15
2. 119 40
2. 120 36
2. 121 44
2. 122 21
2. 123 50
2. 124 25
2. 125 48
2. 126 31
2. 127 48
2. 128 35
2. 129 45
2. 130 30
2. 131 21
2. 132 24
2. 133 35
2. 134 21
2. 135 12
2. 136 43
2. 137 23
2. 138 33
2. 139 14
2. 140 15
2. 141 20
2. 142 49
2. 143 33
2. 144 43
2. 145 23
2. 146 48
2. 147 48
2. 148 10
2. 149 24
2. 150 33
2. 151 18
2. 152 47
2. 153 11
2. 154 33
2. 155 25
2. 156 20
2. 157 29
2. 158 45
2. 159 10
2. 160 42
2. 161 35
2. 162 50
2. 163 13
2. 164 20
2. 165 38
2. 166 49
2. 167 11
2. 168 35
2. 169 16
2. 170 31
2. 171 33
2. 172 41
2. 173 46
2. 174 29
2. 175 13
2. 176 40
2. 177 28
2. 178 18
2. 179 37
2. 180 35
2. 181 50
2. 182 47
2. 183 23
2. 184 22
2. 185 37
2. 186 41
2. 187 17
2. 188 42
2. 189 13
2. 190 25
2. 191 34
2. 192 41
2. 193 44
2. 194 13
2. 195 16
2. 196 44
2. 197 24
2. 198 46
2. 199 41
3. 0 24
3. 1 22
3. 2 16
3. 3 18
3. 4 42
3. 5 47
3. 6 40
3. 7 50
3. 8 17
3. 9 50
3. 10 20
3. 11 33
3. 12 20
3. 13 32
3. 14 36
3. 15 37
3. 16 35
3. 17 30
3. 18 32
3. 19 14
3. 20 12
3. 21 22
3. 22 41
3. 23 27
3. 24 49
3. 25 18
3. 26 11
3. 27 19
3. 28 15
3. 29 46
3. 30 35
3. 31 49
3. 32 40
3. 33 14
3. 34 50
3. 35 33
3. 36 49
3. 37 14
3. 38 49
3. 39 34
3. 40 11
3. 41 37
3. 42 36
3. 43 39
3. 44 14
3. 45 12
3. 46 23
3. 47 10
3. 48 31
3. 49 25
3. 50 20
3. 51 32
3. 52 27
3. 53 14
3. 54 39
3. 55 31
3. 56 38
3. 57 25
3. 58 37
3. 59 39
3. 60 28
3. 61 11
3. 62 41
3. 63 30
3. 64 25
3. 65 43
3. 66 15
3. 67 48
3. 68 21
3. 69 40
3. 70 27
3. 71 30
3. 72 49
3. 73 13
3. 74 29
3. 75 48
3. 76 36
3. 77 50
3. 78 38
3. 79 24
3. 80 34
3. 81 11
3. 82 43
3. 83 35
3. 84 35
3. 85 10
3. 86 12
3. 87 10
3. 88 10
3. 89 50
3. 90 28
3. 91 45
3. 92 30
3. 93 11
3. 94 13
3. 95 30
3. 96 40
3. 97 37
3. 98 22
3. 99 20
3. 100 16
3. 101 29
3. 102 29
3. 103 30
3. 104 30
3. 105 44
3. 106 31
3. 107 41
3. 108 40
3. 109 21
3. 110 30
3. 111 47
3. 112 15
3. 113 18
3. 114 39
3. 115 17
3. 116 38
3. 117 48
3. 118 41
3. 119 23
3. 120 47
3. 121 36
3. 122 26
3. 123 31
3. 124 21
3. 125 32
3. 126 26
3. 127 22
3. 128 14
3. 129 45
3. 130 41
3. 131 20
3. 132 24
3. 133 30
3. 134 35
3. 135 34
3. 136 11
3. 137 33
3. 138 12
3. 139 29
3. 140 35
3. 141 24
3. 142 34
3. 143 15
3. 144 27
3. 145 33
3. 146 12
3. 147 42
3. 148 13
3. 149 22
3. 150 42
3. 151 12
3. 152 17
3. 153 46
3. 154 14
3. 155 23
3. 156 17
3. 157 40
3. 158 34
3. 159 28
3. 160 35
3. 161 36
3. 162 29
3. 163 24
3. 164 48
3. 165 29
3. 166 26
3. 167 10
3. 168 41
3. 169 42
3. 170 13
3. 171 10
3. 172 42
3. 173 15
3. 174 49
3. 175 39
3. 176 28
3. 177 43
3. 178 33
3. 179 39
3. 180 31
3. 181 50
3. 182 22
3. 183 13
3. 184 29
3. 185 20
3. 186 44
3. 187 34
3. 188 47
3. 189 19
3. 190 39
3. 191 39
3. 192 19
3. 193 13
3. 194 46
3. 195 38
3. 196 24
3. 197 31
3. 198 29
3. 199 19
4. 0 41
4. 1 10
4. 2 11
4. 3 14
4. 4 16
4. 5 47
4. 6 37
4. 7 29
4. 8 16
4. 9 33
4. 10 29
4. 11 50
4. 12 15
4. 13 24
4. 14 29
4. 15 28
4. 16 20
4. 17 20
4. 18 25
4. 19 27
4. 20 32
4. 21 14
4. 22 44
4. 23 13
4. 24 42
