set j job /0*199/;
set i machine /0*19/;
parameter c(i,j)/
0. 0 50
0. 1 17
0. 2 48
0. 3 41
0. 4 28
0. 5 43
0. 6 16
0. 7 23
0. 8 28
0. 9 32
0. 10 22
0. 11 20
0. 12 39
0. 13 25
0. 14 22
0. 15 37
0. 16 35
0. 17 36
0. 18 37
0. 19 19
0. 20 22
0. 21 41
0. 22 16
0. 23 18
0. 24 34
0. 25 19
0. 26 34
0. 27 36
0. 28 23
0. 29 12
0. 30 12
0. 31 16
0. 32 32
0. 33 19
0. 34 34
0. 35 42
0. 36 24
0. 37 48
0. 38 20
0. 39 29
0. 40 44
0. 41 21
0. 42 14
0. 43 25
0. 44 42
0. 45 10
0. 46 30
0. 47 46
0. 48 38
0. 49 26
0. 50 42
0. 51 26
0. 52 39
0. 53 36
0. 54 13
0. 55 40
0. 56 14
0. 57 30
0. 58 17
0. 59 14
0. 60 46
0. 61 14
0. 62 15
0. 63 43
0. 64 15
0. 65 34
0. 66 40
0. 67 31
0. 68 28
0. 69 14
0. 70 24
0. 71 46
0. 72 36
0. 73 15
0. 74 20
0. 75 11
0. 76 35
0. 77 36
0. 78 14
0. 79 17
0. 80 26
0. 81 11
0. 82 37
0. 83 48
0. 84 12
0. 85 25
0. 86 10
0. 87 45
0. 88 29
0. 89 38
0. 90 17
0. 91 34
0. 92 29
0. 93 16
0. 94 36
0. 95 16
0. 96 11
0. 97 40
0. 98 47
0. 99 40
0. 100 38
0. 101 18
0. 102 44
0. 103 35
0. 104 35
0. 105 45
0. 106 37
0. 107 29
0. 108 48
0. 109 22
0. 110 23
0. 111 48
0. 112 39
0. 113 21
0. 114 24
0. 115 18
0. 116 38
0. 117 45
0. 118 37
0. 119 49
0. 120 36
0. 121 23
0. 122 33
0. 123 28
0. 124 41
0. 125 40
0. 126 33
0. 127 27
0. 128 46
0. 129 37
0. 130 40
0. 131 32
0. 132 44
0. 133 13
0. 134 40
0. 135 28
0. 136 46
0. 137 37
0. 138 25
0. 139 17
0. 140 25
0. 141 49
0. 142 47
0. 143 19
0. 144 49
0. 145 22
0. 146 11
0. 147 46
0. 148 44
0. 149 47
0. 150 21
0. 151 19
0. 152 47
0. 153 22
0. 154 27
0. 155 20
0. 156 22
0. 157 21
0. 158 28
0. 159 32
0. 160 39
0. 161 42
0. 162 47
0. 163 16
0. 164 32
0. 165 33
0. 166 35
0. 167 48
0. 168 45
0. 169 19
0. 170 29
0. 171 44
0. 172 27
0. 173 33
0. 174 18
0. 175 46
0. 176 41
0. 177 42
0. 178 50
0. 179 45
0. 180 31
0. 181 24
0. 182 41
0. 183 31
0. 184 45
0. 185 11
0. 186 47
0. 187 42
0. 188 28
0. 189 19
0. 190 28
0. 191 18
0. 192 44
0. 193 50
0. 194 22
0. 195 12
0. 196 20
0. 197 29
0. 198 36
0. 199 20
1. 0 24
1. 1 37
1. 2 18
1. 3 25
1. 4 23
1. 5 11
1. 6 15
1. 7 28
1. 8 16
1. 9 45
1. 10 33
1. 11 18
1. 12 36
1. 13 50
1. 14 33
1. 15 27
1. 16 30
1. 17 25
1. 18 21
1. 19 15
1. 20 29
1. 21 50
1. 22 21
1. 23 41
1. 24 47
1. 25 36
1. 26 41
1. 27 50
1. 28 22
1. 29 33
1. 30 33
1. 31 24
1. 32 31
1. 33 34
1. 34 45
1. 35 45
1. 36 21
1. 37 20
1. 38 21
1. 39 16
1. 40 30
1. 41 15
1. 42 20
1. 43 19
1. 44 49
1. 45 32
1. 46 41
1. 47 19
1. 48 14
1. 49 39
1. 50 47
1. 51 29
1. 52 27
1. 53 48
1. 54 22
1. 55 26
1. 56 50
1. 57 34
1. 58 23
1. 59 43
1. 60 44
1. 61 34
1. 62 40
1. 63 48
1. 64 43
1. 65 13
1. 66 45
1. 67 39
1. 68 21
1. 69 12
1. 70 39
1. 71 49
1. 72 28
1. 73 36
1. 74 32
1. 75 28
1. 76 10
1. 77 40
1. 78 50
1. 79 49
1. 80 24
1. 81 44
1. 82 18
1. 83 21
1. 84 19
1. 85 25
1. 86 27
1. 87 46
1. 88 26
1. 89 15
1. 90 13
1. 91 38
1. 92 44
1. 93 19
1. 94 16
1. 95 23
1. 96 12
1. 97 38
1. 98 38
1. 99 29
1. 100 15
1. 101 21
1. 102 18
1. 103 33
1. 104 12
1. 105 49
1. 106 15
1. 107 36
1. 108 20
1. 109 21
1. 110 31
1. 111 25
1. 112 19
1. 113 10
1. 114 40
1. 115 19
1. 116 35
1. 117 36
1. 118 17
1. 119 42
1. 120 45
1. 121 10
1. 122 19
1. 123 50
1. 124 17
1. 125 16
1. 126 23
1. 127 38
1. 128 28
1. 129 27
1. 130 47
1. 131 47
1. 132 31
1. 133 39
1. 134 13
1. 135 26
1. 136 39
1. 137 12
1. 138 39
1. 139 40
1. 140 48
1. 141 44
1. 142 16
1. 143 48
1. 144 12
1. 145 50
1. 146 16
1. 147 19
1. 148 18
1. 149 10
1. 150 38
1. 151 24
1. 152 28
1. 153 30
1. 154 11
1. 155 20
1. 156 32
1. 157 11
1. 158 25
1. 159 42
1. 160 29
1. 161 41
1. 162 20
1. 163 11
1. 164 50
1. 165 15
1. 166 18
1. 167 31
1. 168 15
1. 169 27
1. 170 16
1. 171 49
1. 172 17
1. 173 10
1. 174 25
1. 175 43
1. 176 33
1. 177 50
1. 178 16
1. 179 24
1. 180 29
1. 181 38
1. 182 36
1. 183 34
1. 184 31
1. 185 22
1. 186 46
1. 187 22
1. 188 28
1. 189 28
1. 190 13
1. 191 18
1. 192 10
1. 193 37
1. 194 28
1. 195 13
1. 196 47
1. 197 19
1. 198 15
1. 199 44
2. 0 25
2. 1 10
2. 2 24
2. 3 37
2. 4 47
2. 5 25
2. 6 18
2. 7 46
2. 8 40
2. 9 38
2. 10 34
2. 11 50
2. 12 36
2. 13 49
2. 14 25
2. 15 17
2. 16 44
2. 17 34
2. 18 20
2. 19 16
2. 20 22
2. 21 10
2. 22 40
2. 23 17
2. 24 19
2. 25 32
2. 26 26
2. 27 30
2. 28 29
2. 29 40
2. 30 49
2. 31 46
2. 32 45
2. 33 18
2. 34 23
2. 35 30
2. 36 49
2. 37 32
2. 38 20
2. 39 43
2. 40 49
2. 41 21
2. 42 24
2. 43 36
2. 44 47
2. 45 48
2. 46 41
2. 47 33
2. 48 30
2. 49 50
2. 50 39
2. 51 10
2. 52 21
2. 53 19
2. 54 21
2. 55 38
2. 56 39
2. 57 22
2. 58 12
2. 59 47
2. 60 40
2. 61 22
2. 62 24
2. 63 49
2. 64 24
2. 65 47
2. 66 19
2. 67 22
2. 68 49
2. 69 11
2. 70 39
2. 71 46
2. 72 49
2. 73 24
2. 74 29
2. 75 13
2. 76 19
2. 77 43
2. 78 22
2. 79 46
2. 80 46
2. 81 37
2. 82 47
2. 83 23
2. 84 29
2. 85 37
2. 86 18
2. 87 27
2. 88 23
2. 89 21
2. 90 29
2. 91 18
2. 92 35
2. 93 33
2. 94 34
2. 95 11
2. 96 47
2. 97 30
2. 98 19
2. 99 15
2. 100 25
2. 101 24
2. 102 29
2. 103 17
2. 104 42
2. 105 50
2. 106 11
2. 107 24
2. 108 27
2. 109 37
2. 110 12
2. 111 49
2. 112 43
2. 113 16
2. 114 34
2. 115 42
2. 116 41
2. 117 41
2. 118 37
2. 119 42
2. 120 21
2. 121 22
2. 122 42
2. 123 31
2. 124 44
2. 125 15
2. 126 35
2. 127 45
2. 128 11
2. 129 40
2. 130 35
2. 131 20
2. 132 33
2. 133 48
2. 134 44
2. 135 29
2. 136 45
2. 137 41
2. 138 20
2. 139 34
2. 140 15
2. 141 35
2. 142 40
2. 143 27
2. 144 25
2. 145 31
2. 146 35
2. 147 20
2. 148 48
2. 149 11
2. 150 22
2. 151 49
2. 152 17
2. 153 36
2. 154 21
2. 155 15
2. 156 50
2. 157 32
2. 158 44
2. 159 44
2. 160 29
2. 161 48
2. 162 43
2. 163 16
2. 164 38
2. 165 20
2. 166 46
2. 167 21
2. 168 46
2. 169 39
2. 170 27
2. 171 20
2. 172 47
2. 173 40
2. 174 34
2. 175 32
2. 176 11
2. 177 22
2. 178 47
2. 179 45
2. 180 33
2. 181 44
2. 182 28
2. 183 40
2. 184 49
2. 185 15
2. 186 21
2. 187 33
2. 188 31
2. 189 26
2. 190 25
2. 191 16
2. 192 24
2. 193 44
2. 194 22
2. 195 34
2. 196 40
2. 197 39
2. 198 17
2. 199 40
3. 0 10
3. 1 23
3. 2 47
3. 3 50
3. 4 12
3. 5 10
3. 6 31
3. 7 23
3. 8 34
3. 9 29
3. 10 32
3. 11 47
3. 12 14
3. 13 34
3. 14 50
3. 15 39
3. 16 44
3. 17 48
3. 18 18
3. 19 35
3. 20 38
3. 21 16
3. 22 44
3. 23 37
3. 24 16
3. 25 38
3. 26 37
3. 27 29
3. 28 35
3. 29 38
3. 30 47
3. 31 45
3. 32 35
3. 33 33
3. 34 18
3. 35 37
3. 36 44
3. 37 28
3. 38 48
3. 39 31
3. 40 17
3. 41 30
3. 42 34
3. 43 49
3. 44 43
3. 45 37
3. 46 26
3. 47 17
3. 48 27
3. 49 42
3. 50 33
3. 51 19
3. 52 35
3. 53 23
3. 54 32
3. 55 50
3. 56 39
3. 57 18
3. 58 32
3. 59 48
3. 60 10
3. 61 31
3. 62 44
3. 63 19
3. 64 31
3. 65 46
3. 66 46
3. 67 23
3. 68 19
3. 69 10
3. 70 48
3. 71 34
3. 72 22
3. 73 22
3. 74 23
3. 75 41
3. 76 44
3. 77 26
3. 78 42
3. 79 15
3. 80 39
3. 81 45
3. 82 11
3. 83 35
3. 84 20
3. 85 23
3. 86 22
3. 87 26
3. 88 17
3. 89 29
3. 90 40
3. 91 25
3. 92 29
3. 93 31
3. 94 25
3. 95 20
3. 96 43
3. 97 17
3. 98 34
3. 99 23
3. 100 15
3. 101 36
3. 102 15
3. 103 38
3. 104 42
3. 105 22
3. 106 11
3. 107 21
3. 108 15
3. 109 12
3. 110 41
3. 111 22
3. 112 49
3. 113 41
3. 114 21
3. 115 16
3. 116 27
3. 117 35
3. 118 33
3. 119 48
3. 120 11
3. 121 17
3. 122 15
3. 123 25
3. 124 25
3. 125 50
3. 126 28
3. 127 10
3. 128 50
3. 129 43
3. 130 15
3. 131 16
3. 132 21
3. 133 19
3. 134 42
3. 135 38
3. 136 42
3. 137 23
3. 138 15
3. 139 40
3. 140 31
3. 141 48
3. 142 36
3. 143 15
3. 144 43
3. 145 36
3. 146 14
3. 147 30
3. 148 41
3. 149 31
3. 150 25
3. 151 26
3. 152 16
3. 153 27
3. 154 35
3. 155 39
3. 156 49
3. 157 16
3. 158 36
3. 159 22
3. 160 43
3. 161 35
3. 162 23
3. 163 32
3. 164 20
3. 165 35
3. 166 39
3. 167 20
3. 168 46
3. 169 39
3. 170 14
3. 171 33
3. 172 36
3. 173 20
3. 174 20
3. 175 43
3. 176 20
3. 177 11
3. 178 28
3. 179 30
3. 180 42
3. 181 28
3. 182 25
3. 183 17
3. 184 40
3. 185 41
3. 186 22
3. 187 29
3. 188 23
3. 189 19
3. 190 14
3. 191 36
3. 192 30
3. 193 48
3. 194 15
3. 195 28
3. 196 28
3. 197 38
3. 198 25
3. 199 37
4. 0 46
4. 1 22
4. 2 33
4. 3 25
4. 4 10
4. 5 19
4. 6 13
4. 7 17
4. 8 34
4. 9 10
4. 10 22
4. 11 18
4. 12 42
4. 13 38
4. 14 41
4. 15 32
4. 16 21
4. 17 18
4. 18 22
4. 19 45
4. 20 25
4. 21 28
4. 22 34
4. 23 21
4. 24 30
4. 25 31
4. 26 33
4. 27 13
4. 28 16
4. 29 20
4. 30 41
4. 31 50
4. 32 11
4. 33 23
4. 34 18
4. 35 10
4. 36 50
4. 37 11
4. 38 15
4. 39 46
4. 40 31
4. 41 13
4. 42 39
4. 43 46
4. 44 10
4. 45 32
4. 46 25
4. 47 23
4. 48 39
4. 49 22
4. 50 44
4. 51 24
4. 52 45
4. 53 48
4. 54 28
4. 55 16
4. 56 37
4. 57 35
4. 58 43
4. 59 42
4. 60 27
4. 61 11
4. 62 31
4. 63 49
4. 64 44
4. 65 32
4. 66 43
4. 67 34
4. 68 40
4. 69 42
4. 70 13
4. 71 18
4. 72 12
4. 73 19
4. 74 46
4. 75 13
4. 76 26
4. 77 21
4. 78 35
4. 79 18
