set j job /0*899/;
set i machine /0*14/;
parameter c(i,j)/
0. 0 80
0. 1 142
0. 2 992
0. 3 109
0. 4 134
0. 5 35
0. 6 119
0. 7 65
0. 8 332
0. 9 992
0. 10 138
0. 11 194
0. 12 66
0. 13 110
0. 14 57
0. 15 497
0. 16 76
0. 17 245
0. 18 58
0. 19 193
0. 20 124
0. 21 496
0. 22 69
0. 23 124
0. 24 199
0. 25 46
0. 26 999
0. 27 330
0. 28 332
0. 29 242
0. 30 160
0. 31 994
0. 32 191
0. 33 249
0. 34 16
0. 35 82
0. 36 496
0. 37 245
0. 38 997
0. 39 91
0. 40 60
0. 41 495
0. 42 72
0. 43 89
0. 44 96
0. 45 103
0. 46 993
0. 47 999
0. 48 69
0. 49 328
0. 50 140
0. 51 199
0. 52 69
0. 53 248
0. 54 494
0. 55 27
0. 56 32
0. 57 991
0. 58 37
0. 59 198
0. 60 998
0. 61 165
0. 62 16
0. 63 117
0. 64 993
0. 65 68
0. 66 490
0. 67 161
0. 68 91
0. 69 75
0. 70 63
0. 71 62
0. 72 39
0. 73 497
0. 74 105
0. 75 329
0. 76 994
0. 77 116
0. 78 330
0. 79 135
0. 80 196
0. 81 994
0. 82 86
0. 83 326
0. 84 164
0. 85 48
0. 86 60
0. 87 138
0. 88 25
0. 89 62
0. 90 40
0. 91 161
0. 92 59
0. 93 31
0. 94 326
0. 95 53
0. 96 195
0. 97 54
0. 98 246
0. 99 65
0. 100 249
0. 101 992
0. 102 49
0. 103 156
0. 104 190
0. 105 330
0. 106 39
0. 107 109
0. 108 245
0. 109 1000
0. 110 247
0. 111 495
0. 112 23
0. 113 74
0. 114 93
0. 115 323
0. 116 331
0. 117 54
0. 118 35
0. 119 133
0. 120 25
0. 121 996
0. 122 194
0. 123 192
0. 124 24
0. 125 45
0. 126 34
0. 127 116
0. 128 248
0. 129 245
0. 130 247
0. 131 62
0. 132 497
0. 133 120
0. 134 197
0. 135 998
0. 136 330
0. 137 156
0. 138 139
0. 139 240
0. 140 328
0. 141 198
0. 142 996
0. 143 102
0. 144 325
0. 145 49
0. 146 77
0. 147 490
0. 148 191
0. 149 15
0. 150 119
0. 151 137
0. 152 71
0. 153 49
0. 154 103
0. 155 161
0. 156 104
0. 157 57
0. 158 33
0. 159 122
0. 160 248
0. 161 75
0. 162 48
0. 163 66
0. 164 138
0. 165 191
0. 166 161
0. 167 324
0. 168 998
0. 169 330
0. 170 994
0. 171 323
0. 172 17
0. 173 106
0. 174 498
0. 175 64
0. 176 197
0. 177 107
0. 178 994
0. 179 37
0. 180 328
0. 181 60
0. 182 83
0. 183 497
0. 184 124
0. 185 190
0. 186 75
0. 187 994
0. 188 15
0. 189 995
0. 190 999
0. 191 54
0. 192 245
0. 193 27
0. 194 99
0. 195 997
0. 196 991
0. 197 327
0. 198 23
0. 199 69
0. 200 36
0. 201 33
0. 202 498
0. 203 248
0. 204 327
0. 205 192
0. 206 161
0. 207 66
0. 208 24
0. 209 28
0. 210 58
0. 211 165
0. 212 31
0. 213 329
0. 214 490
0. 215 198
0. 216 499
0. 217 35
0. 218 42
0. 219 52
0. 220 994
0. 221 59
0. 222 57
0. 223 138
0. 224 76
0. 225 1000
0. 226 330
0. 227 132
0. 228 991
0. 229 92
0. 230 47
0. 231 119
0. 232 326
0. 233 102
0. 234 159
0. 235 51
0. 236 34
0. 237 992
0. 238 115
0. 239 51
0. 240 493
0. 241 87
0. 242 992
0. 243 994
0. 244 45
0. 245 324
0. 246 991
0. 247 326
0. 248 59
0. 249 328
0. 250 999
0. 251 122
0. 252 490
0. 253 91
0. 254 30
0. 255 18
0. 256 493
0. 257 249
0. 258 326
0. 259 61
0. 260 323
0. 261 82
0. 262 10
0. 263 38
0. 264 35
0. 265 52
0. 266 160
0. 267 990
0. 268 91
0. 269 69
0. 270 21
0. 271 138
0. 272 192
0. 273 11
0. 274 71
0. 275 494
0. 276 44
0. 277 491
0. 278 993
0. 279 7
0. 280 14
0. 281 54
0. 282 191
0. 283 497
0. 284 34
0. 285 21
0. 286 24
0. 287 48
0. 288 23
0. 289 990
0. 290 998
0. 291 34
0. 292 109
0. 293 330
0. 294 493
0. 295 997
0. 296 248
0. 297 20
0. 298 95
0. 299 75
0. 300 195
0. 301 499
0. 302 248
0. 303 197
0. 304 104
0. 305 27
0. 306 45
0. 307 246
0. 308 243
0. 309 250
0. 310 37
0. 311 498
0. 312 52
0. 313 32
0. 314 81
0. 315 56
0. 316 122
0. 317 32
0. 318 244
0. 319 46
0. 320 57
0. 321 995
0. 322 995
0. 323 332
0. 324 97
0. 325 73
0. 326 996
0. 327 95
0. 328 996
0. 329 994
0. 330 199
0. 331 197
0. 332 195
0. 333 62
0. 334 22
0. 335 248
0. 336 493
0. 337 247
0. 338 244
0. 339 191
0. 340 57
0. 341 160
0. 342 242
0. 343 327
0. 344 59
0. 345 193
0. 346 45
0. 347 43
0. 348 95
