iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,-22,-24,-38,-40,-25,-30,-46,-50,-24,-26,-23,-27,-7,-51,-17,-57,-33,-30,-13,-21,-17,-26,-48,-34,-61,-9,-21,-24,-27,-34,-37,-27,-23,-31,-12,-49,-38,-34,-26,-46,-35,-36,-43,-22,-25,-28,-78,-35,-18,-56,-70,-26,-36,-25,-25,-16,-27,-13,-27,-44,-23,-45,-13,-4,-28,-50,-19,-48,-61,-39,-24,-25,-4,-8,-75,-34,-23,-28,-33,-3,-15,-25,-22,-31,-5,-24,-22,-17,-16,-37,-34,-28,-41,-27,-31,-54,-40,-23,-94,-17,-88,-50,-21,-28,-25,-20,-34,-33,-37,-28,-38,-49,-23,-15,-37,-18,-57,-29,-33,-13,-19,-56,-80,-29,-22,-45,-35,-66,-40,-38,-24,-35,-59,-8,-27,-54,-22,-20,-17,-29,-35,-90,-21,-44,-38,-23,-47,-40,-36,-12,-30,-23,-28,-7,-48,-20,-35,-37,-28,-70,-40,-37,-43,-63,-21,-26,-16,-27,-26,-20,-32,-15,-16,-37,-34,-24,-21,-44,-39,-40,-45,-42,-27,-51,-39,-23,-48,-15,-20,-8,-22,-27,-35,-28,-41,-16,-77,-24,-28,-71
1,-349.56,-351.56,-365.56,-367.56,-352.56,-357.56,-373.56,-377.56,-351.56,-353.56,-350.56,-354.56,-334.56,-378.56,-344.56,-384.56,-360.56,-357.56,-340.56,-348.56,-344.56,-353.56,-375.56,-361.56,-388.56,-336.56,-348.56,-351.56,-354.56,-361.56,-364.56,-354.56,-350.56,-358.56,-339.56,-376.56,-365.56,-361.56,-353.56,-373.56,-362.56,-363.56,-370.56,-349.56,-352.56,-355.56,-405.56,-362.56,-345.56,-383.56,-397.56,-353.56,-363.56,-352.56,-352.56,-343.56,-354.56,-340.56,-354.56,-371.56,-350.56,-372.56,-340.56,-331.56,-355.56,-377.56,-346.56,-375.56,-388.56,-366.56,-351.56,-352.56,-331.56,-335.56,-402.56,-361.56,-350.56,-355.56,-360.56,-330.56,-342.56,-352.56,-349.56,-358.56,-332.56,-351.56,-349.56,-344.56,-343.56,-364.56,-361.56,-355.56,-368.56,-354.56,-358.56,-381.56,-367.56,-350.56,-421.56,-344.56,-415.56,-377.56,-348.56,-355.56,-352.56,-347.56,-361.56,-360.56,-364.56,-355.56,-365.56,-376.56,-350.56,-342.56,-364.56,-345.56,-384.56,-356.56,-360.56,-340.56,-346.56,-383.56,-407.56,-356.56,-349.56,-372.56,-362.56,-393.56,-367.56,-365.56,-351.56,-362.56,-386.56,-335.56,-354.56,-381.56,-349.56,-347.56,-344.56,-356.56,-362.56,-417.56,-348.56,-371.56,-365.56,-350.56,-374.56,-367.56,-363.56,-339.56,-357.56,-350.56,-355.56,-334.56,-375.56,-347.56,-362.56,-364.56,-355.56,-397.56,-367.56,-364.56,-370.56,-390.56,-348.56,-353.56,-343.56,-354.56,-353.56,-347.56,-359.56,-342.56,-343.56,-364.56,-361.56,-351.56,-348.56,-371.56,-366.56,-367.56,-372.56,-369.56,-354.56,-378.56,-366.56,-350.56,-375.56,-342.56,-347.56,-335.56,-349.56,-354.56,-362.56,-355.56,-368.56,-343.56,-404.56,-351.56,-355.56,-398.56
2,-386.65,-314.47,-365.56,-330.47,-389.65,-357.56,-262.3,-266.3,-351.56,-390.65,-387.65,-280.39,-371.65,-378.56,-381.65,-273.3,-360.56,-357.56,-377.65,-348.56,-381.65,-390.65,-338.47,-250.3,-277.3,-373.65,-385.65,-351.56,-391.65,-361.56,-290.39,-391.65,-350.56,-358.56,-376.65,-376.56,-328.47,-324.47,-390.65,-336.47,-362.56,-363.56,-259.3,-349.56,-352.56,-392.65,-331.39,-399.65,-382.65,-272.3,-212.12,-353.56,-326.47,-352.56,-352.56,-380.65,-391.65,-377.65,-391.65,-297.39,-387.65,-335.47,-377.65,-368.65,-355.56,-340.47,-346.56,-338.47,-351.47,-255.3,-388.65,-278.39,-368.65,-372.65,-180.04,-361.56,-387.65,-355.56,-323.47,-367.65,-379.65,-389.65,-349.56,-321.47,-369.65,-388.65,-386.65,-381.65,-380.65,-327.47,-324.47,-318.47,-368.56,-354.56,-358.56,-307.39,-293.39,-387.65,-161.95,-381.65,-230.12,-377.56,-385.65,-318.47,-315.47,-347.56,-398.65,-323.47,-327.47,-392.65,-402.65,-302.39,-387.65,-379.65,-290.39,-382.65,-273.3,-356.56,-323.47,-377.65,-383.65,-383.56,-222.12,-319.47,-386.65,-409.65,-288.39,-356.47,-330.47,-291.39,-277.39,-362.56,-275.3,-372.65,-354.56,-233.21,-349.56,-347.56,-381.65,-356.56,-325.47,-232.12,-385.65,-408.65,-328.47,-350.56,-337.47,-330.47,-289.39,-376.65,-283.39,-387.65,-355.56,-371.65,-338.47,-347.56,-362.56,-290.39,-355.56,-212.12,-256.3,-327.47,-407.65,-316.39,-385.65,-316.47,-343.56,-354.56,-390.65,-347.56,-285.39,-379.65,-380.65,-364.56,-324.47,-388.65,-385.65,-334.47,-329.47,-293.39,-298.39,-295.39,-354.56,-341.47,-366.56,-313.47,-301.39,-379.65,-384.65,-372.65,-386.65,-354.56,-362.56,-318.47,-368.56,-380.65,-404.56,-388.65,-392.65,-213.12
3,-346.0,-355.12,-365.56,-371.12,-267.7,-357.56,-302.95,-306.95,-310.91,-268.7,-347.0,-321.03,-249.7,-378.56,-381.65,-313.95,-360.56,-357.56,-377.65,-348.56,-300.35,-350.0,-379.12,-290.95,-317.95,-373.65,-385.65,-351.56,-391.65,-280.26,-331.03,-269.7,-350.56,-317.91,-214.05,-376.56,-369.12,-365.12,-187.4,-377.12,-321.91,-322.91,-299.95,-349.56,-352.56,-352.0,-372.03,-318.35,-301.35,-312.95,-252.77,-312.91,-367.12,-352.56,-311.91,-258.7,-351.0,-215.05,-351.0,-338.03,-387.65,-376.12,-337.0,-287.35,-355.56,-381.12,-305.91,-379.12,-392.12,-295.95,-226.05,-319.03,-287.35,-332.0,-220.69,-361.56,-306.35,-355.56,-364.12,-245.7,-339.0,-430.3,-349.56,-362.12,-247.7,-348.0,-386.65,-341.0,-380.65,-368.12,-365.12,-359.12,-327.91,-354.56,-358.56,-348.03,-334.03,-306.35,-202.6,-341.0,-270.77,-377.56,-345.0,-359.12,-356.12,-347.56,-358.0,-364.12,-368.12,-352.0,-402.65,-343.03,-347.0,-379.65,-331.03,-382.65,-313.95,-356.56,-364.12,-255.7,-343.0,-383.56,-262.77,-360.12,-183.4,-409.65,-329.03,-397.12,-371.12,-332.03,-318.03,-362.56,-315.95,-250.7,-313.91,-273.86,-349.56,-306.91,-178.4,-356.56,-366.12,-272.77,-304.35,-327.35,-369.12,-350.56,-378.12,-371.12,-330.03,-295.35,-324.03,-306.35,-314.91,-371.65,-338.47,-347.56,-321.91,-331.03,-314.91,-252.77,-296.95,-368.12,-407.65,-357.03,-223.05,-357.12,-302.91,-313.91,-350.0,-347.56,-326.03,-257.7,-380.65,-364.56,-365.12,-226.05,-263.7,-375.12,-370.12,-334.03,-339.03,-336.03,-313.91,-382.12,-325.91,-354.12,-342.03,-257.7,-303.35,-372.65,-264.7,-354.56,-321.91,-359.12,-368.56,-340.0,-404.56,-307.35,-352.0,-253.77
4,-309.02,-244.18,-328.58,-223.2,-304.68,-283.6,-339.93,-343.93,-347.89,-305.68,-347.0,-358.02,-286.68,-341.58,-307.68,-350.93,-360.56,-320.58,-377.65,-274.6,-337.33,-350.0,-305.16,-327.93,-354.93,-373.65,-348.67,-314.58,-354.67,-317.24,-368.02,-306.68,-313.58,-354.89,-251.03,-302.6,-332.14,-254.18,-224.38,-303.16,-321.91,-359.89,-336.93,-312.58,-352.56,-388.98,-298.07,-355.33,-338.33,-349.93,-289.75,-349.89,-256.18,-315.58,-348.89,-295.68,-351.0,-252.03,-314.02,-301.05,-387.65,-302.16,-373.98,-324.33,-281.6,-233.2,-342.89,-231.2,-207.21,-332.93,-263.03,-319.03,-324.33,-368.98,-257.67,-287.6,-343.33,-318.58,-290.16,-282.68,-339.0,-467.28,-349.56,-251.18,-284.68,-348.0,-349.67,-304.02,-380.65,-331.14,-291.16,-322.14,-364.89,-354.56,-321.58,-311.05,-371.02,-343.33,-239.58,-304.02,-307.75,-377.56,-345.0,-285.16,-282.16,-310.58,-321.02,-253.18,-146.23,-352.0,-402.65,-269.07,-347.0,-342.67,-368.02,-382.65,-350.93,-319.58,-290.16,-292.68,-379.98,-383.56,-299.75,-212.2,-220.38,-372.67,-292.05,-323.16,-297.16,-332.03,-355.02,-362.56,-352.93,-287.68,-350.89,-310.84,-349.56,-343.89,-215.38,-356.56,-255.18,-309.75,-341.33,-364.33,-258.18,-350.56,-304.16,-260.18,-367.02,-332.33,-324.03,-343.33,-351.89,-371.65,-375.45,-236.62,-321.91,-331.03,-351.89,-289.75,-333.93,-294.16,-407.65,-320.05,-260.03,-172.21,-339.89,-350.89,-386.98,-347.56,-363.02,-294.68,-343.67,-364.56,-291.16,-263.03,-300.68,-264.18,-259.18,-334.03,-265.07,-299.05,-350.89,-345.14,-362.89,-280.16,-305.05,-294.68,-340.33,-335.67,-301.68,-354.56,-358.89,-285.16,-368.56,-303.02,-293.62,-344.33,-388.98,-290.75
5,-341.79,-276.95,-328.58,-255.97,-337.45,-316.37,-241.61,-311.16,-282.35,-338.45,-314.23,-194.15,-319.45,-374.35,-340.46,-219.84,-360.56,-353.35,-344.87,-307.37,-337.33,-350.0,-337.93,-262.38,-322.16,-373.65,-381.44,-314.58,-354.67,-350.02,-236.92,-339.45,-346.35,-223.8,-283.8,-335.37,-299.37,-286.95,-257.16,-335.93,-354.68,-327.12,-238.61,-345.35,-319.79,-323.43,-330.84,-289.78,-338.33,-251.61,-322.53,-284.35,-288.95,-348.35,-250.57,-328.45,-318.23,-284.8,-314.02,-333.83,-387.65,-334.93,-275.66,-324.33,-314.37,-265.97,-310.12,-263.97,-239.99,-332.93,-295.8,-319.03,-258.78,-303.43,-290.44,-320.37,-310.56,-318.58,-322.93,-315.45,-306.23,-500.05,-284.01,-283.95,-317.45,-315.23,-316.89,-336.79,-380.65,-298.37,-323.93,-354.91,-299.35,-354.56,-354.35,-343.83,-239.92,-343.33,-272.35,-336.79,-340.53,-377.56,-345.0,-317.93,-314.93,-343.35,-353.79,-285.95,-179.01,-352.0,-337.1,-301.84,-314.23,-342.67,-204.15,-382.65,-252.61,-352.35,-322.93,-325.45,-347.21,-350.79,-332.53,-244.97,-253.16,-372.67,-324.83,-355.93,-329.93,-332.03,-158.38,-362.56,-254.61,-320.45,-285.35,-343.61,-349.56,-311.12,-248.16,-291.01,-287.95,-309.75,-341.33,-331.56,-290.95,-285.01,-336.93,-292.95,-235.92,-332.33,-291.26,-277.78,-319.12,-371.65,-309.91,-269.39,-289.14,-298.26,-253.57,-322.53,-235.61,-326.93,-309.33,-352.83,-292.8,-204.99,-274.35,-285.35,-354.21,-314.79,-264.7,-327.45,-376.44,-299.01,-323.93,-295.8,-333.45,-296.95,-291.95,-268.49,-297.84,-331.83,-285.35,-312.37,-297.35,-312.93,-337.83,-327.45,-307.56,-368.44,-334.45,-354.56,-260.57,-317.93,-303.01,-335.79,-326.39,-311.56,-323.43,-323.53
6,-304.16,-314.58,-328.58,-293.6,-262.19,-316.37,-279.24,-311.16,-319.98,-300.82,-314.23,-231.78,-281.82,-261.46,-265.2,-257.47,-360.56,-278.09,-344.87,-345.0,-262.07,-312.37,-300.3,-300.01,-284.53,-373.65,-343.81,-276.95,-317.04,-199.49,-274.55,-264.19,-308.72,-261.43,-321.43,-297.74,-337.0,-324.58,-294.79,-298.3,-241.79,-289.49,-276.24,-232.46,-319.79,-361.06,-293.21,-327.41,-300.7,-289.24,-247.27,-321.98,-326.58,-310.72,-288.2,-328.45,-355.86,-322.43,-276.39,-258.57,-350.02,-259.67,-313.29,-249.07,-314.37,-303.6,-310.12,-301.6,-277.62,-295.3,-333.43,-281.4,-296.41,-341.06,-328.07,-282.74,-310.56,-318.58,-285.3,-240.19,-343.86,-500.05,-321.64,-321.58,-242.19,-315.23,-316.89,-299.16,-380.65,-336.0,-286.3,-242.02,-336.98,-316.93,-316.72,-268.57,-277.55,-268.07,-309.98,-299.16,-265.27,-377.56,-307.37,-242.67,-314.93,-268.09,-316.16,-323.58,-216.64,-314.37,-374.73,-339.47,-351.86,-305.04,-241.78,-382.65,-290.24,-277.09,-285.3,-250.19,-309.58,-313.16,-182.01,-282.6,-290.79,-372.67,-249.57,-280.67,-292.3,-219.14,-196.01,-324.93,-292.24,-245.19,-322.98,-155.46,-349.56,-311.12,-285.79,-328.64,-325.58,-309.75,-303.7,-331.56,-328.58,-322.64,-299.3,-330.58,-273.55,-332.33,-328.89,-315.41,-281.49,-371.65,-309.91,-307.02,-326.77,-298.26,-291.2,-284.9,-273.24,-289.3,-346.96,-277.57,-330.43,-242.62,-311.98,-322.98,-316.58,-314.79,-302.33,-252.19,-338.81,-336.64,-286.3,-333.43,-258.19,-334.58,-329.58,-306.12,-335.47,-256.57,-322.98,-350.0,-334.98,-237.67,-262.57,-252.19,-345.19,-330.81,-221.56,-316.93,-298.2,-317.93,-340.64,-298.16,-364.02,-349.19,-323.43,-248.27
7,-272.68,-220.13,-328.58,-325.08,-293.68,-284.89,-310.72,-279.67,-257.01,-300.82,-314.23,-263.27,-313.31,-292.94,-296.68,-288.95,-360.56,-309.57,-344.87,-250.55,-293.55,-312.37,-331.79,-268.53,-316.01,-373.65,-312.32,-308.43,-317.04,-230.98,-306.04,-295.68,-308.72,-292.91,-195.5,-329.22,-305.51,-293.1,-294.79,-329.79,-273.28,-320.97,-307.72,-263.94,-288.3,-298.1,-324.7,-327.41,-332.18,-320.72,-278.75,-290.49,-263.61,-342.21,-319.69,-296.97,-324.37,-227.98,-307.87,-290.05,-350.02,-291.16,-250.32,-280.55,-282.89,-335.08,-278.64,-333.08,-309.1,-326.78,-207.5,-312.89,-296.41,-309.58,-139.17,-314.22,-310.56,-318.58,-316.79,-271.68,-312.37,-500.05,-290.16,-290.1,-273.68,-283.74,-316.89,-299.16,-349.16,-241.55,-317.79,-273.51,-274.01,-316.93,-316.72,-300.05,-309.04,-299.55,-247.02,-299.16,-296.75,-377.56,-307.37,-274.16,-251.96,-299.57,-284.68,-229.13,-248.12,-314.37,-311.76,-245.02,-288.89,-336.52,-273.27,-351.16,-290.24,-308.57,-316.79,-281.68,-309.58,-313.16,-213.49,-314.08,-322.27,-309.7,-281.05,-312.16,-323.79,-250.63,-227.49,-324.93,-323.72,-276.68,-260.01,-186.95,-349.56,-279.64,-317.27,-328.64,-262.61,-278.27,-335.18,-300.07,-265.61,-259.68,-330.79,-236.13,-305.04,-332.33,-234.44,-252.45,-312.97,-371.65,-309.91,-307.02,-232.32,-266.78,-322.69,-316.38,-304.72,-320.79,-346.96,-309.05,-235.98,-274.1,-280.49,-291.49,-316.58,-314.79,-333.81,-283.68,-338.81,-242.19,-317.79,-270.47,-289.68,-271.61,-298.1,-306.12,-241.02,-288.05,-260.01,-318.51,-303.49,-269.16,-294.05,-283.68,-282.22,-330.81,-253.05,-316.93,-298.2,-286.45,-277.68,-329.64,-301.05,-254.74,-291.95,-279.75
8,-300.63,-248.08,-300.63,-269.18,-321.63,-312.84,-226.87,-307.62,-284.96,-300.82,-314.23,-291.22,-229.46,-320.89,-324.63,-316.9,-332.61,-309.57,-316.92,-278.5,-321.5,-312.37,-303.84,-296.48,-288.06,-289.8,-312.32,-280.48,-289.09,-258.93,-250.14,-295.68,-280.77,-320.86,-223.45,-301.27,-333.46,-321.05,-294.79,-273.89,-301.23,-265.07,-223.87,-291.89,-316.25,-326.05,-240.85,-327.41,-276.28,-236.87,-306.7,-290.49,-291.56,-258.36,-235.84,-296.97,-296.42,-255.93,-279.92,-318.0,-350.02,-319.11,-278.27,-308.5,-310.84,-251.23,-278.64,-221.28,-253.2,-242.93,-235.45,-256.99,-268.46,-281.63,-167.12,-286.27,-282.61,-290.63,-232.94,-299.63,-284.42,-500.05,-318.11,-318.05,-301.63,-311.69,-288.94,-271.21,-349.16,-269.5,-261.89,-301.46,-301.96,-316.93,-288.77,-272.1,-309.04,-327.5,-274.97,-271.21,-324.7,-377.56,-307.37,-302.11,-279.91,-299.57,-312.63,-257.08,-276.07,-314.37,-339.71,-272.97,-316.84,-280.62,-301.22,-351.16,-234.34,-280.62,-288.84,-309.63,-309.58,-285.21,-241.44,-230.23,-182.52,-337.65,-309.0,-284.21,-295.84,-278.58,-255.44,-324.93,-239.87,-304.63,-287.96,-214.9,-321.61,-307.59,-233.42,-328.64,-290.56,-306.22,-279.28,-328.02,-293.56,-287.63,-302.84,-264.08,-249.14,-332.33,-262.39,-280.4,-285.02,-371.65,-281.96,-251.12,-260.27,-294.73,-266.79,-260.48,-220.87,-292.84,-319.01,-281.1,-263.93,-302.05,-308.44,-319.44,-316.58,-314.79,-249.96,-311.63,-310.86,-270.14,-289.84,-298.42,-317.63,-299.56,-298.1,-306.12,-268.97,-288.05,-287.96,-318.51,-275.54,-297.11,-322.0,-311.63,-310.17,-330.81,-281.0,-316.93,-270.25,-314.4,-305.63,-273.74,-329.0,-282.69,-319.9,-307.7
9,-276.14,-272.56,-300.63,-293.67,-248.17,-239.38,-251.36,-258.65,-309.44,-300.82,-314.23,-266.73,-253.94,-320.89,-275.66,-243.44,-332.61,-309.57,-341.41,-302.98,-272.53,-312.37,-279.35,-198.54,-288.06,-314.28,-287.84,-280.48,-313.57,-283.41,-274.62,-271.19,-305.26,-247.41,-247.93,-276.79,-308.98,-296.56,-294.79,-298.37,-276.74,-289.56,-248.36,-316.38,-242.8,-301.56,-265.33,-327.41,-300.77,-261.36,-233.24,-290.49,-291.56,-282.84,-260.32,-296.97,-320.91,-280.42,-304.41,-244.54,-350.02,-245.65,-302.76,-259.53,-261.86,-275.72,-303.12,-245.77,-277.69,-267.42,-259.93,-281.47,-292.95,-306.12,-191.6,-286.27,-307.09,-290.63,-257.42,-201.68,-284.42,-500.05,-293.62,-269.07,-252.66,-262.72,-313.43,-295.69,-349.16,-293.98,-286.37,-276.97,-301.96,-292.44,-313.26,-296.59,-309.04,-303.02,-299.45,-295.69,-251.24,-377.56,-307.37,-253.13,-304.4,-299.57,-288.14,-281.56,-300.56,-314.37,-266.26,-297.46,-292.35,-305.11,-301.22,-351.16,-258.83,-305.11,-313.32,-260.66,-285.09,-309.69,-265.93,-254.72,-207.01,-337.65,-260.03,-308.69,-320.32,-303.06,-279.93,-300.44,-264.36,-255.66,-312.44,-239.38,-297.12,-283.1,-257.91,-328.64,-290.56,-257.25,-303.77,-279.05,-293.56,-312.11,-302.84,-288.56,-273.62,-283.36,-286.88,-304.88,-285.02,-371.65,-306.44,-275.6,-284.75,-270.24,-291.27,-284.97,-245.36,-292.84,-319.01,-305.59,-288.42,-253.08,-283.96,-294.96,-292.09,-290.3,-274.45,-262.66,-335.34,-294.63,-314.32,-273.93,-219.68,-275.08,-298.1,-306.12,-293.46,-288.05,-312.44,-318.51,-300.03,-272.62,-273.03,-262.66,-261.2,-330.81,-305.48,-316.93,-294.74,-265.43,-305.63,-298.23,-304.51,-307.17,-270.93,-209.76
