iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,9738.0,147868,9738.0,147868,0.934,_120_126_127_132_133_134_135_136_138_139_140_142_144_145_147_148_149_150_151_152_153_154_155_157_158_160_161_162_163_164_165_166_167_168_169_170_171_172_173_174_175_176_177_178_179_180_181_182_183_184_185_186_187_188_189_190_191_192_193_194_195_196_197_198_199_200_201_202_203_204_205_206_207_208_209_210_211_212_213_214_215_216_217_218_219_220_221_222_223_224_225_226_227_228_229_230_231_232_233_234_235_236_237_238_239_240_241_242_243_244_245_246_247_248_249_250_251_252_253_254_255_256_257_258_259_260_261_262_263_264_265_266_267_268_269_270_271_272_273_274_275_276_277_278_279_280_281_282_283_284_285_286_287_288_289_290_291_292_293_294_295_296_297_298_299_300_301_302_303_304_305_306_307_308_309_310_311_312_313_314_315_316_317_318_319_320_321_322_323_324_325_326_327_328_329_330_331_332_333_334_335_336_337_338_339_340_341_342_343_344_345_346_347_348_349_350_351_352_353_354_355_356_357_358_359_360_361_362_363_364_365_366_367_368_369_370_371_372_373_374_375_376_377_378_379_380_381_382_383_384_385_386_387_388_389_390_391_392_393_394_395_396_397_398_399,
1,-136105.9,127680,9738.0,127680,0.924,,
2,-152674.108,107907,9738.0,107907,0.91,,
3,-77176.612,97054,9738.0,97054,0.9,,
4,-50179.177,83619,9738.0,83619,0.884,,
5,-30602.14,74366,9738.0,74366,0.869,,
6,-21018.167,69174,9738.0,69174,0.859,,
7,2631.343,66266,9738.0,66266,0.853,,
8,15754.575,64444,15754.575,64444,0.756,,
9,22305.462,63730,22305.462,63730,0.65,,
10,25895.089,62832,25895.089,62832,0.588,,
11,28919.056,61300,28919.056,61300,0.528,,
12,31479.322,60306,31479.322,60306,0.478,,
13,33294.706,59880,33294.706,59880,0.444,,
14,33866.167,58963,33866.167,58963,0.426,,
15,35340.845,58071,35340.845,58071,0.391,,
16,36295.663,58443,36295.663,58071,0.375,,
17,36683.478,57916,36683.478,57916,0.367,,
18,37678.946,57097,37678.946,57097,0.34,,
19,38292.783,56574,38292.783,56574,0.323,,
20,38285.33,55820,38292.783,55820,0.314,,
21,38754.01,55443,38754.01,55443,0.301,,
22,39279.836,55386,39279.836,55386,0.291,,
23,39641.907,54954,39641.907,54954,0.279,,
24,39880.669,54398,39880.669,54398,0.267,,
25,40211.05,54040,40211.05,54040,0.256,,
26,40353.563,53934,40353.563,53934,0.252,,
27,40809.951,53696,40809.951,53696,0.24,,
28,40976.004,53339,40976.004,53339,0.232,,
29,41126.896,52846,41126.896,52846,0.222,,
30,41254.765,52736,41254.765,52736,0.218,,
31,41652.898,52486,41652.898,52486,0.206,,
32,41508.423,52301,41652.898,52301,0.204,,
33,41906.731,51790,41906.731,51790,0.191,,
34,41925.035,51939,41925.035,51790,0.19,,
35,41993.684,51449,41993.684,51449,0.184,,
36,42412.627,51507,42412.627,51449,0.176,,
37,42127.05,51080,42412.627,51080,0.17,,
38,42767.974,50816,42767.974,50816,0.158,,
39,42445.763,50976,42767.974,50816,0.158,,
40,42704.627,50590,42767.974,50590,0.155,,
41,42854.417,50754,42854.417,50590,0.153,,
42,42789.217,50655,42854.417,50590,0.153,,
43,42593.923,50392,42854.417,50392,0.15,,
44,43207.501,50357,43207.501,50357,0.142,,
45,42541.682,50140,43207.501,50140,0.138,,
46,43419.443,50025,43419.443,50025,0.132,,
47,42959.334,49965,43419.443,49965,0.131,,
48,43254.033,49607,43419.443,49607,0.125,,
49,43167.009,49538,43419.443,49538,0.124,,
50,43438.621,49043,43438.621,49043,0.114,,
