set j job /0*1599/;
set i machine /0*79/;
parameter c(i,j)/
0. 0 84
0. 1 55
0. 2 7
0. 3 77
0. 4 64
0. 5 107
0. 6 75
0. 7 88
0. 8 26
0. 9 29
0. 10 64
0. 11 48
0. 12 76
0. 13 76
0. 14 97
0. 15 19
0. 16 79
0. 17 35
0. 18 93
0. 19 54
0. 20 61
0. 21 25
0. 22 77
0. 23 64
0. 24 52
0. 25 85
0. 26 15
0. 27 36
0. 28 27
0. 29 48
0. 30 57
0. 31 22
0. 32 47
0. 33 33
0. 34 102
0. 35 85
0. 36 23
0. 37 40
0. 38 7
0. 39 77
0. 40 91
0. 41 35
0. 42 90
0. 43 75
0. 44 80
0. 45 62
0. 46 23
0. 47 15
0. 48 82
0. 49 37
0. 50 50
0. 51 45
0. 52 91
0. 53 44
0. 54 19
0. 55 104
0. 56 112
0. 57 22
0. 58 95
0. 59 39
0. 60 17
0. 61 46
0. 62 108
0. 63 73
0. 64 7
0. 65 85
0. 66 31
0. 67 45
0. 68 66
0. 69 93
0. 70 81
0. 71 91
0. 72 106
0. 73 28
0. 74 73
0. 75 32
0. 76 17
0. 77 61
0. 78 38
0. 79 69
0. 80 51
0. 81 19
0. 82 66
0. 83 32
0. 84 58
0. 85 83
0. 86 86
0. 87 57
0. 88 118
0. 89 75
0. 90 98
0. 91 60
0. 92 89
0. 93 97
0. 94 24
0. 95 101
0. 96 50
0. 97 93
0. 98 41
0. 99 91
0. 100 50
0. 101 20
0. 102 87
0. 103 49
0. 104 50
0. 105 45
0. 106 101
0. 107 56
0. 108 34
0. 109 3
0. 110 32
0. 111 24
0. 112 109
0. 113 90
0. 114 65
0. 115 36
0. 116 35
0. 117 87
0. 118 91
0. 119 69
0. 120 102
0. 121 13
0. 122 47
0. 123 41
0. 124 107
0. 125 97
0. 126 94
0. 127 57
0. 128 39
0. 129 38
0. 130 34
0. 131 85
0. 132 26
0. 133 54
0. 134 54
0. 135 4
0. 136 32
0. 137 60
0. 138 56
0. 139 38
0. 140 32
0. 141 54
0. 142 14
0. 143 57
0. 144 37
0. 145 99
0. 146 88
0. 147 28
0. 148 34
0. 149 115
0. 150 60
0. 151 60
0. 152 74
0. 153 98
0. 154 61
0. 155 60
0. 156 69
0. 157 99
0. 158 101
0. 159 65
0. 160 50
0. 161 74
0. 162 90
0. 163 92
0. 164 60
0. 165 42
0. 166 63
0. 167 25
0. 168 21
0. 169 41
0. 170 15
0. 171 21
0. 172 106
0. 173 72
0. 174 23
0. 175 80
0. 176 50
0. 177 65
0. 178 10
0. 179 99
0. 180 39
0. 181 77
0. 182 71
0. 183 27
0. 184 58
0. 185 41
0. 186 77
0. 187 8
0. 188 107
0. 189 28
0. 190 6
0. 191 84
0. 192 37
0. 193 112
0. 194 83
0. 195 28
0. 196 15
0. 197 23
0. 198 114
0. 199 75
0. 200 95
0. 201 111
0. 202 29
0. 203 48
0. 204 26
0. 205 54
0. 206 56
0. 207 81
0. 208 118
0. 209 108
0. 210 83
0. 211 52
0. 212 109
0. 213 27
0. 214 19
0. 215 39
0. 216 32
0. 217 96
0. 218 103
0. 219 95
0. 220 10
0. 221 89
0. 222 82
0. 223 51
0. 224 86
0. 225 13
0. 226 37
0. 227 64
0. 228 27
0. 229 76
0. 230 97
0. 231 74
0. 232 32
0. 233 67
0. 234 45
0. 235 92
0. 236 98
0. 237 8
0. 238 65
0. 239 102
0. 240 23
0. 241 78
0. 242 12
0. 243 7
0. 244 96
0. 245 24
0. 246 14
0. 247 25
0. 248 89
0. 249 27
0. 250 21
0. 251 63
0. 252 20
0. 253 78
0. 254 96
0. 255 115
0. 256 19
0. 257 39
0. 258 40
0. 259 86
0. 260 26
0. 261 69
0. 262 101
0. 263 92
0. 264 102
0. 265 83
0. 266 46
0. 267 25
0. 268 83
0. 269 81
0. 270 117
0. 271 58
0. 272 49
0. 273 103
0. 274 78
0. 275 17
0. 276 91
0. 277 31
0. 278 3
0. 279 103
0. 280 119
0. 281 96
0. 282 55
0. 283 31
0. 284 97
0. 285 109
0. 286 115
0. 287 98
0. 288 116
0. 289 23
0. 290 8
0. 291 96
0. 292 63
0. 293 31
0. 294 30
0. 295 21
0. 296 30
0. 297 108
0. 298 69
0. 299 69
0. 300 54
0. 301 31
0. 302 30
0. 303 43
0. 304 69
0. 305 103
0. 306 97
0. 307 31
0. 308 39
0. 309 38
0. 310 106
0. 311 11
0. 312 83
0. 313 97
0. 314 76
0. 315 90
0. 316 72
0. 317 109
0. 318 34
0. 319 83
0. 320 86
0. 321 15
0. 322 14
0. 323 30
0. 324 77
0. 325 82
0. 326 19
0. 327 81
0. 328 21
0. 329 24
0. 330 47
0. 331 48
0. 332 42
0. 333 74
0. 334 106
0. 335 45
0. 336 33
0. 337 38
0. 338 37
0. 339 56
0. 340 97
0. 341 56
0. 342 34
0. 343 19
0. 344 82
0. 345 42
0. 346 95
0. 347 107
0. 348 73
0. 349 39
0. 350 50
0. 351 102
0. 352 79
0. 353 98
0. 354 88
0. 355 101
0. 356 43
0. 357 58
0. 358 42
0. 359 32
0. 360 67
0. 361 88
0. 362 4
0. 363 15
0. 364 77
0. 365 82
0. 366 51
0. 367 45
0. 368 104
0. 369 57
0. 370 109
0. 371 46
0. 372 80
0. 373 28
0. 374 103
0. 375 13
0. 376 89
0. 377 75
0. 378 75
0. 379 108
0. 380 23
0. 381 57
0. 382 93
0. 383 6
0. 384 35
0. 385 94
0. 386 51
0. 387 95
0. 388 15
0. 389 30
0. 390 66
0. 391 9
0. 392 41
0. 393 96
0. 394 104
0. 395 102
0. 396 34
0. 397 76
0. 398 94
0. 399 80
0. 400 103
0. 401 46
0. 402 49
0. 403 58
0. 404 59
0. 405 73
0. 406 34
0. 407 95
0. 408 11
0. 409 39
0. 410 98
0. 411 68
0. 412 81
0. 413 98
0. 414 62
0. 415 79
0. 416 32
0. 417 95
0. 418 24
0. 419 53
0. 420 80
0. 421 85
0. 422 34
0. 423 98
0. 424 48
0. 425 93
0. 426 24
0. 427 33
0. 428 110
0. 429 38
0. 430 76
0. 431 82
0. 432 26
0. 433 111
0. 434 55
0. 435 101
0. 436 35
0. 437 83
0. 438 110
0. 439 58
0. 440 74
0. 441 7
0. 442 37
0. 443 100
0. 444 18
0. 445 106
0. 446 21
0. 447 42
0. 448 43
0. 449 72
0. 450 16
0. 451 13
0. 452 79
0. 453 23
0. 454 3
0. 455 23
0. 456 30
0. 457 105
0. 458 94
0. 459 69
0. 460 116
0. 461 63
0. 462 93
0. 463 98
0. 464 83
