iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,18371.0,71529,18371.0,100000,0.816,_197_209_222_235_253_263_283_307_315_332_356_369_373_388_391_416_420_424_438_447_473_487_496_502_504_508_549_571_576_602_615_617_620_621_622_633_654_657_659_679_708_713_714_749_771_789_791_796_803_806_830_837_839_842_849_858_864_866_881_898_916_917_921_925_926_931_945_1010_1011_1017_1024_1030_1046_1054_1071_1079_1101_1102_1113_1134_1140_1169_1170_1213_1221_1236_1242_1271_1312_1324_1347_1353_1383_1385_1390_1392_1407_1432_1448_1476_1510_1512_1526_1552_1554_1577_1583_1589,
1,17933.0,63293,18371.0,63293,0.71,_106_110_119_139_145_166_171_203_239_245_247_268_275_289_303_306_331_335_338_353_355_358_366_371_381_427_461_465_469_482_493_507_510_528_536_553_572_586_595_596_604_614_649_651_658_674_712_720_724_737_768_773_798_879_890_982_992_1028_1135_1147_1163_1207_1211_1228_1253_1256_1265_1274_1280_1292_1299_1322_1327_1364_1365_1378_1382_1412_1426_1429_1438_1450_1478_1487_1490_1518_1530_1547_1570_1575_1578,
2,17456.0,58991,18371.0,58991,0.689,_64_97_101_105_143_170_188_202_256_265_287_324_334_363_370_379_390_428_455_478_481_490_491_521_527_542_547_571_590_592_601_602_623_629_664_673_681_700_706_745_747_770_787_795_809_823_827_860_903_987_993_997_1008_1037_1049_1062_1091_1092_1096_1097_1107_1150_1176_1187_1206_1220_1239_1302_1303_1305_1318_1323_1326_1346_1394_1396_1451_1524_1539_1548_1549_1592,
3,17140.0,57006,18371.0,57006,0.678,_55_67_74_77_192_193_250_252_301_330_337_357_365_385_407_444_452_492_531_544_643_650_679_685_694_716_722_724_731_761_766_777_782_784_811_842_845_876_880_885_891_919_958_971_984_995_1047_1125_1139_1148_1162_1191_1226_1236_1246_1255_1257_1262_1264_1289_1337_1339_1355_1395_1418_1423_1436_1455_1461_1464_1465_1466_1514_1515_1516_1550_1585_1595,
4,16822.0,52721,18371.0,52721,0.652,_182_184_345_350_352_392_396_402_415_441_442_470_486_494_501_505_567_581_612_624_646_660_704_719_727_758_781_790_800_813_864_905_906_910_927_967_968_972_976_994_1019_1058_1087_1095_1109_1116_1159_1168_1195_1206_1261_1263_1285_1288_1319_1331_1340_1341_1389_1415_1421_1430_1435_1449_1452_1485_1519_1558_1561,
5,16634.0,53195,18371.0,52721,0.652,_177_214_291_298_406_495_523_539_543_548_555_557_568_588_625_637_653_685_689_695_708_725_733_742_748_751_754_775_782_788_816_857_873_911_912_923_930_974_1052_1056_1104_1153_1154_1167_1175_1177_1181_1194_1229_1236_1268_1269_1277_1291_1360_1377_1408_1413_1426_1428_1458_1462_1467_1482_1511_1514_1517_1527_1529_1560,
6,16566.0,46429,18371.0,46429,0.604,_137_186_229_240_273_327_438_475_480_491_514_562_605_609_628_644_668_669_717_786_794_799_838_854_856_861_863_908_924_937_938_986_990_1016_1035_1060_1084_1141_1180_1188_1202_1206_1257_1301_1372_1385_1386_1401_1485_1492_1506_1521_1546_1555_1563_1574,
7,16555.0,40194,18371.0,40194,0.543,_347_416_418_466_535_539_543_575_608_726_784_785_793_868_874_949_981_983_1009_1018_1044_1055_1066_1071_1095_1149_1153_1178_1232_1234_1294_1317_1332_1367_1377_1469_1473_1489_1503_1536_1559_1562_1590,
8,16585.0,39726,18371.0,39726,0.538,_506_561_576_610_640_666_686_707_718_825_853_856_862_864_883_909_1024_1026_1050_1064_1069_1094_1132_1140_1146_1184_1259_1277_1287_1290_1298_1335_1379_1488_1501_1509_1514_1558_1563_1568_1571_1599,
9,16624.0,34395,18371.0,34395,0.466,_436_454_532_552_558_578_672_682_696_721_740_782_792_793_947_970_1047_1058_1088_1130_1170_1278_1363_1366_1375_1470_1484_1492_1534_1535_1543,
10,16652.0,26098,18371.0,26098,0.296,_630_738_1005_1018_1165_1185_1249_1259_1271_1313_1371_1540_1542_1571,
11,16689.0,29480,18371.0,26098,0.296,_530_549_662_723_793_849_850_998_1078_1090_1117_1123_1145_1146_1385_1403_1411_1443_1497_1527_1568,
12,16693.0,26153,18371.0,26098,0.296,_671_782_822_828_864_889_911_1120_1133_1165_1196_1317_1416_1514,
13,16723.0,23700,18371.0,23700,0.225,_924_977_1075_1128_1161_1258_1296_1374_1598,
14,16752.0,23756,18371.0,23700,0.225,_517_1122_1174_1255_1309_1356_1537_1582_1594,
15,16778.0,25108,18371.0,23700,0.225,_515_597_698_871_1061_1063_1068_1169_1196_1249_1329_1558,
16,16776.0,23206,18371.0,23206,0.208,_865_1120_1189_1479_1580_1581_1586_1593,
17,16799.0,23673,18371.0,23206,0.208,_434_759_760_762_943_1063_1137_1209_1485,
18,16817.0,22268,18371.0,22268,0.175,_856_1190_1258_1537_1567_1589,
19,16850.0,22306,18371.0,22268,0.175,_691_783_1120_1161_1169_1580,
20,16842.0,20754,18371.0,20754,0.115,_1567_1581_1587,
21,16869.0,20819,18371.0,20754,0.115,_1377_1385_1504,
22,16873.0,19760,18371.0,19760,0.07,_1169,
23,16875.0,19750,18371.0,19750,0.07,_1580,
24,16880.0,20802,18371.0,19750,0.07,_1354_1540_1589,
25,16884.0,20785,18371.0,19750,0.07,_1328_1444_1527,
26,16898.0,20259,18371.0,19750,0.07,_1463_1587,
27,16908.0,19759,18371.0,19750,0.07,_1489,
28,16902.0,20294,18371.0,19750,0.07,_1527_1580,
29,16916.0,22678,18371.0,19750,0.07,_941_943_947_1249_1418_1457_1589,
30,16899.0,22179,18371.0,19750,0.07,_888_1169_1190_1307_1384_1587,
31,16903.0,20742,18371.0,19750,0.07,_698_1012_1214,
32,16903.0,21237,18371.0,19750,0.07,_793_832_1258_1463,
33,16892.0,23162,18371.0,19750,0.07,_195_652_756_1112_1241_1397_1480_1591,
34,16872.0,20763,18371.0,19750,0.07,_1143_1254_1361,
35,16834.0,19276,18371.0,19276,0.047,,
36,16832.0,78920,18371.0,19276,0.047,_1295_1297_1308_1310_1311_1312_1314_1315_1320_1330_1334_1336_1338_1342_1343_1344_1345_1349_1350_1351_1352_1353_1354_1357_1358_1359_1361_1362_1368_1369_1370_1373_1374_1381_1387_1388_1391_1393_1398_1399_1400_1402_1404_1405_1406_1409_1410_1414_1419_1420_1424_1425_1431_1433_1434_1437_1439_1440_1441_1442_1445_1446_1447_1453_1454_1456_1459_1460_1471_1472_1474_1475_1477_1480_1481_1483_1486_1491_1493_1494_1495_1496_1498_1499_1500_1502_1505_1507_1508_1510_1520_1522_1523_1526_1528_1532_1533_1537_1538_1541_1544_1545_1551_1552_1553_1554_1556_1557_1564_1565_1566_1569_1572_1573_1576_1579_1580_1584_1588_1589_1591_1597,
37,18056.0,43847,18371.0,19276,0.047,_1131_1143_1144_1182_1193_1200_1204_1214_1215_1219_1223_1226_1230_1233_1273_1276_1282_1283_1293_1315_1317_1321_1330_1342_1345_1354_1357_1359_1361_1362_1368_1373_1376_1419_1441_1446_1456_1480_1481_1491_1499_1500_1512_1537_1544_1545_1553_1573_1580_1591,
38,18352.0,51878,18371.0,19276,0.047,_404_437_458_499_523_570_578_584_599_604_703_718_732_744_750_821_860_867_871_928_974_980_1006_1008_1016_1031_1042_1045_1128_1136_1138_1150_1171_1177_1207_1237_1244_1248_1263_1266_1270_1277_1289_1290_1340_1355_1369_1370_1378_1388_1399_1402_1404_1405_1406_1407_1434_1440_1451_1483_1487_1495_1558_1563_1565_1576_1588,
39,18421.0,36135,18421.0,19276,0.044,_146_170_192_209_212_303_308_333_369_373_405_516_552_581_586_748_784_792_831_859_869_900_952_976_1062_1079_1126_1236_1254_1329_1377_1396_1415_1555_1577,
40,18354.0,28269,18421.0,19276,0.044,_651_714_724_749_898_1004_1007_1124_1153_1213_1255_1369_1464_1469_1498_1547_1589_1592_1598,
41,18268.0,21052,18421.0,19276,0.044,_881_976_1186_1455,
42,18196.0,19533,18421.0,19276,0.044,_1449,
43,18173.0,19513,18421.0,19276,0.044,_1448,
44,18171.0,19047,18421.0,19047,0.033,,
45,18178.0,37162,18421.0,19047,0.033,_1380_1387_1401_1409_1414_1415_1423_1430_1432_1445_1447_1449_1453_1455_1460_1464_1474_1477_1485_1486_1492_1494_1507_1515_1520_1522_1523_1538_1541_1549_1565_1566_1572_1580_1597_1598_1599,
46,18606.0,20576,18606.0,19047,0.023,_1355_1462_1487,
47,18604.0,20065,18606.0,19047,0.023,_976_1396,
48,18625.0,19483,18625.0,19047,0.022,_1318,
49,18607.0,19394,18625.0,19047,0.022,_1274,
50,18624.0,19413,18625.0,19047,0.022,_586,
51,18609.0,18939,18625.0,18939,0.017,,
52,18607.0,24064,18625.0,18939,0.017,_1429_1456_1458_1480_1531_1547_1555_1556_1557_1598,
53,18675.0,20004,18675.0,18939,0.014,_1221_1335,
54,18662.0,19375,18675.0,18939,0.014,_1458,
55,18673.0,18935,18675.0,18935,0.014,,
56,18667.0,18944,18675.0,18935,0.014,,
57,18694.0,18904,18694.0,18904,0.011,,
58,18694.0,18960,18694.0,18904,0.011,,
59,18697.0,19468,18697.0,18904,0.011,_1570,
60,18698.0,18875,18698.0,18875,0.009,,
Running time: 88.68 sec
