set j job /0*199/;
set i machine /0*9/;
parameter c(i,j)/
0. 0 15
0. 1 36
0. 2 26
0. 3 11
0. 4 14
0. 5 20
0. 6 26
0. 7 24
0. 8 24
0. 9 33
0. 10 21
0. 11 31
0. 12 22
0. 13 33
0. 14 46
0. 15 30
0. 16 39
0. 17 10
0. 18 19
0. 19 43
0. 20 38
0. 21 17
0. 22 40
0. 23 46
0. 24 42
0. 25 18
0. 26 41
0. 27 32
0. 28 36
0. 29 18
0. 30 45
0. 31 34
0. 32 45
0. 33 24
0. 34 38
0. 35 35
0. 36 44
0. 37 28
0. 38 33
0. 39 35
0. 40 35
0. 41 38
0. 42 27
0. 43 43
0. 44 19
0. 45 19
0. 46 40
0. 47 27
0. 48 16
0. 49 39
0. 50 46
0. 51 19
0. 52 22
0. 53 41
0. 54 18
0. 55 22
0. 56 31
0. 57 11
0. 58 39
0. 59 30
0. 60 38
0. 61 34
0. 62 39
0. 63 39
0. 64 31
0. 65 22
0. 66 35
0. 67 15
0. 68 16
0. 69 48
0. 70 14
0. 71 19
0. 72 43
0. 73 45
0. 74 30
0. 75 27
0. 76 12
0. 77 42
0. 78 47
0. 79 37
0. 80 36
0. 81 27
0. 82 34
0. 83 31
0. 84 11
0. 85 47
0. 86 26
0. 87 49
0. 88 37
0. 89 26
0. 90 21
0. 91 12
0. 92 17
0. 93 43
0. 94 42
0. 95 43
0. 96 26
0. 97 24
0. 98 50
0. 99 11
0. 100 33
0. 101 30
0. 102 16
0. 103 26
0. 104 39
0. 105 18
0. 106 38
0. 107 20
0. 108 14
0. 109 14
0. 110 26
0. 111 43
0. 112 15
0. 113 20
0. 114 37
0. 115 42
0. 116 42
0. 117 26
0. 118 43
0. 119 29
0. 120 17
0. 121 17
0. 122 40
0. 123 20
0. 124 25
0. 125 20
0. 126 45
0. 127 24
0. 128 17
0. 129 47
0. 130 38
0. 131 12
0. 132 26
0. 133 47
0. 134 30
0. 135 14
0. 136 29
0. 137 23
0. 138 23
0. 139 27
0. 140 30
0. 141 13
0. 142 38
0. 143 12
0. 144 11
0. 145 42
0. 146 34
0. 147 23
0. 148 21
0. 149 49
0. 150 29
0. 151 14
0. 152 25
0. 153 39
0. 154 29
0. 155 21
0. 156 22
0. 157 22
0. 158 19
0. 159 25
0. 160 46
0. 161 42
0. 162 42
0. 163 13
0. 164 41
0. 165 47
0. 166 29
0. 167 50
0. 168 32
0. 169 22
0. 170 42
0. 171 21
0. 172 20
0. 173 32
0. 174 49
0. 175 26
0. 176 50
0. 177 15
0. 178 47
0. 179 38
0. 180 13
0. 181 25
0. 182 13
0. 183 46
0. 184 46
0. 185 43
0. 186 46
0. 187 36
0. 188 46
0. 189 20
0. 190 45
0. 191 40
0. 192 47
0. 193 22
0. 194 22
0. 195 21
0. 196 38
0. 197 17
0. 198 12
0. 199 27
1. 0 42
1. 1 37
1. 2 34
1. 3 25
1. 4 17
1. 5 25
1. 6 46
1. 7 30
1. 8 11
1. 9 43
1. 10 20
1. 11 34
1. 12 36
1. 13 20
1. 14 44
1. 15 34
1. 16 39
1. 17 42
1. 18 32
1. 19 10
1. 20 47
1. 21 28
1. 22 20
1. 23 10
1. 24 47
1. 25 18
1. 26 29
1. 27 49
1. 28 10
1. 29 27
1. 30 42
1. 31 32
1. 32 25
1. 33 29
1. 34 23
1. 35 31
1. 36 10
1. 37 23
1. 38 43
1. 39 42
1. 40 33
1. 41 43
1. 42 25
1. 43 11
1. 44 19
1. 45 23
1. 46 36
1. 47 36
1. 48 19
1. 49 24
1. 50 13
1. 51 20
1. 52 49
1. 53 15
1. 54 31
1. 55 27
1. 56 50
1. 57 40
1. 58 33
1. 59 40
1. 60 27
1. 61 21
1. 62 43
1. 63 16
1. 64 42
1. 65 16
1. 66 37
1. 67 39
1. 68 18
1. 69 16
1. 70 37
1. 71 26
1. 72 23
1. 73 36
1. 74 14
1. 75 16
1. 76 47
1. 77 17
1. 78 45
1. 79 20
1. 80 12
1. 81 39
1. 82 18
1. 83 31
1. 84 29
1. 85 34
1. 86 25
1. 87 50
1. 88 30
1. 89 36
1. 90 49
1. 91 26
1. 92 28
1. 93 23
1. 94 44
1. 95 42
1. 96 46
1. 97 38
1. 98 25
1. 99 17
1. 100 16
1. 101 34
1. 102 47
1. 103 16
1. 104 24
1. 105 18
1. 106 24
1. 107 26
1. 108 38
1. 109 26
1. 110 34
1. 111 21
1. 112 22
1. 113 33
1. 114 42
1. 115 14
1. 116 40
1. 117 10
1. 118 14
1. 119 25
1. 120 18
1. 121 12
1. 122 15
1. 123 48
1. 124 30
1. 125 17
1. 126 19
1. 127 38
1. 128 46
1. 129 30
1. 130 24
1. 131 24
1. 132 13
1. 133 24
1. 134 38
1. 135 34
1. 136 13
1. 137 48
1. 138 16
1. 139 25
1. 140 24
1. 141 33
1. 142 27
1. 143 25
1. 144 21
1. 145 14
1. 146 38
1. 147 33
1. 148 46
1. 149 33
1. 150 37
1. 151 11
1. 152 17
1. 153 36
1. 154 36
1. 155 35
1. 156 40
1. 157 26
1. 158 45
1. 159 46
1. 160 23
1. 161 28
1. 162 31
1. 163 46
1. 164 11
1. 165 13
1. 166 38
1. 167 12
1. 168 19
1. 169 39
1. 170 34
1. 171 47
1. 172 30
1. 173 19
1. 174 33
1. 175 46
1. 176 39
1. 177 46
1. 178 50
1. 179 38
1. 180 48
1. 181 28
1. 182 30
1. 183 13
1. 184 44
1. 185 31
1. 186 16
1. 187 44
1. 188 20
1. 189 28
1. 190 21
1. 191 10
1. 192 14
1. 193 48
1. 194 50
1. 195 36
1. 196 48
1. 197 26
1. 198 17
1. 199 30
2. 0 48
2. 1 46
2. 2 47
2. 3 13
2. 4 37
2. 5 46
2. 6 44
2. 7 43
2. 8 37
2. 9 12
2. 10 39
2. 11 29
2. 12 37
2. 13 39
2. 14 37
2. 15 27
2. 16 50
2. 17 20
2. 18 27
2. 19 22
2. 20 49
2. 21 45
2. 22 33
2. 23 31
2. 24 27
2. 25 40
2. 26 45
2. 27 41
2. 28 29
2. 29 49
2. 30 12
2. 31 36
2. 32 34
2. 33 21
2. 34 26
2. 35 15
2. 36 17
2. 37 50
2. 38 37
2. 39 50
2. 40 33
2. 41 16
2. 42 14
2. 43 13
2. 44 40
2. 45 30
2. 46 47
2. 47 33
2. 48 39
2. 49 47
2. 50 21
2. 51 46
2. 52 35
2. 53 12
2. 54 29
2. 55 31
2. 56 46
2. 57 17
2. 58 26
2. 59 32
2. 60 21
2. 61 22
2. 62 42
2. 63 49
2. 64 11
2. 65 17
2. 66 27
2. 67 34
2. 68 17
2. 69 49
2. 70 10
2. 71 45
2. 72 15
2. 73 18
2. 74 28
2. 75 49
2. 76 38
2. 77 44
2. 78 29
2. 79 45
2. 80 29
2. 81 11
2. 82 37
2. 83 39
2. 84 42
2. 85 30
2. 86 20
2. 87 46
2. 88 26
2. 89 10
2. 90 49
2. 91 31
2. 92 42
2. 93 49
2. 94 28
2. 95 32
2. 96 25
2. 97 22
2. 98 31
2. 99 16
2. 100 38
2. 101 20
2. 102 30
2. 103 36
2. 104 29
2. 105 39
2. 106 14
2. 107 41
2. 108 45
2. 109 41
2. 110 18
2. 111 22
2. 112 13
2. 113 33
2. 114 36
2. 115 13
2. 116 48
2. 117 32
2. 118 43
2. 119 16
2. 120 19
2. 121 30
2. 122 48
2. 123 28
2. 124 19
2. 125 28
2. 126 38
2. 127 23
2. 128 14
2. 129 48
2. 130 18
2. 131 42
2. 132 34
2. 133 19
2. 134 22
2. 135 22
2. 136 10
2. 137 35
2. 138 35
2. 139 25
2. 140 28
2. 141 20
2. 142 34
2. 143 36
2. 144 37
2. 145 10
2. 146 22
2. 147 32
2. 148 23
2. 149 33
2. 150 35
2. 151 37
2. 152 49
2. 153 21
2. 154 46
2. 155 21
2. 156 41
2. 157 21
2. 158 42
2. 159 46
2. 160 50
2. 161 39
2. 162 18
2. 163 34
2. 164 34
2. 165 18
2. 166 18
2. 167 28
2. 168 30
2. 169 26
2. 170 30
2. 171 43
2. 172 30
2. 173 22
2. 174 37
2. 175 22
2. 176 39
2. 177 20
2. 178 46
2. 179 45
2. 180 14
2. 181 47
2. 182 41
2. 183 25
2. 184 33
2. 185 34
2. 186 27
2. 187 20
2. 188 24
2. 189 44
2. 190 33
2. 191 31
2. 192 20
2. 193 44
2. 194 21
2. 195 50
2. 196 18
2. 197 31
2. 198 33
2. 199 29
3. 0 14
3. 1 49
3. 2 27
3. 3 27
3. 4 45
3. 5 44
3. 6 13
3. 7 30
3. 8 14
3. 9 39
3. 10 39
3. 11 10
3. 12 19
3. 13 44
3. 14 47
3. 15 11
3. 16 24
3. 17 11
3. 18 21
3. 19 39
3. 20 41
3. 21 34
3. 22 30
3. 23 21
3. 24 24
3. 25 48
3. 26 21
3. 27 31
3. 28 44
3. 29 29
3. 30 25
3. 31 28
3. 32 21
3. 33 35
3. 34 17
3. 35 40
3. 36 22
3. 37 39
3. 38 13
3. 39 12
3. 40 49
3. 41 21
3. 42 17
3. 43 18
3. 44 30
3. 45 37
3. 46 23
3. 47 13
3. 48 48
3. 49 39
3. 50 18
3. 51 24
3. 52 38
3. 53 47
3. 54 34
3. 55 47
3. 56 16
3. 57 13
3. 58 16
3. 59 10
3. 60 40
3. 61 21
3. 62 17
3. 63 17
3. 64 43
3. 65 21
3. 66 34
3. 67 28
3. 68 25
3. 69 44
3. 70 31
3. 71 37
3. 72 43
3. 73 19
3. 74 42
3. 75 45
3. 76 34
3. 77 34
3. 78 46
3. 79 38
3. 80 22
3. 81 18
3. 82 16
3. 83 49
3. 84 34
3. 85 15
3. 86 31
3. 87 45
3. 88 44
3. 89 45
3. 90 49
3. 91 31
3. 92 50
3. 93 17
3. 94 16
3. 95 18
3. 96 46
3. 97 18
3. 98 36
3. 99 32
3. 100 30
3. 101 12
3. 102 42
3. 103 33
3. 104 32
3. 105 26
3. 106 16
3. 107 33
3. 108 10
3. 109 44
3. 110 10
3. 111 40
