set j job /0*399/;
set i machine /0*39/;
parameter c(i,j)/
0. 0 82
0. 1 132
0. 2 996
0. 3 110
0. 4 136
0. 5 32
0. 6 119
0. 7 63
0. 8 330
0. 9 996
0. 10 141
0. 11 194
0. 12 63
0. 13 101
0. 14 49
0. 15 499
0. 16 81
0. 17 241
0. 18 55
0. 19 199
0. 20 116
0. 21 498
0. 22 74
0. 23 117
0. 24 197
0. 25 50
0. 26 993
0. 27 331
0. 28 328
0. 29 243
0. 30 165
0. 31 991
0. 32 195
0. 33 241
0. 34 14
0. 35 87
0. 36 494
0. 37 248
0. 38 993
0. 39 92
0. 40 57
0. 41 498
0. 42 72
0. 43 82
0. 44 90
0. 45 103
0. 46 994
0. 47 996
0. 48 70
0. 49 326
0. 50 141
0. 51 193
0. 52 61
0. 53 244
0. 54 495
0. 55 31
0. 56 33
0. 57 990
0. 58 42
0. 59 197
0. 60 994
0. 61 163
0. 62 11
0. 63 122
0. 64 995
0. 65 67
0. 66 497
0. 67 164
0. 68 96
0. 69 68
0. 70 65
0. 71 68
0. 72 37
0. 73 496
0. 74 108
0. 75 326
0. 76 995
0. 77 118
0. 78 332
0. 79 132
0. 80 198
0. 81 990
0. 82 80
0. 83 323
0. 84 158
0. 85 48
0. 86 61
0. 87 134
0. 88 23
0. 89 64
0. 90 41
0. 91 161
0. 92 60
0. 93 22
0. 94 327
0. 95 48
0. 96 197
0. 97 48
0. 98 246
0. 99 71
0. 100 242
0. 101 991
0. 102 52
0. 103 157
0. 104 196
0. 105 323
0. 106 39
0. 107 102
0. 108 246
0. 109 995
0. 110 241
0. 111 493
0. 112 22
0. 113 74
0. 114 97
0. 115 324
0. 116 323
0. 117 46
0. 118 38
0. 119 140
0. 120 26
0. 121 996
0. 122 192
0. 123 200
0. 124 24
0. 125 45
0. 126 36
0. 127 120
0. 128 248
0. 129 246
0. 130 245
0. 131 65
0. 132 498
0. 133 121
0. 134 198
0. 135 995
0. 136 323
0. 137 162
0. 138 138
0. 139 248
0. 140 332
0. 141 190
0. 142 997
0. 143 110
0. 144 329
0. 145 50
0. 146 73
0. 147 493
0. 148 193
0. 149 14
0. 150 116
0. 151 135
0. 152 67
0. 153 47
0. 154 101
0. 155 156
0. 156 101
0. 157 53
0. 158 27
0. 159 122
0. 160 240
0. 161 80
0. 162 50
0. 163 73
0. 164 137
0. 165 197
0. 166 163
0. 167 326
0. 168 991
0. 169 330
0. 170 993
0. 171 324
0. 172 15
0. 173 105
0. 174 491
0. 175 67
0. 176 195
0. 177 102
0. 178 998
0. 179 44
0. 180 327
0. 181 60
0. 182 84
0. 183 492
0. 184 115
0. 185 195
0. 186 67
0. 187 998
0. 188 19
0. 189 991
0. 190 994
0. 191 51
0. 192 249
0. 193 24
0. 194 100
0. 195 996
0. 196 998
0. 197 330
0. 198 23
0. 199 67
0. 200 34
0. 201 28
0. 202 495
0. 203 246
0. 204 326
0. 205 193
0. 206 165
0. 207 68
0. 208 16
0. 209 21
0. 210 52
0. 211 165
0. 212 28
0. 213 323
0. 214 496
0. 215 192
0. 216 497
0. 217 30
0. 218 47
0. 219 51
0. 220 997
0. 221 55
0. 222 48
0. 223 134
0. 224 81
0. 225 994
0. 226 326
0. 227 140
0. 228 997
0. 229 90
0. 230 46
0. 231 121
0. 232 332
0. 233 106
0. 234 160
0. 235 51
0. 236 39
0. 237 997
0. 238 118
0. 239 52
0. 240 499
0. 241 80
0. 242 995
0. 243 993
0. 244 46
0. 245 329
0. 246 992
0. 247 323
0. 248 60
0. 249 323
0. 250 999
