set j job /0*399/;
set i machine /0*39/;
parameter c(i,j)/
0. 0 39
0. 1 50
0. 2 24
0. 3 14
0. 4 33
0. 5 27
0. 6 32
0. 7 20
0. 8 20
0. 9 26
0. 10 10
0. 11 33
0. 12 41
0. 13 48
0. 14 45
0. 15 13
0. 16 17
0. 17 43
0. 18 37
0. 19 13
0. 20 44
0. 21 16
0. 22 14
0. 23 40
0. 24 20
0. 25 15
0. 26 35
0. 27 18
0. 28 30
0. 29 34
0. 30 11
0. 31 44
0. 32 28
0. 33 43
0. 34 39
0. 35 22
0. 36 32
0. 37 15
0. 38 35
0. 39 39
0. 40 43
0. 41 15
0. 42 24
0. 43 42
0. 44 48
0. 45 39
0. 46 31
0. 47 24
0. 48 32
0. 49 37
0. 50 12
0. 51 37
0. 52 47
0. 53 31
0. 54 26
0. 55 32
0. 56 28
0. 57 48
0. 58 12
0. 59 19
0. 60 31
0. 61 21
0. 62 46
0. 63 20
0. 64 27
0. 65 22
0. 66 19
0. 67 16
0. 68 24
0. 69 41
0. 70 31
0. 71 20
0. 72 23
0. 73 22
0. 74 19
0. 75 35
0. 76 30
0. 77 37
0. 78 12
0. 79 50
0. 80 16
0. 81 50
0. 82 49
0. 83 50
0. 84 41
0. 85 38
0. 86 11
0. 87 39
0. 88 22
0. 89 35
0. 90 15
0. 91 27
0. 92 18
0. 93 43
0. 94 32
0. 95 47
0. 96 20
0. 97 37
0. 98 24
0. 99 10
0. 100 41
0. 101 46
0. 102 22
0. 103 46
0. 104 24
0. 105 48
0. 106 13
0. 107 45
0. 108 24
0. 109 28
0. 110 43
0. 111 38
0. 112 47
0. 113 15
0. 114 20
0. 115 43
0. 116 49
0. 117 45
0. 118 15
0. 119 16
0. 120 36
0. 121 26
0. 122 41
0. 123 10
0. 124 20
0. 125 29
0. 126 27
0. 127 28
0. 128 17
0. 129 25
0. 130 29
0. 131 11
0. 132 17
0. 133 23
0. 134 15
0. 135 29
0. 136 49
0. 137 25
0. 138 25
0. 139 16
0. 140 11
0. 141 50
0. 142 20
0. 143 10
0. 144 23
0. 145 41
0. 146 50
0. 147 38
0. 148 37
0. 149 31
0. 150 45
0. 151 37
0. 152 45
0. 153 41
0. 154 50
0. 155 50
0. 156 49
0. 157 43
0. 158 47
0. 159 21
0. 160 50
0. 161 22
0. 162 17
0. 163 20
0. 164 29
0. 165 22
0. 166 18
0. 167 36
0. 168 46
0. 169 19
0. 170 36
0. 171 46
0. 172 34
0. 173 32
0. 174 43
0. 175 22
0. 176 29
0. 177 45
0. 178 16
0. 179 11
0. 180 33
0. 181 31
0. 182 30
0. 183 40
0. 184 46
0. 185 30
0. 186 43
0. 187 18
0. 188 15
0. 189 43
0. 190 33
0. 191 38
0. 192 10
0. 193 31
0. 194 10
0. 195 26
0. 196 16
0. 197 20
0. 198 45
0. 199 44
0. 200 22
0. 201 31
0. 202 30
0. 203 25
0. 204 36
0. 205 36
0. 206 13
0. 207 39
0. 208 50
0. 209 39
0. 210 48
0. 211 11
0. 212 47
0. 213 50
0. 214 24
0. 215 41
0. 216 22
0. 217 40
0. 218 28
0. 219 22
0. 220 18
0. 221 36
0. 222 49
0. 223 40
0. 224 17
0. 225 31
0. 226 35
0. 227 14
0. 228 20
0. 229 50
0. 230 25
0. 231 25
0. 232 12
0. 233 28
0. 234 33
0. 235 35
0. 236 24
0. 237 18
0. 238 36
0. 239 20
0. 240 11
0. 241 47
0. 242 28
0. 243 38
0. 244 32
0. 245 26
0. 246 42
0. 247 47
0. 248 15
0. 249 47
0. 250 11
0. 251 42
0. 252 15
0. 253 44
0. 254 39
0. 255 22
0. 256 48
0. 257 11
0. 258 39
0. 259 43
0. 260 25
0. 261 35
0. 262 17
0. 263 21
0. 264 30
0. 265 37
0. 266 35
0. 267 30
0. 268 29
0. 269 26
0. 270 16
0. 271 36
0. 272 25
0. 273 26
0. 274 49
0. 275 44
0. 276 43
0. 277 30
0. 278 19
0. 279 17
0. 280 11
0. 281 41
0. 282 45
0. 283 46
0. 284 27
0. 285 21
0. 286 32
0. 287 12
0. 288 23
0. 289 16
0. 290 14
0. 291 39
0. 292 37
0. 293 34
0. 294 41
0. 295 29
0. 296 32
0. 297 11
0. 298 26
0. 299 39
0. 300 23
0. 301 39
0. 302 24
0. 303 31
0. 304 24
0. 305 25
0. 306 42
0. 307 15
0. 308 39
0. 309 25
0. 310 17
0. 311 24
0. 312 18
0. 313 24
0. 314 19
0. 315 39
0. 316 17
0. 317 12
0. 318 18
0. 319 31
0. 320 49
0. 321 20
0. 322 34
0. 323 45
0. 324 46
0. 325 34
0. 326 35
0. 327 37
0. 328 38
0. 329 42
0. 330 43
0. 331 41
0. 332 41
0. 333 50
0. 334 12
0. 335 22
0. 336 43
0. 337 26
0. 338 21
0. 339 50
0. 340 39
0. 341 27
0. 342 19
0. 343 12
0. 344 27
0. 345 10
0. 346 30
0. 347 17
0. 348 11
0. 349 39
0. 350 32
0. 351 11
0. 352 50
0. 353 11
0. 354 12
0. 355 15
0. 356 23
0. 357 40
0. 358 25
0. 359 25
0. 360 49
0. 361 28
0. 362 39
0. 363 49
0. 364 20
0. 365 23
0. 366 15
0. 367 17
0. 368 17
0. 369 22
0. 370 45
0. 371 38
0. 372 47
0. 373 24
0. 374 49
0. 375 39
0. 376 11
0. 377 29
0. 378 16
0. 379 10
0. 380 20
0. 381 50
0. 382 27
0. 383 38
0. 384 14
0. 385 30
0. 386 30
0. 387 17
0. 388 43
0. 389 23
0. 390 36
0. 391 47
0. 392 10
0. 393 43
0. 394 14
0. 395 26
0. 396 40
0. 397 17
0. 398 28
0. 399 19
1. 0 31
1. 1 21
1. 2 11
1. 3 23
1. 4 47
1. 5 16
1. 6 13
1. 7 34
1. 8 48
1. 9 38
1. 10 38
1. 11 38
1. 12 32
1. 13 49
1. 14 43
1. 15 28
1. 16 35
1. 17 49
1. 18 47
1. 19 29
1. 20 42
1. 21 11
1. 22 17
1. 23 29
1. 24 49
1. 25 13
1. 26 11
1. 27 12
1. 28 43
1. 29 21
1. 30 11
1. 31 21
1. 32 23
1. 33 41
1. 34 23
1. 35 40
1. 36 49
1. 37 16
1. 38 23
1. 39 38
1. 40 32
1. 41 50
1. 42 37
1. 43 34
1. 44 21
1. 45 13
1. 46 40
1. 47 12
1. 48 26
1. 49 12
1. 50 26
1. 51 23
1. 52 18
1. 53 46
1. 54 40
1. 55 49
1. 56 34
1. 57 38
1. 58 34
1. 59 36
1. 60 33
1. 61 39
1. 62 47
1. 63 49
1. 64 41
1. 65 33
1. 66 26
1. 67 38
1. 68 42
1. 69 11
1. 70 32
1. 71 46
1. 72 46
1. 73 50
1. 74 39
1. 75 45
1. 76 25
1. 77 12
1. 78 20
1. 79 14
1. 80 43
1. 81 40
1. 82 13
1. 83 44
1. 84 36
1. 85 16
1. 86 17
1. 87 17
1. 88 18
1. 89 27
1. 90 48
1. 91 39
1. 92 39
1. 93 44
1. 94 18
1. 95 43
1. 96 32
1. 97 43
1. 98 46
1. 99 35
1. 100 39
1. 101 39
1. 102 33
1. 103 46
1. 104 33
1. 105 34
1. 106 31
1. 107 29
1. 108 20
1. 109 46
1. 110 30
1. 111 48
1. 112 45
1. 113 20
1. 114 18
1. 115 47
1. 116 16
1. 117 28
1. 118 26
1. 119 38
1. 120 35
1. 121 24
1. 122 21
1. 123 37
1. 124 29
1. 125 24
1. 126 13
1. 127 12
1. 128 45
1. 129 46
1. 130 33
1. 131 47
1. 132 35
1. 133 29
1. 134 23
1. 135 16
1. 136 39
1. 137 12
1. 138 45
1. 139 17
1. 140 49
1. 141 49
1. 142 37
1. 143 41
1. 144 12
1. 145 17
1. 146 10
1. 147 23
1. 148 29
1. 149 38
1. 150 24
1. 151 47
1. 152 22
1. 153 46
1. 154 48
1. 155 37
1. 156 37
1. 157 20
1. 158 41
1. 159 44
1. 160 33
1. 161 31
1. 162 18
1. 163 37
1. 164 50
1. 165 46
1. 166 45
1. 167 10
1. 168 12
1. 169 49
1. 170 32
1. 171 34
1. 172 14
1. 173 46
1. 174 11
1. 175 33
1. 176 30
1. 177 27
1. 178 44
1. 179 33
1. 180 41
1. 181 15
1. 182 13
1. 183 11
1. 184 18
1. 185 40
1. 186 20
1. 187 39
1. 188 37
1. 189 45
1. 190 32
1. 191 11
1. 192 12
1. 193 41
1. 194 38
1. 195 45
1. 196 42
1. 197 45
1. 198 19
1. 199 31
1. 200 43
1. 201 16
1. 202 28
1. 203 15
1. 204 43
1. 205 38
1. 206 49
1. 207 18
1. 208 45
1. 209 16
1. 210 13
1. 211 10
1. 212 44
1. 213 21
1. 214 38
1. 215 13
1. 216 47
1. 217 48
1. 218 35
1. 219 36
1. 220 26
1. 221 42
1. 222 42
1. 223 25
1. 224 19
1. 225 50
1. 226 49
1. 227 19
1. 228 35
1. 229 33
1. 230 30
1. 231 37
1. 232 45
1. 233 43
1. 234 32
1. 235 49
1. 236 43
1. 237 35
1. 238 41
1. 239 21
1. 240 24
1. 241 45
1. 242 19
1. 243 44
1. 244 13
1. 245 11
1. 246 23
1. 247 46
1. 248 31
1. 249 42
1. 250 32
1. 251 11
1. 252 24
1. 253 50
1. 254 48
1. 255 27
1. 256 34
1. 257 42
1. 258 50
1. 259 25
1. 260 35
1. 261 32
1. 262 47
1. 263 17
1. 264 33
1. 265 27
1. 266 42
1. 267 16
1. 268 25
1. 269 20
1. 270 49
1. 271 20
1. 272 40
1. 273 26
1. 274 42
1. 275 10
1. 276 25
1. 277 33
1. 278 18
1. 279 14
1. 280 38
1. 281 50
1. 282 31
1. 283 24
1. 284 34
1. 285 37
1. 286 28
1. 287 30
1. 288 20
1. 289 19
1. 290 44
1. 291 37
1. 292 28
1. 293 35
1. 294 38
1. 295 34
1. 296 46
1. 297 42
1. 298 22
1. 299 31
1. 300 23
1. 301 31
1. 302 11
1. 303 24
1. 304 27
1. 305 47
1. 306 23
1. 307 24
1. 308 18
1. 309 24
1. 310 34
1. 311 17
1. 312 38
1. 313 28
1. 314 18
1. 315 43
1. 316 40
1. 317 28
1. 318 45
1. 319 41
1. 320 42
1. 321 31
1. 322 34
1. 323 23
1. 324 26
1. 325 47
1. 326 16
1. 327 20
1. 328 25
1. 329 12
1. 330 17
1. 331 40
1. 332 13
1. 333 37
1. 334 33
1. 335 36
1. 336 20
1. 337 43
1. 338 30
1. 339 27
1. 340 35
1. 341 16
1. 342 45
1. 343 25
1. 344 21
1. 345 30
1. 346 18
1. 347 30
1. 348 49
1. 349 17
1. 350 42
1. 351 18
1. 352 26
1. 353 23
1. 354 29
1. 355 23
1. 356 22
1. 357 47
1. 358 38
1. 359 25
1. 360 12
1. 361 36
1. 362 35
1. 363 20
1. 364 34
1. 365 17
1. 366 18
1. 367 11
1. 368 40
1. 369 45
1. 370 10
1. 371 38
1. 372 18
1. 373 15
1. 374 25
1. 375 42
1. 376 45
1. 377 37
1. 378 21
1. 379 22
1. 380 10
1. 381 12
1. 382 47
1. 383 34
1. 384 45
1. 385 31
1. 386 39
1. 387 31
1. 388 31
1. 389 24
1. 390 39
1. 391 48
1. 392 35
1. 393 21
1. 394 46
1. 395 24
1. 396 26
1. 397 47
1. 398 36
1. 399 18
2. 0 46
2. 1 15
2. 2 36
2. 3 24
2. 4 16
2. 5 38
2. 6 36
2. 7 22
2. 8 23
2. 9 47
2. 10 18
2. 11 45
2. 12 18
2. 13 33
2. 14 49
2. 15 31
2. 16 30
2. 17 25
2. 18 34
2. 19 32
2. 20 10
2. 21 23
2. 22 39
2. 23 39
2. 24 19
2. 25 11
2. 26 22
2. 27 15
2. 28 33
2. 29 11
2. 30 36
2. 31 36
2. 32 22
2. 33 11
2. 34 19
2. 35 29
2. 36 17
2. 37 33
2. 38 17
2. 39 36
2. 40 17
2. 41 26
2. 42 44
2. 43 38
2. 44 26
2. 45 32
2. 46 40
2. 47 27
2. 48 15
2. 49 25
2. 50 30
2. 51 44
2. 52 21
2. 53 19
2. 54 21
2. 55 24
2. 56 38
2. 57 20
2. 58 20
2. 59 30
2. 60 41
2. 61 50
2. 62 11
2. 63 38
2. 64 16
2. 65 20
2. 66 38
2. 67 46
2. 68 34
2. 69 43
2. 70 32
2. 71 22
2. 72 28
2. 73 37
2. 74 13
2. 75 14
2. 76 12
2. 77 13
2. 78 13
2. 79 31
2. 80 20
2. 81 26
2. 82 44
2. 83 37
2. 84 26
2. 85 41
2. 86 10
2. 87 21
2. 88 23
2. 89 36
2. 90 16
2. 91 15
2. 92 19
2. 93 34
2. 94 38
2. 95 29
2. 96 16
2. 97 41
2. 98 48
2. 99 21
2. 100 18
2. 101 41
2. 102 28
2. 103 36
2. 104 42
2. 105 32
2. 106 47
2. 107 20
2. 108 15
2. 109 36
2. 110 48
2. 111 44
2. 112 44
2. 113 35
2. 114 15
2. 115 14
2. 116 10
2. 117 48
2. 118 35
2. 119 38
2. 120 11
2. 121 17
2. 122 32
2. 123 34
2. 124 38
2. 125 48
2. 126 34
2. 127 47
2. 128 34
2. 129 47
2. 130 10
2. 131 14
2. 132 30
2. 133 14
2. 134 33
2. 135 42
2. 136 23
2. 137 17
2. 138 25
2. 139 10
2. 140 18
2. 141 50
2. 142 21
2. 143 19
2. 144 29
2. 145 30
2. 146 47
2. 147 12
2. 148 22
2. 149 13
2. 150 44
2. 151 38
2. 152 19
2. 153 17
2. 154 50
2. 155 19
2. 156 31
2. 157 26
2. 158 40
2. 159 41
2. 160 23
2. 161 24
2. 162 10
2. 163 39
2. 164 25
2. 165 44
2. 166 39
2. 167 39
2. 168 43
2. 169 12
2. 170 33
2. 171 16
2. 172 25
2. 173 15
2. 174 15
2. 175 23
2. 176 20
2. 177 44
2. 178 42
2. 179 17
2. 180 12
2. 181 44
2. 182 29
2. 183 14
2. 184 50
2. 185 20
2. 186 14
2. 187 16
2. 188 34
2. 189 39
2. 190 18
2. 191 36
2. 192 40
2. 193 50
2. 194 13
2. 195 16
2. 196 27
2. 197 20
2. 198 38
2. 199 17
2. 200 33
2. 201 48
2. 202 36
2. 203 20
2. 204 23
2. 205 30
2. 206 35
2. 207 36
2. 208 47
2. 209 39
2. 210 28
2. 211 11
2. 212 33
2. 213 17
2. 214 26
2. 215 36
2. 216 44
2. 217 23
2. 218 33
2. 219 25
2. 220 25
2. 221 48
2. 222 15
2. 223 45
2. 224 43
2. 225 14
2. 226 27
2. 227 24
2. 228 41
2. 229 48
2. 230 27
2. 231 41
2. 232 28
2. 233 47
2. 234 44
2. 235 36
2. 236 24
2. 237 41
2. 238 47
2. 239 28
2. 240 37
2. 241 34
2. 242 36
2. 243 47
2. 244 40
2. 245 24
2. 246 33
2. 247 41
2. 248 48
2. 249 37
2. 250 17
2. 251 36
2. 252 48
2. 253 25
2. 254 39
2. 255 36
2. 256 13
2. 257 21
2. 258 22
2. 259 13
2. 260 10
2. 261 44
2. 262 46
2. 263 46
2. 264 45
2. 265 24
2. 266 28
2. 267 33
2. 268 18
2. 269 47
2. 270 19
2. 271 45
2. 272 23
2. 273 16
2. 274 17
2. 275 50
2. 276 10
2. 277 47
2. 278 49
2. 279 41
2. 280 11
2. 281 42
2. 282 40
2. 283 33
2. 284 42
2. 285 38
2. 286 19
2. 287 10
2. 288 35
2. 289 24
2. 290 12
2. 291 44
2. 292 27
2. 293 18
2. 294 14
2. 295 39
2. 296 43
2. 297 10
2. 298 42
2. 299 49
2. 300 20
2. 301 21
2. 302 46
2. 303 40
2. 304 22
2. 305 28
2. 306 46
2. 307 16
2. 308 26
2. 309 42
2. 310 36
2. 311 42
2. 312 24
2. 313 34
2. 314 15
2. 315 31
2. 316 16
2. 317 45
2. 318 10
2. 319 40
2. 320 15
2. 321 33
2. 322 13
2. 323 10
2. 324 42
2. 325 31
2. 326 17
2. 327 21
2. 328 43
2. 329 46
2. 330 22
2. 331 37
2. 332 29
2. 333 29
2. 334 20
2. 335 45
2. 336 31
2. 337 44
2. 338 39
2. 339 19
2. 340 29
2. 341 17
2. 342 41
2. 343 41
2. 344 39
2. 345 20
2. 346 21
2. 347 41
2. 348 39
2. 349 18
2. 350 27
2. 351 30
2. 352 43
2. 353 27
2. 354 45
2. 355 40
2. 356 29
2. 357 39
2. 358 19
2. 359 27
2. 360 11
2. 361 23
2. 362 29
2. 363 22
2. 364 23
2. 365 28
2. 366 39
2. 367 40
2. 368 29
2. 369 49
2. 370 38
2. 371 40
2. 372 24
2. 373 34
2. 374 29
2. 375 26
2. 376 32
2. 377 20
2. 378 18
2. 379 21
2. 380 41
2. 381 20
2. 382 48
2. 383 38
2. 384 28
2. 385 39
2. 386 46
2. 387 11
